The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92708        -36.26         0.0488         62.67          0.44384        119.3          0.86805        -32.08         

Pt        X         Y         gamma_s        angle          gamma_in       angle          
1503      3913      6682      0.84412        165.23098      0.87658        -31.58895      
1504      3956      6682      0.84496        162.17725      0.87693        -31.59984      
1505      3999      6682      0.84581        159.17359      0.87727        -31.61099      
1506      4042      6682      0.84689        156.17031      0.87762        -31.6225       
1507      4085      6682      0.84772        153.2072       0.87798        -31.6345       
1508      4128      6682      0.84851        150.20382      0.87835        -31.64726      
1509      4171      6682      0.84938        147.21132      0.87873        -31.66055      
1510      4214      6682      0.85004        144.18861      0.87913        -31.6748       
1511      4257      6682      0.85083        141.22529      0.87953        -31.68943      
1512      4300      6682      0.85155        138.24232      0.87995        -31.70503      
1513      4343      6682      0.8521         135.21909      0.88039        -31.72188      
1514      4386      6682      0.85266        132.18529      0.88085        -31.73983      
1515      4429      6682      0.85324        129.18093      0.88132        -31.75874      
1516      4472      6682      0.85369        126.17642      0.88181        -31.77902      
1517      4515      6682      0.85379        123.16172      0.88232        -31.80107      
1518      4558      6682      0.85385        120.15675      0.88286        -31.82471      
1519      4601      6682      0.85429        117.11054      0.88343        -31.85024      
1520      4644      6682      0.85455        114.0935       0.88403        -31.87775      
1521      4687      6682      0.85445        111.12717      0.88464        -31.90741      
1522      4730      6682      0.85477        108.08929      0.88531        -31.94011      
1523      4773      6682      0.85457        105.09014      0.886          -31.97598      
1524      4816      6682      0.85448        102.05993      0.88674        -32.01572      
1525      4859      6682      0.85474        99.07873       0.88752        -32.05851      
1526      4902      6682      0.85432        96.04861       0.88835        -32.10764      
1527      4945      6682      0.85394        93.05722       0.88923        -32.16177      
1528      4988      6682      0.85356        90.03373       0.89018        -32.22325      
1529      5031      6682      0.85326        86.99919       0.89121        -32.29296      
1530      5074      6682      0.85254        84.02441       0.89227        -32.37146      
1531      5117      6682      0.85199        81.01951       0.89342        -32.46206      
1532      5160      6682      0.85107        77.95253       0.89466        -32.5698       
1533      5203      6682      0.85068        74.90248       0.896          -32.69404      
1534      5246      6682      0.8503         71.88165       0.8974         -32.83913      
1535      5289      6682      0.84953        68.86088       0.89883        -33.01258      
1536      5332      6682      0.84824        65.87155       0.90023        -33.21957      
1537      5375      6682      0.84733        62.83876       0.90161        -33.47275      
1538      5418      6682      0.84667        59.78304       0.90283        -33.7842       
1539      5461      6682      0.84578        56.76658       0.90359        -34.16233      
1540      5504      6682      0.84453        53.74018       0.90344        -34.62674      
1541      5547      6682      0.84378        50.71097       0.90186        -35.18819      
1542      5590      6682      0.84261        47.68027       0.89762        -35.83836      
1543      5633      6682      0.84203        44.6271        0.88953        -36.54003      
1544      5676      6682      0.84106        41.61416       0.87644        -37.13924      
1545      5719      6682      0.83963        38.5912        0.85876        -37.42238      
1546      5762      6682      0.83826        35.54654       0.83975        -37.2013       
1547      5805      6682      0.83705        32.55023       0.82445        -36.49747      
1548      5848      6682      0.83612        29.52004       0.81516        -35.52345      
1549      5891      6682      0.83499        26.4588        0.81194        -34.53505      
1550      0         6739      0.89478        76.93152       0.89683        -32.51982      
1551      41        6739      0.89419        73.99771       0.89843        -32.63929      
1552      82        6739      0.89323        71.09555       0.90015        -32.78033      
1553      123       6739      0.89263        68.20246       0.90202        -32.94765      
1554      164       6739      0.89186        65.26898       0.90405        -33.15414      
1555      205       6739      0.89051        62.32493       0.90614        -33.41137      
1556      246       6739      0.88965        59.42986       0.90827        -33.72523      
1557      287       6739      0.8885         56.56517       0.91019        -34.11737      
1558      328       6739      0.88769        53.6798        0.91172        -34.61858      
1559      369       6739      0.88663        50.75246       0.91207        -35.26948      
1560      410       6739      0.88565        47.84396       0.91002        -36.08578      
1561      451       6739      0.88445        44.93541       0.90336        -37.0615       
1562      492       6739      0.88322        42.08615       0.88969        -38.0566       
1563      533       6739      0.88226        39.17659       0.86697        -38.80361      
1564      574       6739      0.88098        36.26602       0.83878        -38.79317      
1565      615       6739      0.87986        33.37476       0.81453        -37.86994      
1566      656       6739      0.87871        30.47232       0.8009         -36.41623      
1567      697       6739      0.87748        27.62947       0.79755        -35.01638      
1568      738       6739      0.87606        24.73589       0.80022        -33.88877      
1569      779       6739      0.87499        21.82119       0.80541        -33.07342      
1570      820       6739      0.87391        18.92584       0.81123        -32.51378      
1571      861       6739      0.87239        16.06084       0.81683        -32.13648      
1572      902       6739      0.87096        13.23571       0.82181        -31.87766      
1573      943       6739      0.86944        10.33971       0.82631        -31.69191      
1574      984       6739      0.8682         7.4618         0.83021        -31.55984      
1575      1025      6739      0.86658        4.58327        0.83364        -31.46713      
1576      1066      6739      0.8654         1.71405        0.83661        -31.39857      
1577      1107      6739      0.86409        -1.156         0.83924        -31.34924      
1578      1148      6739      0.86308        -4.04706       0.84157        -31.31214      
1579      1189      6739      0.86208        -6.94932       0.84366        -31.28512      
1580      1230      6739      0.86085        -9.83182       0.84551        -31.26654      
1581      1271      6739      0.85965        -12.66392      0.84715        -31.25369      
1582      1312      6739      0.85842        -15.52692      0.84865        -31.24487      
1583      1353      6739      0.85718        -18.42047      0.85003        -31.23919      
1584      1394      6739      0.85626        -21.28531      0.85127        -31.23547      
1585      1435      6739      0.85559        -24.18041      0.85243        -31.23332      
1586      1476      6739      0.8547         -27.03582      0.85348        -31.23317      
1587      1517      6739      0.8536         -29.91142      0.85445        -31.23458      
1588      1558      6739      0.8526         -32.79744      0.85536        -31.23679      
1589      1599      6739      0.85158        -35.68412      0.85621        -31.2398       
1590      1640      6739      0.8506         -38.53075      0.85699        -31.24332      
1591      1681      6739      0.84962        -41.36758      0.85772        -31.2473       
1592      1722      6739      0.84882        -44.22481      0.85841        -31.25149      
1593      1763      6739      0.84814        -47.13252      0.85908        -31.25596      
1594      1804      6739      0.84775        -50.02951      0.8597         -31.26041      
1595      1845      6739      0.84712        -52.90688      0.86029        -31.2653       
1596      1886      6739      0.84659        -55.76428      0.86084        -31.27026      
1597      1927      6739      0.84626        -58.67131      0.86138        -31.27528      
1598      1968      6739      0.84586        -61.57821      0.8619         -31.2805       
1599      2009      6739      0.84575        -64.45499      0.86238        -31.28555      
1600      2050      6739      0.84537        -67.32158      0.86285        -31.29089      
1601      2091      6739      0.8452         -70.17764      0.86329        -31.29614      
1602      2132      6739      0.84473        -73.07381      0.86373        -31.30172      
1603      2173      6739      0.845          -75.98799      0.86415        -31.30692      
1604      2214      6739      0.84516        -78.87258      0.86455        -31.3122       
1605      2255      6739      0.84532        -81.7564       0.86494        -31.31753      
1606      2296      6739      0.84535        -84.60038      0.86531        -31.32291      
1607      2337      6739      0.84504        -87.49447      0.86568        -31.32862      
1608      2378      6739      0.84536        -90.38787      0.86604        -31.33401      
1609      2419      6739      0.84548        -93.25045      0.86638        -31.33948      
1610      2460      6739      0.84567        -96.10141      0.86672        -31.34494      
1611      2501      6739      0.84619        -98.96203      0.86705        -31.35029      
1612      2542      6739      0.84672        -101.86093     0.86737        -31.35574      
1613      2583      6739      0.8473         -104.76878     0.86769        -31.36125      
1614      2624      6739      0.84791        -107.66555     0.86801        -31.36675      
1615      2665      6739      0.84897        -110.52087     0.86831        -31.37202      
1616      2706      6739      0.84959        -113.35692     0.86861        -31.37751      
1617      2747      6739      0.85033        -116.24227     0.86891        -31.38309      
1618      2788      6739      0.85077        -119.13712     0.8692         -31.38888      
1619      2829      6739      0.85186        -121.98946     0.86949        -31.39435      
1620      2870      6739      0.85267        -124.84145     0.86977        -31.40001      
1621      2911      6739      0.85382        -127.71225     0.87005        -31.40563      
1622      2952      6739      0.85476        -130.5921      0.87033        -31.41142      
1623      2993      6739      0.85602        -133.51069     0.87062        -31.41725      
1624      3034      6739      0.85683        -136.35812     0.87089        -31.42318      
1625      3075      6739      0.85799        -139.20584     0.87116        -31.42906      
1626      3116      6739      0.85865        -142.05519     0.87143        -31.43523      
1627      3157      6739      0.85952        -144.93226     0.87171        -31.44148      
1628      3198      6739      0.86044        -147.80756     0.87198        -31.4478       
1629      3239      6739      0.86169        -150.67131     0.87225        -31.45407      
1630      3280      6739      0.86267        -153.49559     0.87252        -31.46046      
1631      3321      6739      0.86372        -156.36869     0.8728         -31.46708      
1632      3362      6739      0.86475        -159.26097     0.87307        -31.47388      
1633      3403      6739      0.86604        -162.17086     0.87335        -31.48076      
1634      3444      6739      0.86727        -165.03082     0.87363        -31.48769      
1635      3485      6739      0.86857        -167.85095     0.87391        -31.49464      
1636      3526      6739      0.8694         -170.69207     0.87419        -31.50202      
1637      3567      6739      0.87035        -173.58091     0.87447        -31.50966      
1638      3608      6739      0.87142        -176.44911     0.87476        -31.5174       
1639      3649      6739      0.87285        -179.32607     0.87506        -31.52521      
1640      3690      6739      0.8741         177.83657      0.87535        -31.53321      
1641      3731      6739      0.87485        174.95902      0.87565        -31.5418       
1642      3772      6739      0.87605        172.08238      0.87596        -31.55046      
1643      3813      6739      0.87728        169.20619      0.87627        -31.55938      
1644      3854      6739      0.8781         166.38993      0.87658        -31.56859      
1645      3895      6739      0.87886        163.53372      0.8769         -31.5783       
1646      3936      6739      0.87967        160.67815      0.87723        -31.58833      
1647      3977      6739      0.88037        157.79346      0.87757        -31.59893      
1648      4018      6739      0.88145        154.89878      0.87792        -31.60981      
1649      4059      6739      0.88264        152.02408      0.87828        -31.62101      
1650      4100      6739      0.88336        149.16927      0.87864        -31.63287      
1651      4141      6739      0.88415        146.29456      0.87902        -31.64532      
1652      4182      6739      0.88461        143.40998      0.87941        -31.65862      
1653      4223      6739      0.88534        140.52566      0.87981        -31.67243      
1654      4264      6739      0.88611        137.67082      0.88022        -31.68679      
1655      4305      6739      0.88653        134.80661      0.88065        -31.7022       
1656      4346      6739      0.88681        131.95218      0.8811         -31.71854      
1657      4387      6739      0.88753        129.0373       0.88157        -31.73593      
1658      4428      6739      0.88826        126.13162      0.88206        -31.75437      
1659      4469      6739      0.88874        123.26576      0.88257        -31.77393      
1660      4510      6739      0.88904        120.36093      0.8831         -31.79528      
1661      4551      6739      0.88941        117.49576      0.88366        -31.8178       
1662      4592      6739      0.88932        114.60032      0.88425        -31.8427       
1663      4633      6739      0.8895         111.73372      0.88486        -31.86909      
1664      4674      6739      0.88989        108.87686      0.88551        -31.89736      
1665      4715      6739      0.88944        106.01105      0.8862         -31.92908      
1666      4756      6739      0.88921        103.14476      0.88692        -31.9635       
1667      4797      6739      0.8892         100.20669      0.88772        -32.00201      
1668      4838      6739      0.88904        97.31818       0.88855        -32.04403      
1669      4879      6739      0.88911        94.44942       0.88944        -32.09         
1670      4920      6739      0.8885         91.59172       0.89038        -32.14201      
1671      4961      6739      0.8884         88.68192       0.89142        -32.20069      
1672      5002      6739      0.88834        85.7804        0.89254        -32.26679      
1673      5043      6739      0.88815        82.88852       0.89374        -32.34206      
1674      5084      6739      0.88749        80.01859       0.89503        -32.42866      
1675      5125      6739      0.88668        77.13764       0.89642        -32.52955      
1676      5166      6739      0.88628        74.22438       0.89796        -32.64785      
1677      5207      6739      0.88573        71.30017       0.89962        -32.78866      
1678      5248      6739      0.88557        68.39517       0.90144        -32.95489      
1679      5289      6739      0.88453        65.54214       0.90328        -33.15459      
1680      5330      6739      0.88321        62.68053       0.90517        -33.39971      
1681      5371      6739      0.88226        59.80507       0.9071         -33.70274      
1682      5412      6739      0.88174        56.89772       0.90894        -34.0852       
1683      5453      6739      0.88083        53.98972       0.91024        -34.57056      
1684      5494      6739      0.87964        51.11367       0.91036        -35.17771      
1685      5535      6739      0.87872        48.24675       0.90835        -35.93042      
1686      5576      6739      0.87753        45.32741       0.90212        -36.83727      
1687      5617      6739      0.87708        42.40416       0.88954        -37.80062      
1688      5658      6739      0.87671        39.49202       0.86879        -38.54101      
1689      5699      6739      0.8749         36.63363       0.84297        -38.58601      
1690      5740      6739      0.87348        33.78373       0.81975        -37.83088      
1691      5781      6739      0.87223        30.89112       0.80518        -36.52866      
1692      5822      6739      0.87148        27.99646       0.80009        -35.17038      
1693      5863      6739      0.87063        25.0399        0.80152        -34.02218      
1694      5904      6739      0.86959        22.17528       0.80597        -33.20351      
1695      0         6769      0.91067        74.69159       0.89871        -32.57027      
1696      40        6769      0.91001        71.83744       0.90051        -32.69883      
1697      80        6769      0.90945        69.02229       0.90245        -32.84977      
1698      120       6769      0.90739        66.17723       0.9045         -33.03885      
1699      160       6769      0.90717        63.28148       0.9069         -33.26847      
1700      200       6769      0.90668        60.42588       0.90942        -33.55226      
1701      240       6769      0.90509        57.57992       0.91186        -33.91451      
1702      280       6769      0.9043         54.77342       0.91422        -34.36877      
1703      320       6769      0.90304        51.97677       0.91591        -34.95593      
1704      360       6769      0.90205        49.10925       0.91618        -35.73802      
1705      400       6769      0.90178        46.261         0.91341        -36.73785      
1706      440       6769      0.89969        43.45354       0.90368        -37.89376      
1707      480       6769      0.899          40.65518       0.88474        -39.04568      
1708      520       6769      0.89786        37.87674       0.8554         -39.66442      
1709      560       6769      0.89683        35.0169        0.82237        -39.20112      
1710      600       6769      0.89555        32.18671       0.7995         -37.71154      
1711      640       6769      0.89445        29.38673       0.79074        -35.96802      
1712      680       6769      0.89361        26.61575       0.79157        -34.51349      
1713      720       6769      0.89217        23.81438       0.79711        -33.45451      
1714      760       6769      0.89116        20.98216       0.80389        -32.72589      
1715      800       6769      0.88998        18.14967       0.81059        -32.24145      
1716      840       6769      0.88911        15.35666       0.81652        -31.91773      
1717      880       6769      0.88757        12.59358       0.82173        -31.70387      
1718      920       6769      0.88626        9.78972        0.82628        -31.55201      
1719      960       6769      0.88508        6.94518        0.83027        -31.44368      
1720      1000      6769      0.884          4.09975        0.83372        -31.36708      
1721      1040      6769      0.88264        1.30425        0.83668        -31.31505      
1722      1080      6769      0.88158        -1.45104       0.83924        -31.27746      
1723      1120      6769      0.88047        -4.2375        0.84154        -31.2506       
1724      1160      6769      0.87936        -7.06436       0.8436         -31.23159      
1725      1200      6769      0.87787        -9.87149       0.84544        -31.21981      
1726      1240      6769      0.87685        -12.66871      0.84708        -31.21122      
1727      1280      6769      0.87549        -15.41672      0.84855        -31.20694      
1728      1320      6769      0.87443        -18.1848       0.84989        -31.20439      
1729      1360      6769      0.87361        -21.01384      0.85114        -31.20334      
1730      1400      6769      0.8727         -23.81334      0.85228        -31.20406      
1731      1440      6769      0.87143        -26.60289      0.85332        -31.20661      
1732      1480      6769      0.87043        -29.36254      0.85428        -31.20957      
1733      1520      6769      0.86964        -32.13301      0.85517        -31.21298      
1734      1560      6769      0.86892        -34.97359      0.85602        -31.21696      
1735      1600      6769      0.86833        -37.78463      0.85681        -31.22124      
1736      1640      6769      0.86737        -40.5656       0.85754        -31.22629      
1737      1680      6769      0.86676        -43.34696      0.85823        -31.23123      
1738      1720      6769      0.8661         -46.12811      0.85888        -31.23644      
1739      1760      6769      0.8654         -48.95971      0.8595         -31.24197      
1740      1800      6769      0.86477        -51.78131      0.86009        -31.24754      
1741      1840      6769      0.86425        -54.59304      0.86065        -31.25312      
1742      1880      6769      0.86383        -57.37457      0.86118        -31.25864      
1743      1920      6769      0.86346        -60.16614      0.86168        -31.26422      
1744      1960      6769      0.86286        -62.98776      0.86217        -31.27009      
1745      2000      6769      0.86236        -65.8194       0.86264        -31.27593      
1746      2040      6769      0.86228        -68.60077      0.86308        -31.28141      
1747      2080      6769      0.86198        -71.37203      0.86351        -31.28705      
1748      2120      6769      0.86169        -74.15318      0.86392        -31.29273      
1749      2160      6769      0.86155        -77.01394      0.86433        -31.29848      
1750      2200      6769      0.86142        -79.82417      0.86471        -31.30415      
1751      2240      6769      0.86129        -82.64453      0.86509        -31.30986      
1752      2280      6769      0.86118        -85.42381      0.86545        -31.31548      
1753      2320      6769      0.86125        -88.19353      0.8658         -31.32099      
1754      2360      6769      0.8616         -91.05297      0.86615        -31.32655      
1755      2400      6769      0.862          -93.8513       0.86649        -31.33199      
1756      2440      6769      0.86236        -96.65957      0.86682        -31.33748      
1757      2480      6769      0.86267        -99.4369       0.86714        -31.34297      
1758      2520      6769      0.86308        -102.21429     0.86745        -31.34843      
1759      2560      6769      0.86374        -105.05994     0.86776        -31.35394      
1760      2600      6769      0.86454        -107.89556     0.86807        -31.35939      
1761      2640      6769      0.86508        -110.68073     0.86836        -31.36489      
1762      2680      6769      0.86577        -113.45499     0.86865        -31.37035      
1763      2720      6769      0.86645        -116.19968     0.86894        -31.37578      
1764      2760      6769      0.86711        -119.0428      0.86922        -31.38146      
1765      2800      6769      0.86795        -121.85564     0.86951        -31.38706      
1766      2840      6769      0.8689         -124.66737     0.86979        -31.39265      
1767      2880      6769      0.86953        -127.42885     0.87006        -31.39832      
1768      2920      6769      0.87054        -130.21062     0.87033        -31.40393      
1769      2960      6769      0.8712         -133.03075     0.8706         -31.40984      
1770      3000      6769      0.87231        -135.86059     0.87088        -31.41564      
1771      3040      6769      0.87341        -138.65956     0.87115        -31.42146      
1772      3080      6769      0.87422        -141.41817     0.87141        -31.42738      
1773      3120      6769      0.87522        -144.20687     0.87168        -31.43336      
1774      3160      6769      0.8759         -147.04426     0.87195        -31.43968      
1775      3200      6769      0.87726        -149.86138     0.87221        -31.44578      
1776      3240      6769      0.87836        -152.64785     0.87248        -31.452        
1777      3280      6769      0.87913        -155.42402     0.87275        -31.45845      
1778      3320      6769      0.88031        -158.18998     0.87301        -31.46481      
1779      3360      6769      0.88145        -161.01544     0.87328        -31.47146      
1780      3400      6769      0.88263        -163.82957     0.87356        -31.4782       
1781      3440      6769      0.88382        -166.61312     0.87383        -31.485        
1782      3480      6769      0.88485        -169.36688     0.8741         -31.49193      
1783      3520      6769      0.88571        -172.16058     0.87438        -31.49921      
1784      3560      6769      0.88637        -174.96338     0.87466        -31.50677      
1785      3600      6769      0.88759        -177.77544     0.87494        -31.5143       
1786      3640      6769      0.88864        179.42257      0.87523        -31.52208      
1787      3680      6769      0.88969        176.67089      0.87552        -31.52992      
1788      3720      6769      0.89052        173.87935      0.87581        -31.53821      
1789      3760      6769      0.89106        171.06808      0.87611        -31.54694      
1790      3800      6769      0.89183        168.25708      0.87642        -31.55585      
1791      3840      6769      0.89352        165.45653      0.87674        -31.56458      
1792      3880      6769      0.89407        162.68578      0.87705        -31.57405      
1793      3920      6769      0.89497        159.88545      0.87738        -31.5838       
1794      3960      6769      0.8961         157.05543      0.87772        -31.59391      
1795      4000      6769      0.89673        154.25526      0.87806        -31.60456      
1796      4040      6769      0.89763        151.43566      0.87841        -31.61558      
1797      4080      6769      0.89813        148.68563      0.87877        -31.62699      
1798      4120      6769      0.89939        145.86612      0.87914        -31.63879      
1799      4160      6769      0.89958        143.05653      0.87953        -31.65171      
1800      4200      6769      0.90016        140.25703      0.87992        -31.66498      
1801      4240      6769      0.90048        137.42733      0.88033        -31.67925      
1802      4280      6769      0.90109        134.63746      0.88076        -31.69388      
1803      4320      6769      0.90121        131.83792      0.8812         -31.7097       
1804      4360      6769      0.90155        129.00858      0.88166        -31.72646      
1805      4400      6769      0.90285        126.16863      0.88215        -31.74365      
1806      4440      6769      0.90316        123.34876      0.88265        -31.76252      
1807      4480      6769      0.90393        120.55826      0.88318        -31.78209      
1808      4520      6769      0.90415        117.7687       0.88372        -31.80344      
1809      4560      6769      0.90429        114.92842      0.88431        -31.82684      
1810      4600      6769      0.90426        112.08754      0.88492        -31.85224      
1811      4640      6769      0.90464        109.27684      0.88557        -31.87901      
1812      4680      6769      0.90473        106.47554      0.88625        -31.90823      
1813      4720      6769      0.9042         103.67528      0.88696        -31.94072      
1814      4760      6769      0.90417        100.85439      0.88773        -31.97597      
1815      4800      6769      0.90405        98.0331        0.88856        -32.01484      
1816      4840      6769      0.90371        95.20078       0.88944        -32.05825      
1817      4880      6769      0.90363        92.36821       0.89039        -32.10617      
1818      4920      6769      0.90313        89.59726       0.89138        -32.15917      
1819      4960      6769      0.90321        86.77436       0.89248        -32.21888      
1820      5000      6769      0.90281        83.92022       0.89368        -32.28815      
1821      5040      6769      0.90268        81.10652       0.89497        -32.36565      
1822      5080      6769      0.90201        78.30248       0.89636        -32.45561      
1823      5120      6769      0.90168        75.47912       0.89789        -32.56         
1824      5160      6769      0.90122        72.6547        0.89956        -32.68282      
1825      5200      6769      0.90054        69.81972       0.90138        -32.82973      
1826      5240      6769      0.90026        67.00337       0.90337        -33.00372      
1827      5280      6769      0.89968        64.19755       0.9055         -33.21538      
1828      5320      6769      0.89884        61.38309       0.90773        -33.47781      
1829      5360      6769      0.89799        58.54738       0.91003        -33.80849      
1830      5400      6769      0.8969         55.73057       0.91216        -34.22577      
1831      5440      6769      0.89613        52.90282       0.91385        -34.76134      
1832      5480      6769      0.89513        50.10534       0.91429        -35.44277      
1833      5520      6769      0.89393        47.29921       0.9121         -36.30716      
1834      5560      6769      0.89333        44.46945       0.90519        -37.36206      
1835      5600      6769      0.89212        41.59928       0.88963        -38.47241      
1836      5640      6769      0.8916         38.77826       0.86462        -39.25778      
1837      5680      6769      0.89037        35.96779       0.83418        -39.16261      
1838      5720      6769      0.88932        33.14833       0.80887        -38.06655      
1839      5760      6769      0.88802        30.35769       0.79599        -36.47569      
1840      5800      6769      0.88726        27.51541       0.79348        -34.95746      
1841      5840      6769      0.8866         24.65064       0.7971         -33.78266      
1842      5880      6769      0.88526        21.8264        0.80318        -32.97793      
1843      0         6800      0.9258         72.00254       0.90113        -32.6477       
1844      38        6800      0.92511        69.25585       0.90315        -32.78919      
1845      76        6800      0.92399        66.55909       0.90532        -32.95757      
1846      114       6800      0.92279        63.89215       0.90766        -33.16009      
1847      152       6800      0.92217        61.18511       0.91031        -33.41111      
1848      190       6800      0.92146        58.48783       0.91315        -33.7254       
1849      228       6800      0.92018        55.77037       0.91603        -34.13251      
1850      266       6800      0.91958        53.07216       0.91887        -34.65415      
1851      304       6800      0.91841        50.46559       0.92085        -35.31643      
1852      342       6800      0.9176         47.77772       0.92122        -36.21232      
1853      380       6800      0.91665        45.04872       0.91738        -37.39115      
1854      418       6800      0.91587        42.38024       0.90567        -38.77112      
1855      456       6800      0.91477        39.72167       0.88133        -40.06052      
1856      494       6800      0.91409        37.11287       0.84587        -40.60206      
1857      532       6800      0.91258        34.46507       0.80985        -39.73723      
1858      570       6800      0.91195        31.77567       0.7873         -37.84157      
1859      608       6800      0.91099        29.05493       0.78141        -35.81183      
1860      646       6800      0.90996        26.39404       0.78525        -34.28066      
1861      684       6800      0.90914        23.71395       0.79259        -33.22618      
1862      722       6800      0.90808        21.09448       0.80039        -32.55062      
1863      760       6800      0.90636        18.4239        0.80784        -32.10543      
1864      798       6800      0.90496        15.76227       0.81428        -31.80889      
1865      836       6800      0.90386        13.08125       0.81984        -31.60531      
1866      874       6800      0.90284        10.44074       0.82455        -31.4677       
1867      912       6800      0.90181        7.85985        0.82851        -31.37412      
1868      950       6800      0.90023        5.17873        0.83209        -31.30877      
1869      988       6800      0.89897        2.48639        0.8352         -31.26155      
1870      1026      6800      0.8983         -0.14626       0.83786        -31.22708      
1871      1064      6800      0.89687        -2.78875       0.84023        -31.20573      
1872      1102      6800      0.89566        -5.39086       0.8423         -31.19099      
1873      1140      6800      0.89482        -8.06374       0.8442         -31.18007      
1874      1178      6800      0.89366        -10.74724      0.84592        -31.17422      
1875      1216      6800      0.8927         -13.41081      0.84746        -31.17099      
1876      1254      6800      0.89215        -16.00399      0.84882        -31.16931      
1877      1292      6800      0.89065        -18.61776      0.85008        -31.17134      
1878      1330      6800      0.88944        -21.26188      0.85124        -31.17398      
1879      1368      6800      0.88858        -23.96686      0.85234        -31.17705      
1880      1406      6800      0.88784        -26.66205      0.85335        -31.18076      
1881      1444      6800      0.88751        -29.30723      0.85428        -31.1845       
1882      1482      6800      0.88661        -31.92221      0.85512        -31.18954      
1883      1520      6800      0.88617        -34.57756      0.85593        -31.19438      
1884      1558      6800      0.8855         -37.2026       0.85668        -31.19978      
1885      1596      6800      0.88496        -39.85838      0.85739        -31.20531      
1886      1634      6800      0.88414        -42.50411      0.85805        -31.21128      
1887      1672      6800      0.88345        -45.11         0.85867        -31.21715      
1888      1710      6800      0.88289        -47.7359       0.85927        -31.223        
1889      1748      6800      0.88197        -50.4023       0.85984        -31.22933      
1890      1786      6800      0.88162        -53.08859      0.86039        -31.23522      
1891      1824      6800      0.88119        -55.75481      0.86091        -31.24117      
1892      1862      6800      0.88107        -58.40111      0.8614         -31.24685      
1893      1900      6800      0.88036        -61.03746      0.86187        -31.25298      
1894      1938      6800      0.88003        -63.71393      0.86233        -31.25891      
1895      1976      6800      0.87981        -66.35063      0.86276        -31.26466      
1896      2014      6800      0.87942        -68.99732      0.86318        -31.27055      
1897      2052      6800      0.87925        -71.62389      0.86358        -31.27623      
1898      2090      6800      0.87908        -74.25026      0.86397        -31.2819       
1899      2128      6800      0.87918        -76.91659      0.86435        -31.28748      
1900      2166      6800      0.87897        -79.64223      0.86472        -31.29337      
1901      2204      6800      0.87933        -82.32773      0.86509        -31.29882      
1902      2242      6800      0.87941        -84.98286      0.86543        -31.30438      
1903      2280      6800      0.87973        -87.62823      0.86577        -31.30978      
1904      2318      6800      0.87969        -90.274        0.86609        -31.31537      
1905      2356      6800      0.87967        -92.93995      0.86642        -31.32098      
1906      2394      6800      0.8799         -95.59463      0.86673        -31.32644      
1907      2432      6800      0.88039        -98.26904      0.86704        -31.33181      
1908      2470      6800      0.88083        -100.90315     0.86734        -31.33714      
1909      2508      6800      0.88094        -103.55806     0.86763        -31.34267      
1910      2546      6800      0.88129        -106.21269     0.86792        -31.3481       
1911      2584      6800      0.88231        -108.89569     0.86821        -31.3533       
1912      2622      6800      0.88287        -111.54847     0.86849        -31.35866      
1913      2660      6800      0.88332        -114.22103     0.86877        -31.36414      
1914      2698      6800      0.88373        -116.83445     0.86904        -31.36953      
1915      2736      6800      0.88402        -119.46841     0.8693         -31.37504      
1916      2774      6800      0.88473        -122.14075     0.86957        -31.38048      
1917      2812      6800      0.88543        -124.81239     0.86984        -31.38597      
1918      2850      6800      0.88639        -127.48274     0.8701         -31.39138      
1919      2888      6800      0.88719        -130.1135      0.87036        -31.39681      
1920      2926      6800      0.88789        -132.78443     0.87062        -31.40242      
1921      2964      6800      0.88913        -135.48376     0.87088        -31.40792      
1922      3002      6800      0.8898         -138.16356     0.87114        -31.41367      
1923      3040      6800      0.89078        -140.81298     0.87139        -31.41929      
1924      3078      6800      0.8915         -143.43308     0.87164        -31.42501      
1925      3116      6800      0.89213        -146.07365     0.87189        -31.43088      
1926      3154      6800      0.89295        -148.74307     0.87215        -31.43682      
1927      3192      6800      0.8941         -151.41158     0.8724         -31.44271      
1928      3230      6800      0.89502        -154.07919     0.87266        -31.44877      
1929      3268      6800      0.89592        -156.72658     0.87291        -31.45489      
1930      3306      6800      0.89672        -159.37502     0.87316        -31.46115      
1931      3344      6800      0.89773        -162.06227     0.87342        -31.46753      
1932      3382      6800      0.89901        -164.74927     0.87369        -31.47392      
1933      3420      6800      0.9002         -167.40603     0.87395        -31.48039      
1934      3458      6800      0.90082        -170.04295     0.87421        -31.48717      
1935      3496      6800      0.90176        -172.64091     0.87447        -31.49386      
1936      3534      6800      0.90239        -175.28816     0.87473        -31.50095      
1937      3572      6800      0.90364        -177.95405     0.87501        -31.50801      
1938      3610      6800      0.9047         179.36065      0.87528        -31.51537      
1939      3648      6800      0.90595        176.67577      0.87556        -31.52283      
1940      3686      6800      0.90654        174.06965      0.87584        -31.53054      
1941      3724      6800      0.90764        171.38419      0.87613        -31.53849      
1942      3762      6800      0.90879        168.71914      0.87642        -31.54658      
1943      3800      6800      0.90978        166.02445      0.87673        -31.55509      
1944      3838      6800      0.91068        163.37947      0.87703        -31.56374      
1945      3876      6800      0.91153        160.73472      0.87734        -31.57269      
1946      3914      6800      0.91213        158.08916      0.87765        -31.58207      
