The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92708        -36.26         0.0488         62.67          0.44384        119.3          0.86805        -32.08         

Pt        X         Y         gamma_l        angle          gamma_out      angle          
1492      7308      8085      0.82138        -17.40518      0.9059         -35.64941      
1493      7395      8085      0.81881        -23.55244      0.90877        -35.59835      
1494      7482      8085      0.81672        -29.69478      0.9112         -35.56603      
1495      7569      8085      0.81454        -35.82415      0.91328        -35.54679      
1496      7656      8085      0.81281        -41.97952      0.9151         -35.53553      
1497      7743      8085      0.8112         -48.11203      0.91669        -35.53021      
1498      7830      8085      0.80977        -54.26227      0.91811        -35.52894      
1499      7917      8085      0.80891        -60.40039      0.91938        -35.53024      
1500      8004      8085      0.80824        -66.57665      0.92054        -35.53374      
1501      8091      8085      0.80753        -72.73303      0.92159        -35.53902      
1502      8178      8085      0.80746        -78.87884      0.92257        -35.54521      
1503      8265      8085      0.80759        -85.02517      0.92347        -35.55238      
1504      8352      8085      0.80787        -91.18273      0.92431        -35.56037      
1505      8439      8085      0.80856        -97.32186      0.92511        -35.56887      
1506      8526      8085      0.80939        -103.46366     0.92587        -35.57797      
1507      8613      8085      0.81079        -109.619       0.92659        -35.58741      
1508      8700      8085      0.81228        -115.75788     0.92728        -35.59736      
1509      8787      8085      0.81389        -121.91078     0.92795        -35.60782      
1510      8874      8085      0.81595        -128.05893     0.92861        -35.61862      
1511      8961      8085      0.81823        -134.18282     0.92924        -35.62983      
1512      9048      8085      0.8203         -140.33187     0.92987        -35.64177      
1513      9135      8085      0.82302        -146.50633     0.93049        -35.65409      
1514      9222      8085      0.82545        -152.62703     0.93111        -35.66707      
1515      9309      8085      0.82829        -158.7947      0.93173        -35.68072      
1516      9396      8085      0.83094        -164.91742     0.93234        -35.69512      
1517      9483      8085      0.83356        -171.05688     0.93296        -35.71045      
1518      9570      8085      0.83618        -177.22177     0.9336         -35.72686      
1519      9657      8085      0.83901        176.61752      0.93425        -35.74431      
1520      9744      8085      0.84188        170.43111      0.93492        -35.76312      
1521      9831      8085      0.84418        164.28026      0.9356         -35.78359      
1522      9918      8085      0.84693        158.07431      0.93632        -35.80582      
1523      10005     8085      0.84902        151.89459      0.93707        -35.83035      
1524      10092     8085      0.8515         145.68058      0.93786        -35.85734      
1525      10179     8085      0.85331        139.49506      0.93869        -35.88753      
1526      10266     8085      0.85521        133.31619      0.93957        -35.92123      
1527      10353     8085      0.8568         127.1261       0.94052        -35.95961      
1528      10440     8085      0.85832        120.95482      0.94154        -36.00336      
1529      10527     8085      0.85918        114.78289      0.94264        -36.05442      
1530      10614     8085      0.85979        108.60185      0.94385        -36.11452      
1531      10701     8085      0.86027        102.43135      0.94518        -36.18595      
1532      10788     8085      0.8603         96.2621        0.94664        -36.27272      
1533      10875     8085      0.86022        90.09471       0.94827        -36.37963      
1534      10962     8085      0.85964        83.95945       0.95006        -36.51392      
1535      11049     8085      0.85892        77.81667       0.95204        -36.68697      
1536      11136     8085      0.85796        71.69805       0.95414        -36.91462      
1537      11223     8085      0.8563         65.59193       0.95621        -37.22291      
1538      11310     8085      0.85468        59.45044       0.95788        -37.65188      
1539      11397     8085      0.85263        53.35107       0.95803        -38.24639      
1540      11484     8085      0.85053        47.24727       0.95431        -39.04419      
1541      11571     8085      0.84811        41.16706       0.94238        -39.93728      
1542      11658     8085      0.84585        35.07214       0.91947        -40.453        
1543      11745     8085      0.84334        29.04125       0.89438        -39.95586      
1544      0         8148      0.8852         132.65429      0.93986        -35.90729      
1545      83        8148      0.88672        126.86177      0.94077        -35.94226      
1546      166       8148      0.888          121.06774      0.94176        -35.98202      
1547      249       8148      0.88877        115.25268      0.94283        -36.02805      
1548      332       8148      0.88949        109.43771      0.94401        -36.08142      
1549      415       8148      0.88971        103.63237      0.94529        -36.14443      
1550      498       8148      0.88993        97.82797       0.94672        -36.2195       
1551      581       8148      0.88958        92.03451       0.9483         -36.31095      
1552      664       8148      0.88931        86.20223       0.95009        -36.42467      
1553      747       8148      0.88844        80.40163       0.95208        -36.56847      
1554      830       8148      0.88752        74.58229       0.95431        -36.75543      
1555      913       8148      0.88608        68.78543       0.95672        -37.00434      
1556      996       8148      0.88465        62.98082       0.95919        -37.34582      
1557      1079      8148      0.8826         57.15824       0.96124        -37.82938      
1558      1162      8148      0.8806         51.34877       0.96164        -38.51706      
1559      1245      8148      0.8782         45.55203       0.95727        -39.45785      
1560      1328      8148      0.87574        39.70827       0.9423         -40.52495      
1561      1411      8148      0.87323        33.90711       0.91387        -41.02426      
1562      1494      8148      0.87043        28.05927       0.88533        -40.18874      
1563      1577      8148      0.86755        22.23446       0.87378        -38.64645      
1564      1660      8148      0.86486        16.41357       0.87551        -37.39048      
1565      1743      8148      0.86197        10.58535       0.88179        -36.6085       
1566      1826      8148      0.85907        4.74026        0.88842        -36.15365      
1567      1909      8148      0.85633        -1.12156       0.89422        -35.88817      
1568      1992      8148      0.85327        -6.96148       0.89902        -35.73234      
1569      2075      8148      0.85069        -12.81744      0.90297        -35.63661      
1570      2158      8148      0.84822        -18.67083      0.90625        -35.57789      
1571      2241      8148      0.84593        -24.5509       0.90901        -35.54173      
1572      2324      8148      0.84386        -30.39939      0.91134        -35.52019      
1573      2407      8148      0.84188        -36.26505      0.91335        -35.50816      
1574      2490      8148      0.84017        -42.12939      0.9151         -35.50238      
1575      2573      8148      0.83861        -47.98161      0.91664        -35.50101      
1576      2656      8148      0.83743        -53.86196      0.91802        -35.50249      
1577      2739      8148      0.83639        -59.73133      0.91926        -35.50621      
1578      2822      8148      0.83577        -65.61948      0.92039        -35.51137      
1579      2905      8148      0.83542        -71.48724      0.92142        -35.51765      
1580      2988      8148      0.83517        -77.35462      0.92237        -35.5249       
1581      3071      8148      0.83559        -83.23196      0.92325        -35.53258      
1582      3154      8148      0.83602        -89.0999       0.92408        -35.54093      
1583      3237      8148      0.8366         -94.95864      0.92486        -35.54977      
1584      3320      8148      0.83792        -100.86772     0.9256         -35.55881      
1585      3403      8148      0.83904        -106.70932     0.92631        -35.56831      
1586      3486      8148      0.84074        -112.60244     0.92699        -35.57805      
1587      3569      8148      0.84266        -118.47747     0.92764        -35.58809      
1588      3652      8148      0.84523        -124.3455      0.92828        -35.59825      
1589      3735      8148      0.84723        -130.23634     0.9289         -35.60914      
1590      3818      8148      0.84982        -136.10909     0.92951        -35.62019      
1591      3901      8148      0.85247        -141.97495     0.93011        -35.63167      
1592      3984      8148      0.85523        -147.81391     0.93071        -35.64354      
1593      4067      8148      0.8582         -153.66685     0.9313         -35.6559       
1594      4150      8148      0.86134        -159.52215     0.93189        -35.6688       
1595      4233      8148      0.86441        -165.36106     0.93248        -35.68234      
1596      4316      8148      0.86733        -171.22361     0.93308        -35.69675      
1597      4399      8148      0.87031        -177.03836     0.93369        -35.71182      
1598      4482      8148      0.8734         177.12247      0.93431        -35.72785      
1599      4565      8148      0.8763         171.30092      0.93495        -35.74497      
1600      4648      8148      0.87922        165.46625      0.9356         -35.76334      
1601      4731      8148      0.88187        159.63909      0.93628        -35.78322      
1602      4814      8148      0.8841         153.83928      0.93699        -35.80485      
1603      4897      8148      0.88649        148.02731      0.93773        -35.82837      
1604      4980      8148      0.88886        142.23348      0.93851        -35.8541       
1605      5063      8148      0.89067        136.41821      0.93933        -35.88295      
1606      5146      8148      0.89234        130.61137      0.94022        -35.91513      
1607      5229      8148      0.89372        124.84324      0.94116        -35.95125      
1608      5312      8148      0.89481        119.01493      0.94218        -35.9929       
1609      5395      8148      0.89553        113.21516      0.94329        -36.04079      
1610      5478      8148      0.89603        107.39589      0.94452        -36.09689      
1611      5561      8148      0.89628        101.61683      0.94586        -36.16284      
1612      5644      8148      0.89614        95.82794       0.94735        -36.24237      
1613      5727      8148      0.89566        89.99945       0.94903        -36.34051      
1614      5810      8148      0.89493        84.21165       0.9509         -36.46225      
1615      5893      8148      0.8938         78.40582       0.953          -36.61851      
1616      5976      8148      0.89277        72.60108       0.95536        -36.82281      
1617      6059      8148      0.89122        66.81827       0.95789        -37.09792      
1618      6142      8148      0.88921        61.00709       0.96041        -37.48254      
1619      6225      8148      0.88709        55.20811       0.96228        -38.0294       
1620      6308      8148      0.88501        49.39169       0.96182        -38.8149       
1621      6391      8148      0.88254        43.59684       0.95487        -39.86229      
1622      6474      8148      0.88           37.76526       0.93478        -40.9011       
1623      6557      8148      0.87709        31.9656        0.90273        -41.00806      
1624      6640      8148      0.87396        26.13856       0.87826        -39.74559      
1625      6723      8148      0.87115        20.29499       0.87233        -38.17233      
1626      6806      8148      0.86819        14.44361       0.87678        -37.05992      
1627      6889      8148      0.86526        8.57546        0.88375        -36.40237      
1628      6972      8148      0.86204        2.73908        0.89031        -36.02992      
1629      7055      8148      0.85917        -3.10484       0.89583        -35.81223      
1630      7138      8148      0.8564         -8.96582       0.90038        -35.6823       
1631      7221      8148      0.85359        -14.80424      0.90411        -35.60426      
1632      7304      8148      0.8511         -20.6996       0.90723        -35.55582      
1633      7387      8148      0.84872        -26.5635       0.90984        -35.52689      
1634      7470      8148      0.84677        -32.44375      0.91206        -35.50972      
1635      7553      8148      0.84464        -38.30417      0.91398        -35.50117      
1636      7636      8148      0.84272        -44.16198      0.91566        -35.49794      
1637      7719      8148      0.84148        -50.0475       0.91715        -35.49787      
1638      7802      8148      0.84037        -55.94189      0.91848        -35.50056      
1639      7885      8148      0.83931        -61.80582      0.91967        -35.50526      
1640      7968      8148      0.83869        -67.6583       0.92076        -35.51111      
1641      8051      8148      0.83842        -73.53038      0.92176        -35.51792      
1642      8134      8148      0.83843        -79.41187      0.92269        -35.52549      
1643      8217      8148      0.83876        -85.27343      0.92355        -35.53359      
1644      8300      8148      0.83926        -91.14526      0.92436        -35.54224      
1645      8383      8148      0.83998        -97.00774      0.92513        -35.55128      
1646      8466      8148      0.84131        -102.90113     0.92586        -35.56054      
1647      8549      8148      0.84251        -108.75517     0.92655        -35.57024      
1648      8632      8148      0.84428        -114.62135     0.92722        -35.5801       
1649      8715      8148      0.84611        -120.4791      0.92787        -35.59034      
1650      8798      8148      0.84814        -126.34887     0.9285         -35.60093      
1651      8881      8148      0.85051        -132.20111     0.92911        -35.61175      
1652      8964      8148      0.85288        -138.07573     0.92972        -35.62307      
1653      9047      8148      0.85555        -143.90355     0.93031        -35.63463      
1654      9130      8148      0.85828        -149.77366     0.93091        -35.64677      
1655      9213      8148      0.86097        -155.6164      0.9315         -35.65943      
1656      9296      8148      0.86381        -161.49337     0.93209        -35.67271      
1657      9379      8148      0.86685        -167.35221     0.93269        -35.68656      
1658      9462      8148      0.86968        -173.22502     0.93329        -35.70129      
1659      9545      8148      0.87292        -179.09031     0.93391        -35.7167       
1660      9628      8148      0.87543        175.0518       0.93454        -35.73338      
1661      9711      8148      0.87836        169.15024      0.93519        -35.75115      
1662      9794      8148      0.88096        163.2671       0.93586        -35.77033      
1663      9877      8148      0.88354        157.37043      0.93656        -35.79109      
1664      9960      8148      0.88582        151.48223      0.93729        -35.81376      
1665      10043     8148      0.8881         145.58176      0.93806        -35.83861      
1666      10126     8148      0.88995        139.6694       0.93887        -35.86629      
1667      10209     8148      0.89167        133.79565      0.93973        -35.8969       
1668      10292     8148      0.89341        127.87026      0.94066        -35.93149      
1669      10375     8148      0.89459        121.98454      0.94165        -35.97076      
1670      10458     8148      0.89566        116.07801      0.94274        -36.01593      
1671      10541     8148      0.89623        110.2113       0.94391        -36.06829      
1672      10624     8148      0.89663        104.3246       0.94522        -36.13011      
1673      10707     8148      0.89665        98.43815       0.94666        -36.20419      
1674      10790     8148      0.89635        92.56231       0.94827        -36.29427      
1675      10873     8148      0.89585        86.67753       0.95009        -36.40617      
1676      10956     8148      0.89483        80.82356       0.95211        -36.54775      
1677      11039     8148      0.89386        75.00002       0.95438        -36.73024      
1678      11122     8148      0.89215        69.14922       0.95687        -36.97606      
1679      11205     8148      0.89021        63.29918       0.95946        -37.31455      
1680      11288     8148      0.88843        57.43146       0.96177        -37.79533      
1681      11371     8148      0.88611        51.61476       0.96251        -38.48216      
1682      11454     8148      0.88356        45.77027       0.95865        -39.4447       
1683      11537     8148      0.8811         39.9684        0.94428        -40.55804      
1684      11620     8148      0.87829        34.15805       0.91527        -41.14284      
1685      11703     8148      0.87579        28.32079       0.88506        -40.33854      
1686      11786     8148      0.87307        22.53507       0.87254        -38.74184      
1687      0         8181      0.905          130.43283      0.94032        -35.90851      
1688      80        8181      0.9064         124.86157      0.94124        -35.94284      
1689      160       8181      0.90742        119.26974      0.94224        -35.98201      
1690      240       8181      0.90843        113.66711      0.94332        -36.02684      
1691      320       8181      0.90892        108.09354      0.9445         -36.07876      
1692      400       8181      0.90881        102.50105      0.9458         -36.14027      
1693      480       8181      0.908          96.8568        0.94725        -36.21481      
1694      560       8181      0.90772        91.23496       0.94887        -36.30401      
1695      640       8181      0.90687        85.6128        0.9507         -36.41472      
1696      720       8181      0.9066         80.00353       0.95277        -36.55295      
1697      800       8181      0.90648        74.45483       0.9551         -36.72895      
1698      880       8181      0.90431        68.82621       0.95766        -36.96971      
1699      960       8181      0.90269        63.21972       0.9604         -37.29677      
1700      1040      8181      0.9005         57.6137        0.96296        -37.75936      
1701      1120      8181      0.89836        51.99965       0.96438        -38.42736      
1702      1200      8181      0.89572        46.41719       0.96192        -39.37188      
1703      1280      8181      0.89359        40.80718       0.94993        -40.56262      
1704      1360      8181      0.89103        35.20847       0.92202        -41.41693      
1705      1440      8181      0.8883         29.6121        0.88802        -40.88051      
1706      1520      8181      0.88546        23.97712       0.87052        -39.21092      
1707      1600      8181      0.8824         18.36385       0.87058        -37.71153      
1708      1680      8181      0.87955        12.72353       0.8772         -36.76546      
1709      1760      8181      0.87654        7.09422        0.88459        -36.22738      
1710      1840      8181      0.87363        1.46761        0.89105        -35.92047      
1711      1920      8181      0.87064        -4.18756       0.89641        -35.74106      
1712      2000      8181      0.86813        -9.82142       0.90076        -35.63326      
1713      2080      8181      0.8656         -15.48246      0.90436        -35.56788      
1714      2160      8181      0.86268        -21.1328       0.90735        -35.52941      
1715      2240      8181      0.86045        -26.79064      0.90988        -35.50573      
1716      2320      8181      0.85837        -32.44738      0.91204        -35.49248      
1717      2400      8181      0.85666        -38.1028       0.9139         -35.48586      
1718      2480      8181      0.85496        -43.76617      0.91555        -35.48414      
1719      2560      8181      0.85368        -49.42895      0.917          -35.48539      
1720      2640      8181      0.85241        -55.09092      0.9183         -35.48908      
1721      2720      8181      0.85171        -60.7508       0.91948        -35.49408      
1722      2800      8181      0.85092        -66.44178      0.92056        -35.50054      
1723      2880      8181      0.85056        -72.13144      0.92155        -35.50769      
1724      2960      8181      0.85076        -77.79127      0.92246        -35.51525      
1725      3040      8181      0.85084        -83.44094      0.92331        -35.52353      
1726      3120      8181      0.85127        -89.10007      0.92411        -35.53216      
1727      3200      8181      0.85214        -94.7706       0.92486        -35.54102      
1728      3280      8181      0.8536         -100.45073     0.92558        -35.55         
1729      3360      8181      0.85465        -106.10261     0.92627        -35.55954      
1730      3440      8181      0.85634        -111.76475     0.92693        -35.56913      
1731      3520      8181      0.85828        -117.45801     0.92757        -35.57902      
1732      3600      8181      0.86049        -123.16315     0.92819        -35.58918      
1733      3680      8181      0.86299        -128.81988     0.92879        -35.59948      
1734      3760      8181      0.8656         -134.45783     0.92938        -35.61006      
1735      3840      8181      0.8683         -140.11718     0.92996        -35.62106      
1736      3920      8181      0.87142        -145.77886     0.93054        -35.63232      
1737      4000      8181      0.87448        -151.43222     0.93111        -35.64404      
1738      4080      8181      0.87785        -157.08835     0.93169        -35.65615      
1739      4160      8181      0.88142        -162.71588     0.93226        -35.66866      
1740      4240      8181      0.88349        -168.32472     0.93283        -35.68235      
1741      4320      8181      0.88637        -173.95521     0.93342        -35.69645      
1742      4400      8181      0.88939        -179.56729     0.93401        -35.71121      
1743      4480      8181      0.89224        174.79763      0.93462        -35.72699      
1744      4560      8181      0.89534        169.19076      0.93525        -35.74358      
1745      4640      8181      0.89802        163.57315      0.93589        -35.76153      
1746      4720      8181      0.90078        157.98299      0.93656        -35.78066      
1747      4800      8181      0.90328        152.38195      0.93725        -35.80148      
1748      4880      8181      0.90544        146.76963      0.93798        -35.82432      
1749      4960      8181      0.90755        141.17582      0.93875        -35.84922      
1750      5040      8181      0.90945        135.59118      0.93956        -35.8767       
1751      5120      8181      0.91111        129.99526      0.94043        -35.90741      
1752      5200      8181      0.9123         124.41887      0.94136        -35.94195      
1753      5280      8181      0.91325        118.81184      0.94237        -35.98137      
1754      5360      8181      0.91387        113.24466      0.94346        -36.02632      
1755      5440      8181      0.91452        107.64648      0.94466        -36.07854      
1756      5520      8181      0.9143         102.03892      0.94598        -36.14064      
1757      5600      8181      0.91436        96.48078       0.94745        -36.21353      
1758      5680      8181      0.91382        90.86327       0.9491         -36.30332      
1759      5760      8181      0.91312        85.26639       0.95096        -36.41394      
1760      5840      8181      0.91216        79.69995       0.95305        -36.55298      
1761      5920      8181      0.91085        74.09444       0.95543        -36.73458      
1762      6000      8181      0.90937        68.50931       0.95808        -36.97571      
1763      6080      8181      0.90761        62.93558       0.96091        -37.30653      
1764      6160      8181      0.90509        57.31274       0.96358        -37.78129      
1765      6240      8181      0.90277        51.73064       0.96509        -38.46456      
1766      6320      8181      0.90055        46.12047       0.96267        -39.44992      
1767      6400      8181      0.89778        40.51141       0.94989        -40.6844       
1768      6480      8181      0.89522        34.88428       0.92022        -41.54256      
1769      6560      8181      0.89213        29.28768       0.88545        -40.88599      
1770      6640      8181      0.88926        23.68328       0.86899        -39.14025      
1771      6720      8181      0.88605        18.01086       0.87009        -37.62271      
1772      6800      8181      0.88295        12.36936       0.87723        -36.70212      
1773      6880      8181      0.88009        6.71011        0.8848         -36.18142      
1774      6960      8181      0.87697        1.07112        0.89131        -35.88936      
1775      7040      8181      0.87402        -4.55593       0.89663        -35.71981      
1776      7120      8181      0.87105        -10.2312       0.901          -35.61845      
1777      7200      8181      0.86839        -15.86526      0.90455        -35.55752      
1778      7280      8181      0.86603        -21.54717      0.90753        -35.5202       
1779      7360      8181      0.86352        -27.19837      0.91003        -35.499        
1780      7440      8181      0.86145        -32.8586       0.91217        -35.4871       
1781      7520      8181      0.85939        -38.52686      0.91403        -35.48193      
1782      7600      8181      0.85776        -44.19456      0.91566        -35.48086      
1783      7680      8181      0.8563         -49.88087      0.91711        -35.48286      
1784      7760      8181      0.85518        -55.54638      0.9184         -35.48687      
1785      7840      8181      0.8544         -61.20149      0.91957        -35.49228      
1786      7920      8181      0.85367        -66.87575      0.92064        -35.49895      
1787      8000      8181      0.85336        -72.5395       0.92162        -35.50627      
1788      8080      8181      0.85332        -78.20286      0.92253        -35.51418      
1789      8160      8181      0.85341        -83.85633      0.92337        -35.52262      
1790      8240      8181      0.85401        -89.51975      0.92417        -35.53128      
1791      8320      8181      0.85487        -95.19337      0.92492        -35.54026      
1792      8400      8181      0.85589        -100.84689     0.92564        -35.54953      
1793      8480      8181      0.85723        -106.51111     0.92632        -35.55902      
1794      8560      8181      0.85875        -112.15592     0.92697        -35.56873      
1795      8640      8181      0.86067        -117.79168     0.92761        -35.57858      
1796      8720      8181      0.8628         -123.45837     0.92822        -35.58875      
1797      8800      8181      0.86517        -129.12661     0.92883        -35.59917      
1798      8880      8181      0.86753        -134.76591     0.92942        -35.60991      
1799      8960      8181      0.86994        -140.39594     0.93           -35.62099      
1800      9040      8181      0.87273        -146.04811     0.93057        -35.63239      
1801      9120      8181      0.87545        -151.70157     0.93114        -35.64428      
1802      9200      8181      0.87842        -157.34679     0.93172        -35.65655      
1803      9280      8181      0.88159        -163.01441     0.93229        -35.66935      
1804      9360      8181      0.88434        -168.63221     0.93287        -35.68282      
1805      9440      8181      0.88749        -174.27252     0.93346        -35.69687      
1806      9520      8181      0.89037        -179.93468     0.93405        -35.71188      
1807      9600      8181      0.89317        174.40199      0.93467        -35.72783      
1808      9680      8181      0.89642        168.70577      0.9353         -35.74471      
1809      9760      8181      0.8988         163.04942      0.93595        -35.76303      
1810      9840      8181      0.90121        157.38157      0.93663        -35.78274      
1811      9920      8181      0.90389        151.68176      0.93734        -35.80406      
1812      10000     8181      0.90613        146.00093      0.93809        -35.8274       
1813      10080     8181      0.90812        140.32797      0.93887        -35.85306      
1814      10160     8181      0.90982        134.61529      0.93971        -35.88178      
1815      10240     8181      0.91095        129.00125      0.94059        -35.9135       
1816      10320     8181      0.91227        123.31687      0.94155        -35.94945      
1817      10400     8181      0.91351        117.5729       0.9426         -35.99076      
1818      10480     8181      0.91444        111.86759      0.94375        -36.03813      
1819      10560     8181      0.91476        106.20226      0.94499        -36.09331      
1820      10640     8181      0.91474        100.52698      0.94637        -36.15879      
1821      10720     8181      0.91457        94.85157       0.94791        -36.23736      
1822      10800     8181      0.914          89.18678       0.94964        -36.33347      
1823      10880     8181      0.91286        83.53265       0.95158        -36.45366      
1824      10960     8181      0.91184        77.8786        0.95379        -36.60656      
1825      11040     8181      0.91043        72.23523       0.95628        -36.80689      
1826      11120     8181      0.90877        66.59298       0.95904        -37.07738      
1827      11200     8181      0.90674        60.95119       0.9619         -37.45479      
1828      11280     8181      0.90427        55.30111       0.96435        -37.99848      
1829      11360     8181      0.90201        49.68091       0.96491        -38.78644      
1830      11440     8181      0.89945        44.06234       0.95961        -39.88793      
1831      11520     8181      0.89701        38.42513       0.94092        -41.11396      
1832      11600     8181      0.89423        32.83829       0.90662        -41.51058      
1833      11680     8181      0.89147        27.21378       0.87654        -40.28952      
1834      11760     8181      0.88833        21.68804       0.86797        -38.53774      
1835      0         8215      0.92422        127.65711      0.94089        -35.9135       
1836      77        8215      0.92654        122.20532      0.94185        -35.94755      
1837      154       8215      0.92742        116.82368      0.94286        -35.98651      
1838      231       8215      0.92787        111.4525       0.94396        -36.03117      
1839      308       8215      0.92829        106.04069      0.94517        -36.08312      
1840      385       8215      0.92858        100.66888      0.94651        -36.14352      
1841      462       8215      0.92833        95.22709       0.94802        -36.2167       
1842      539       8215      0.92773        89.85555       0.94968        -36.30431      
1843      616       8215      0.92715        84.46434       0.95157        -36.41232      
1844      693       8215      0.92566        79.07381       0.95371        -36.54944      
1845      770       8215      0.92456        73.65332       0.95616        -36.72643      
1846      847       8215      0.92235        68.2737        0.95888        -36.9616       
1847      924       8215      0.92066        62.88456       0.96189        -37.28236      
1848      1001      8215      0.91841        57.47546       0.96491        -37.73935      
1849      1078      8215      0.91643        52.08814       0.96715        -38.40163      
1850      1155      8215      0.91366        46.66126       0.96606        -39.37772      
1851      1232      8215      0.91106        41.24499       0.95578        -40.67816      
1852      1309      8215      0.90869        35.83955       0.92786        -41.81128      
1853      1386      8215      0.90591        30.45511       0.889          -41.4932       
1854      1463      8215      0.90284        25.04153       0.86665        -39.68777      
1855      1540      8215      0.90038        19.5993        0.86546        -37.94699      
1856      1617      8215      0.8972         14.18769       0.87278        -36.86784      
1857      1694      8215      0.89425        8.72791        0.88107        -36.2599       
1858      1771      8215      0.89127        3.31793        0.88821        -35.92473      
1859      1848      8215      0.88846        -2.1306        0.89407        -35.73096      
1860      1925      8215      0.88505        -7.56883       0.89882        -35.61955      
1861      2002      8215      0.88265        -13.02521      0.90269        -35.55055      
1862      2079      8215      0.88018        -18.45012      0.90588        -35.50988      
1863      2156      8215      0.87765        -23.92604      0.90858        -35.48621      
1864      2233      8215      0.87533        -29.36013      0.91085        -35.47334      
1865      2310      8215      0.87333        -34.85372      0.91284        -35.46713      
1866      2387      8215      0.87148        -40.26727      0.91455        -35.46577      
1867      2464      8215      0.86988        -45.75928      0.91608        -35.46751      
1868      2541      8215      0.86868        -51.23065      0.91744        -35.4713       
1869      2618      8215      0.86729        -56.68225      0.91866        -35.477        
1870      2695      8215      0.86628        -62.21359      0.91978        -35.48372      
1871      2772      8215      0.86629        -67.63376      0.92079        -35.4905       
1872      2849      8215      0.86608        -73.11417      0.92173        -35.49833      
1873      2926      8215      0.86622        -78.59452      0.92261        -35.50653      
1874      3003      8215      0.86661        -84.0647       0.92343        -35.51506      
1875      3080      8215      0.86706        -89.53496      0.92419        -35.52396      
1876      3157      8215      0.86806        -94.99528      0.92492        -35.5329       
1877      3234      8215      0.86903        -100.43573     0.92561        -35.54213      
1878      3311      8215      0.8706         -105.90678     0.92627        -35.55143      
1879      3388      8215      0.87228        -111.3781      0.92691        -35.56097      
1880      3465      8215      0.87404        -116.85014     0.92753        -35.57075      
1881      3542      8215      0.87643        -122.38312     0.92814        -35.58067      
1882      3619      8215      0.87887        -127.8566      0.92872        -35.59075      
1883      3696      8215      0.88137        -133.33055     0.9293         -35.60113      
1884      3773      8215      0.88375        -138.77516     0.92986        -35.61182      
1885      3850      8215      0.88674        -144.24054     0.93042        -35.62268      
1886      3927      8215      0.88988        -149.68675     0.93098        -35.63382      
1887      4004      8215      0.89286        -155.14417     0.93153        -35.64548      
1888      4081      8215      0.89569        -160.62269     0.93209        -35.65772      
1889      4158      8215      0.89889        -166.0207      0.93264        -35.67014      
1890      4235      8215      0.9019         -171.41993     0.9332         -35.68321      
1891      4312      8215      0.90493        -176.86044     0.93378        -35.69703      
1892      4389      8215      0.90775        177.72893      0.93436        -35.71159      
1893      4466      8215      0.91112        172.27659      0.93496        -35.72687      
1894      4543      8215      0.91392        166.85416      0.93557        -35.74324      
1895      4620      8215      0.91646        161.471        0.9362         -35.76069      
1896      4697      8215      0.91911        156.00667      0.93687        -35.77963      
1897      4774      8215      0.92132        150.63253      0.93755        -35.79988      
1898      4851      8215      0.92366        145.26782      0.93826        -35.8217       
1899      4928      8215      0.92553        139.86201      0.93902        -35.84593      
1900      5005      8215      0.92727        134.47617      0.93983        -35.8725       
1901      5082      8215      0.92893        129.03938      0.94069        -35.90221      
1902      5159      8215      0.93007        123.68297      0.94161        -35.93518      
1903      5236      8215      0.93121        118.3058       0.9426         -35.9724       
1904      5313      8215      0.93189        112.92876      0.94368        -36.01505      
1905      5390      8215      0.93248        107.54105      0.94487        -36.06424      
1906      5467      8215      0.93247        102.07397      0.94619        -36.12298      
1907      5544      8215      0.74524        81.02449       0.94717        -36.71219      
1908      5621      8215      0.86332        90.19152       0.94831        -36.37428      
1909      5698      8215      0.74947        77.18835       0.94797        -36.82479      
1910      5775      8215      0.7379         65.68994       0.94848        -37.2935       
1911      5852      8215      0.9287         75.12841       0.9556         -36.66664      
1912      5929      8215      0.92715        69.73218       0.95831        -36.88233      
1913      6006      8215      0.92528        64.32604       0.96134        -37.17667      
1914      6083      8215      0.71472        44.75579       0.9355         -38.48161      
1915      6160      8215      0.716          40.02532       0.9285         -38.68979      
1916      6237      8215      0.91804        48.16975       0.9677         -39.07403      
1917      6314      8215      0.91553        42.74576       0.9611         -40.32912      
1918      6391      8215      0.9127         37.36168       0.93841        -41.6544       
1919      6468      8215      0.90976        31.91909       0.89863        -41.86634      
1920      6545      8215      0.90699        26.52624       0.86904        -40.28029      
1921      6622      8215      0.90367        21.10377       0.86368        -38.36073      
1922      6699      8215      0.72238        1.8701         0.89909        -36.43315      
1923      6776      8215      0.72005        -2.87148       0.90131        -36.23346      
1924      6853      8215      0.71993        -7.83216       0.90354        -36.07135      
1925      6930      8215      0.67242        -11.1751       0.90648        -36.08222      
1926      7007      8215      0.69474        -17.66538      0.90822        -35.90819      
1927      7084      8215      0.88581        -11.70402      0.90179        -35.55704      
1928      7161      8215      0.67359        -28.19053      0.91203        -35.80747      
1929      7238      8215      0.88041        -22.60005      0.90795        -35.48659      
1930      7315      8215      0.87827        -28.0967       0.91035        -35.47162      
1931      7392      8215      0.69084        -44.85584      0.91625        -35.67545      
1932      7469      8215      0.69009        -51.17482      0.91765        -35.65626      
1933      7546      8215      0.67645        -55.64381      0.91859        -35.66011      
