The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92934        -34.79         0.04826        66.16          0.44751        121.83         0.87011        -30.7          

Pt        X         Y         gamma_s        angle          gamma_in       angle          
1003      3942      6465      0.68473        2.51509        0.84442        -30.84852      
1004      3996      6465      0.68358        -0.99189       0.84593        -30.70657      
1005      4050      6465      0.68273        -4.47152       0.84742        -30.59096      
1006      4104      6465      0.68164        -7.94298       0.84887        -30.49717      
1007      4158      6465      0.68066        -11.46702      0.85027        -30.41909      
1008      4212      6465      0.68018        -14.98391      0.85159        -30.35427      
1009      4266      6465      0.67916        -18.45206      0.85282        -30.30273      
1010      4320      6465      0.67799        -21.93289      0.85398        -30.26035      
1011      4374      6465      0.67675        -25.43561      0.85508        -30.22527      
1012      4428      6465      0.67596        -28.94102      0.8561         -30.19557      
1013      4482      6465      0.67489        -32.4081       0.85704        -30.17168      
1014      4536      6465      0.67396        -35.92757      0.85794        -30.15142      
1015      4590      6465      0.67303        -39.40935      0.85878        -30.13488      
1016      4644      6465      0.67205        -42.8934       0.85957        -30.12132      
1017      4698      6465      0.6702         -46.35802      0.86031        -30.11128      
1018      4752      6465      0.66935        -49.93599      0.86102        -30.10177      
1019      4806      6465      0.66826        -53.47502      0.8617         -30.09449      
1020      4860      6465      0.66776        -57.00618      0.86233        -30.08818      
1021      4914      6465      0.66678        -60.54818      0.86294        -30.0837       
1022      4968      6465      0.66612        -64.10209      0.86352        -30.08006      
1023      5022      6465      0.66532        -67.64701      0.86407        -30.07759      
1024      5076      6465      0.66474        -71.18303      0.86459        -30.07584      
1025      5130      6465      0.66345        -74.75041      0.8651         -30.07545      
1026      5184      6465      0.66243        -78.35851      0.86559        -30.07551      
1027      5238      6465      0.6621         -81.93759      0.86607        -30.07569      
1028      5292      6465      0.66077        -85.50674      0.86652        -30.07717      
1029      5346      6465      0.65979        -89.12762      0.86696        -30.07891      
1030      5400      6465      0.65887        -92.74812      0.86739        -30.08108      
1031      5454      6465      0.65842        -96.35868      0.86781        -30.08336      
1032      5508      6465      0.6572         -99.97993      0.86821        -30.08656      
1033      5562      6465      0.65631        -103.6103      0.86861        -30.08991      
1034      5616      6465      0.65621        -107.27997     0.869          -30.09319      
1035      5670      6465      0.65605        -110.93862     0.86938        -30.09684      
1036      5724      6465      0.65554        -114.61822     0.86975        -30.10106      
1037      5778      6465      0.65562        -118.316       0.87012        -30.1053       
1038      5832      6465      0.65582        -122.01203     0.87048        -30.1098       
1039      5886      6465      0.65483        -125.70928     0.87084        -30.11528      
1040      0         6519      0.70843        -91.89133      0.86733        -30.04807      
1041      50        6519      0.70756        -95.23059      0.86772        -30.05125      
1042      100       6519      0.70643        -98.59002      0.86811        -30.05487      
1043      150       6519      0.70564        -101.99985     0.86849        -30.05859      
1044      200       6519      0.70511        -105.41973     0.86886        -30.06242      
1045      250       6519      0.70423        -108.83997     0.86922        -30.0667       
1046      300       6519      0.70363        -112.2091      0.86957        -30.071        
1047      350       6519      0.70329        -115.65801     0.86993        -30.07547      
1048      400       6519      0.7032         -119.10607     0.87027        -30.08005      
1049      450       6519      0.70307        -122.54387     0.87061        -30.08486      
1050      500       6519      0.70288        -125.94048     0.87095        -30.08987      
1051      550       6519      0.70229        -129.39736     0.87128        -30.09541      
1052      600       6519      0.7026         -132.88251     0.87161        -30.10076      
1053      650       6519      0.70203        -136.32734     0.87194        -30.10673      
1054      700       6519      0.7023         -139.7503      0.87226        -30.11248      
1055      750       6519      0.70244        -143.26223     0.87258        -30.1187       
1056      800       6519      0.70271        -146.75269     0.87291        -30.12508      
1057      850       6519      0.70309        -150.21147     0.87323        -30.13161      
1058      900       6519      0.70357        -153.62946     0.87354        -30.13829      
1059      950       6519      0.7037         -157.17628     0.87387        -30.14571      
1060      1000      6519      0.70457        -160.62986     0.87419        -30.15288      
1061      1050      6519      0.70479        -164.10303     0.87452        -30.16073      
1062      1100      6519      0.70532        -167.55415     0.87484        -30.16872      
1063      1150      6519      0.70595        -171.06385     0.87517        -30.17717      
1064      1200      6519      0.7064         -174.54111     0.8755         -30.18602      
1065      1250      6519      0.70733        -178.02625     0.87584        -30.19507      
1066      1300      6519      0.70784        178.50959      0.87617        -30.20473      
1067      1350      6519      0.70849        175.01708      0.87652        -30.21488      
1068      1400      6519      0.70889        171.52658      0.87687        -30.22568      
1069      1450      6519      0.70966        168.04868      0.87722        -30.23681      
1070      1500      6519      0.71067        164.57281      0.87758        -30.24841      
1071      1550      6519      0.71162        161.07845      0.87795        -30.26078      
1072      1600      6519      0.71258        157.58633      0.87833        -30.27386      
1073      1650      6519      0.71357        154.1055       0.87872        -30.28768      
1074      1700      6519      0.71393        150.66572      0.87911        -30.30255      
1075      1750      6519      0.71459        147.15805      0.87951        -30.31852      
1076      1800      6519      0.71555        143.65269      0.87994        -30.33537      
1077      1850      6519      0.71635        140.18897      0.88036        -30.3533       
1078      1900      6519      0.71734        136.75616      0.88081        -30.37221      
1079      1950      6519      0.71846        133.24587      0.88127        -30.39294      
1080      2000      6519      0.71943        129.76652      0.88175        -30.41522      
1081      2050      6519      0.72058        126.32876      0.88224        -30.43888      
1082      2100      6519      0.72125        122.89117      0.88275        -30.46492      
1083      2150      6519      0.72198        119.43521      0.88328        -30.49336      
1084      2200      6519      0.72314        115.97082      0.88384        -30.52417      
1085      2250      6519      0.72437        112.52703      0.88443        -30.55769      
1086      2300      6519      0.72502        109.12358      0.88502        -30.59464      
1087      2350      6519      0.72599        105.69134      0.88565        -30.63551      
1088      2400      6519      0.7266         102.25945      0.88631        -30.68121      
1089      2450      6519      0.72711        98.87762       0.88698        -30.73149      
1090      2500      6519      0.72727        95.51602       0.88767        -30.78772      
1091      2550      6519      0.72748        92.10513       0.88839        -30.85178      
1092      2600      6519      0.72818        88.70488       0.88915        -30.92341      
1093      2650      6519      0.72905        85.34461       0.88993        -31.0036       
1094      2700      6519      0.72934        82.01376       0.89069        -31.09493      
1095      2750      6519      0.72992        78.63351       0.89148        -31.20081      
1096      2800      6519      0.73081        75.25289       0.89226        -31.32264      
1097      2850      6519      0.73116        71.93185       0.89295        -31.46174      
1098      2900      6519      0.73132        68.64023       0.89352        -31.62154      
1099      2950      6519      0.73168        65.27889       0.89393        -31.81073      
1100      3000      6519      0.73225        61.92607       0.89407        -32.02972      
1101      3050      6519      0.73268        58.61263       0.89375        -32.27917      
1102      3100      6519      0.73278        55.31912       0.89274        -32.55989      
1103      3150      6519      0.73236        52.02498       0.89072        -32.8672       
1104      3200      6519      0.73216        48.71965       0.88744        -33.19032      
1105      3250      6519      0.73181        45.47302       0.88267        -33.49416      
1106      3300      6519      0.73124        42.2259        0.87624        -33.74166      
1107      3350      6519      0.73061        38.91771       0.86826        -33.88414      
1108      3400      6519      0.73079        35.62728       0.85962        -33.88191      
1109      3450      6519      0.73091        32.3656        0.85134        -33.70829      
1110      3500      6519      0.73057        29.12307       0.84449        -33.38455      
1111      3550      6519      0.7299         25.89026       0.83967        -32.97081      
1112      3600      6519      0.72951        22.61561       0.8368         -32.52673      
1113      3650      6519      0.72915        19.38889       0.83568        -32.10904      
1114      3700      6519      0.72856        16.19113       0.83583        -31.74063      
1115      3750      6519      0.72796        12.92129       0.83682        -31.42059      
1116      3800      6519      0.72777        9.66999        0.83825        -31.15666      
1117      3850      6519      0.72679        6.43764        0.83998        -30.94476      
1118      3900      6519      0.72576        3.24453        0.84177        -30.77565      
1119      3950      6519      0.72451        0.00034        0.84358        -30.63756      
1120      4000      6519      0.7239         -3.23662       0.8453         -30.52478      
1121      4050      6519      0.72296        -6.43494       0.84693        -30.43529      
1122      4100      6519      0.72195        -9.62491       0.84846        -30.36284      
1123      4150      6519      0.72091        -12.85579      0.8499         -30.30304      
1124      4200      6519      0.72079        -16.1112       0.85124        -30.25185      
1125      4250      6519      0.72046        -19.3372       0.85248        -30.21063      
1126      4300      6519      0.71927        -22.54341      0.85364        -30.17847      
1127      4350      6519      0.7177         -25.77028      0.85473        -30.15249      
1128      4400      6519      0.7171         -29.02089      0.85574        -30.12941      
1129      4450      6519      0.7165         -32.2327       0.85668        -30.11063      
1130      4500      6519      0.71563        -35.46554      0.85756        -30.09541      
1131      4550      6519      0.71436        -38.69943      0.85839        -30.08348      
1132      4600      6519      0.71372        -41.9759       0.85918        -30.07286      
1133      4650      6519      0.71278        -45.21308      0.85991        -30.06472      
1134      4700      6519      0.71146        -48.44118      0.8606         -30.05868      
1135      4750      6519      0.70977        -51.67992      0.86126        -30.05435      
1136      4800      6519      0.70907        -54.96162      0.86188        -30.05009      
1137      4850      6519      0.70827        -58.24442      0.86248        -30.04703      
1138      4900      6519      0.70708        -61.48736      0.86304        -30.04528      
1139      4950      6519      0.70618        -64.80232      0.86359        -30.044        
1140      5000      6519      0.70581        -68.08797      0.86411        -30.043        
1141      5050      6519      0.70477        -71.36423      0.8646         -30.0432       
1142      5100      6519      0.7035         -74.68163      0.86509        -30.04412      
1143      5150      6519      0.70246        -77.98986      0.86555        -30.04533      
1144      5200      6519      0.70207        -81.29843      0.86599        -30.04651      
1145      5250      6519      0.7021         -84.63774      0.86643        -30.04785      
1146      5300      6519      0.70118        -87.95744      0.86684        -30.05021      
1147      5350      6519      0.70049        -91.31735      0.86725        -30.05278      
1148      5400      6519      0.69993        -94.65763      0.86765        -30.05557      
1149      5450      6519      0.6995         -98.01825      0.86803        -30.05859      
1150      5500      6519      0.69839        -101.37974     0.86841        -30.0623       
1151      5550      6519      0.69774        -104.75063     0.86878        -30.06601      
1152      5600      6519      0.69758        -108.13041     0.86914        -30.06969      
1153      5650      6519      0.69769        -111.51953     0.86949        -30.07349      
1154      5700      6519      0.69735        -114.9299      0.86984        -30.07781      
1155      5750      6519      0.69727        -118.35912     0.87019        -30.08224      
1156      5800      6519      0.69724        -121.78686     0.87053        -30.08689      
1157      5850      6519      0.69751        -125.20463     0.87086        -30.0916       
1158      5900      6519      0.69706        -128.64238     0.8712         -30.09695      
1159      0         6572      0.74731        -94.07499      0.86763        -30.02588      
1160      48        6572      0.74658        -97.3173       0.86801        -30.02968      
1161      96        6572      0.74612        -100.56935     0.86838        -30.03355      
1162      144       6572      0.74528        -103.83193     0.86874        -30.03782      
1163      192       6572      0.74423        -107.13444     0.8691         -30.04243      
1164      240       6572      0.74375        -110.42725     0.86945        -30.04689      
1165      288       6572      0.74307        -113.63942     0.86978        -30.05152      
1166      336       6572      0.74315        -116.94157     0.87012        -30.05605      
1167      384       6572      0.74257        -120.25353     0.87046        -30.06111      
1168      432       6572      0.74216        -123.50512     0.87078        -30.06616      
1169      480       6572      0.74207        -126.76583     0.8711         -30.07123      
1170      528       6572      0.74165        -130.01602     0.87141        -30.07662      
1171      576       6572      0.74214        -133.37587     0.87174        -30.08193      
1172      624       6572      0.74233        -136.69502     0.87205        -30.08751      
1173      672       6572      0.7423         -139.98346     0.87236        -30.09332      
1174      720       6572      0.74219        -143.26097     0.87267        -30.09936      
1175      768       6572      0.74244        -146.60761     0.87299        -30.10556      
1176      816       6572      0.74269        -149.96361     0.8733         -30.112        
1177      864       6572      0.74266        -153.30876     0.87361        -30.11878      
1178      912       6572      0.74286        -156.6227      0.87392        -30.12563      
1179      960       6572      0.74327        -160.0254      0.87424        -30.13283      
1180      1008      6572      0.7438         -163.37697     0.87456        -30.14013      
1181      1056      6572      0.74438        -166.69768     0.87487        -30.14762      
1182      1104      6572      0.74493        -170.0065      0.87519        -30.1554       
1183      1152      6572      0.7461         -173.37419     0.87552        -30.16335      
1184      1200      6572      0.74652        -176.72039     0.87584        -30.17195      
1185      1248      6572      0.74704        179.95442      0.87617        -30.18082      
1186      1296      6572      0.74785        176.63084      0.8765         -30.18994      
1187      1344      6572      0.74849        173.27819      0.87684        -30.19966      
1188      1392      6572      0.74935        169.88774      0.87719        -30.20984      
1189      1440      6572      0.75047        166.53774      0.87754        -30.22028      
1190      1488      6572      0.75044        163.27837      0.87789        -30.23154      
1191      1536      6572      0.75123        159.92104      0.87826        -30.2433       
1192      1584      6572      0.75238        156.53559      0.87864        -30.25563      
1193      1632      6572      0.75351        153.19148      0.87902        -30.26851      
1194      1680      6572      0.75408        149.87805      0.87941        -30.28235      
1195      1728      6572      0.75507        146.55628      0.87982        -30.29682      
1196      1776      6572      0.75584        143.17592      0.88024        -30.31263      
1197      1824      6572      0.75665        139.83647      0.88067        -30.32927      
1198      1872      6572      0.75744        136.52835      0.88111        -30.3469       
1199      1920      6572      0.75782        133.22072      0.88157        -30.36606      
1200      1968      6572      0.75893        129.84543      0.88206        -30.38657      
1201      2016      6572      0.76009        126.5011       0.88256        -30.40844      
1202      2064      6572      0.76087        123.17724      0.88308        -30.43225      
1203      2112      6572      0.76133        119.92389      0.8836         -30.45775      
1204      2160      6572      0.7627         116.5723       0.88418        -30.4856       
1205      2208      6572      0.76344        113.24116      0.88477        -30.51639      
1206      2256      6572      0.7639         109.94058      0.88539        -30.55011      
1207      2304      6572      0.76469        106.6903       0.88603        -30.58632      
1208      2352      6572      0.76541        103.39093      0.88671        -30.62703      
1209      2400      6572      0.76613        100.08217      0.88743        -30.67241      
1210      2448      6572      0.76668        96.80369       0.88818        -30.72278      
1211      2496      6572      0.76737        93.595         0.88896        -30.77784      
1212      2544      6572      0.76787        90.31715       0.88979        -30.84146      
1213      2592      6572      0.76881        87.02968       0.89068        -30.91329      
1214      2640      6572      0.7689         83.79209       0.89157        -30.99514      
1215      2688      6572      0.76952        80.62413       0.8925         -31.08608      
1216      2736      6572      0.76976        77.38669       0.89346        -31.19375      
1217      2784      6572      0.76997        74.13933       0.89443        -31.31926      
1218      2832      6572      0.77031        70.94117       0.89537        -31.46336      
1219      2880      6572      0.77049        67.75293       0.89625        -31.63202      
1220      2928      6572      0.77033        64.57468       0.89698        -31.83017      
1221      2976      6572      0.77076        61.34618       0.89753        -32.0671       
1222      3024      6572      0.77051        58.13708       0.8976         -32.34497      
1223      3072      6572      0.77066        54.97709       0.89707        -32.66405      
1224      3120      6572      0.77009        51.82743       0.89545        -33.02536      
1225      3168      6572      0.77052        48.65659       0.89252        -33.42872      
1226      3216      6572      0.7706         45.46531       0.88753        -33.84452      
1227      3264      6572      0.77019        42.32345       0.88021        -34.20699      
1228      3312      6572      0.76986        39.19081       0.87071        -34.45054      
1229      3360      6572      0.7696         36.04737       0.85978        -34.49757      
1230      3408      6572      0.76936        32.88342       0.84894        -34.30175      
1231      3456      6572      0.7693         29.74816       0.83998        -33.89544      
1232      3504      6572      0.76841        26.68222       0.83408        -33.36544      
1233      3552      6572      0.76811        23.57581       0.83079        -32.8046       
1234      3600      6572      0.76718        20.43839       0.82989        -32.27587      
1235      3648      6572      0.7665         17.31937       0.83052        -31.82462      
1236      3696      6572      0.76587        14.24965       0.83204        -31.45873      
1237      3744      6572      0.76529        11.12885       0.83407        -31.15953      
1238      3792      6572      0.76482        7.99682        0.83629        -30.9212       
1239      3840      6572      0.76419        4.88331        0.83853        -30.73472      
1240      3888      6572      0.76356        1.80891        0.84068        -30.58913      
1241      3936      6572      0.76257        -1.27617       0.84273        -30.47429      
1242      3984      6572      0.76189        -4.38249       0.84465        -30.38137      
1243      4032      6572      0.76111        -7.4903        0.84642        -30.30731      
1244      4080      6572      0.76035        -10.5291       0.84803        -30.24902      
1245      4128      6572      0.75945        -13.64913      0.84955        -30.20097      
1246      4176      6572      0.75832        -16.75994      0.85094        -30.16272      
1247      4224      6572      0.75772        -19.86296      0.85222        -30.13076      
1248      4272      6572      0.75667        -22.93657      0.8534         -30.10579      
1249      4320      6572      0.75565        -26.05098      0.8545         -30.08516      
1250      4368      6572      0.75435        -29.13654      0.85552        -30.06901      
1251      4416      6572      0.75341        -32.26405      0.85647        -30.05521      
1252      4464      6572      0.75264        -35.34227      0.85735        -30.04404      
1253      4512      6572      0.75153        -38.45152      0.85818        -30.03542      
1254      4560      6572      0.75028        -41.56173      0.85896        -30.02877      
1255      4608      6572      0.7496         -44.67335      0.85969        -30.02297      
1256      4656      6572      0.74881        -47.80633      0.86039        -30.01862      
1257      4704      6572      0.74799        -50.91965      0.86104        -30.01547      
1258      4752      6572      0.74689        -54.05418      0.86166        -30.01354      
1259      4800      6572      0.74649        -57.19029      0.86225        -30.01177      
1260      4848      6572      0.74554        -60.3267       0.86282        -30.01126      
1261      4896      6572      0.74472        -63.43367      0.86335        -30.01125      
1262      4944      6572      0.74399        -66.58181      0.86387        -30.01171      
1263      4992      6572      0.74332        -69.77121      0.86437        -30.01264      
1264      5040      6572      0.74261        -72.93099      0.86484        -30.01402      
1265      5088      6572      0.74174        -76.07098      0.86529        -30.0159       
1266      5136      6572      0.74089        -79.25157      0.86574        -30.01813      
1267      5184      6572      0.74029        -82.41282      0.86616        -30.02049      
1268      5232      6572      0.73984        -85.61511      0.86658        -30.02306      
1269      5280      6572      0.73952        -88.79746      0.86698        -30.0258       
1270      5328      6572      0.73844        -91.9901       0.86737        -30.02927      
1271      5376      6572      0.73777        -95.203        0.86775        -30.03274      
1272      5424      6572      0.73711        -98.40596      0.86812        -30.03639      
1273      5472      6572      0.73677        -101.62939     0.86848        -30.04008      
1274      5520      6572      0.7361         -104.8633      0.86884        -30.04417      
1275      5568      6572      0.73546        -108.08655     0.86919        -30.04841      
1276      5616      6572      0.73581        -111.34918     0.86953        -30.05234      
1277      5664      6572      0.73569        -114.59156     0.86987        -30.0567       
1278      5712      6572      0.73533        -117.85473     0.8702         -30.06138      
1279      5760      6572      0.73496        -121.15702     0.87053        -30.06631      
1280      5808      6572      0.73527        -124.43884     0.87086        -30.07104      
1281      5856      6572      0.73495        -127.70023     0.87118        -30.07623      
1282      5904      6572      0.73457        -130.97121     0.87149        -30.08165      
1283      0         6626      0.78487        -96.45239      0.86796        -30.00667      
1284      46        6626      0.78447        -99.56794      0.86832        -30.01083      
1285      92        6626      0.78414        -102.64379     0.86866        -30.01503      
1286      138       6626      0.78307        -105.7802      0.86901        -30.01982      
1287      184       6626      0.78301        -108.93645     0.86935        -30.02423      
1288      230       6626      0.78255        -112.07269     0.86968        -30.02894      
1289      276       6626      0.782          -115.16877     0.87           -30.03376      
1290      322       6626      0.78171        -118.29516     0.87032        -30.03862      
1291      368       6626      0.78189        -121.47091     0.87065        -30.04344      
1292      414       6626      0.78182        -124.63653     0.87096        -30.04851      
1293      460       6626      0.78167        -127.80209     0.87127        -30.05374      
1294      506       6626      0.78151        -130.91718     0.87158        -30.05903      
1295      552       6626      0.78128        -134.0926      0.87188        -30.06459      
1296      598       6626      0.78142        -137.27704     0.87219        -30.07014      
1297      644       6626      0.7816         -140.43126     0.87249        -30.07577      
1298      690       6626      0.78196        -143.57427     0.87279        -30.08144      
1299      736       6626      0.78201        -146.78709     0.87309        -30.08756      
1300      782       6626      0.78248        -149.98922     0.87339        -30.09365      
1301      828       6626      0.78311        -153.19054     0.8737         -30.09984      
1302      874       6626      0.78328        -156.33193     0.87399        -30.10631      
1303      920       6626      0.78325        -159.52305     0.8743         -30.11318      
1304      966       6626      0.7839         -162.76272     0.8746         -30.12007      
1305      1012      6626      0.78471        -165.9409      0.87491        -30.12698      
1306      1058      6626      0.78513        -169.13919     0.87522        -30.13437      
1307      1104      6626      0.78547        -172.30692     0.87553        -30.14197      
1308      1150      6626      0.78602        -175.51354     0.87584        -30.14986      
1309      1196      6626      0.78701        -178.73842     0.87616        -30.1579       
1310      1242      6626      0.78756        178.0868       0.87648        -30.16633      
1311      1288      6626      0.78829        174.89308      0.87681        -30.17506      
1312      1334      6626      0.78893        171.70001      0.87714        -30.18422      
1313      1380      6626      0.78932        168.45818      0.87748        -30.19406      
1314      1426      6626      0.79065        165.23858      0.87783        -30.2038       
1315      1472      6626      0.7917         162.04901      0.87819        -30.21406      
1316      1518      6626      0.79235        158.84982      0.87855        -30.22506      
1317      1564      6626      0.79336        155.62217      0.87892        -30.23655      
1318      1610      6626      0.79412        152.41522      0.8793         -30.2487       
1319      1656      6626      0.79502        149.23856      0.87969        -30.26133      
1320      1702      6626      0.79541        146.0626       0.88009        -30.27498      
1321      1748      6626      0.79578        142.84747      0.8805         -30.28964      
1322      1794      6626      0.79666        139.63416      0.88093        -30.30489      
1323      1840      6626      0.79746        136.44165      0.88138        -30.32107      
1324      1886      6626      0.79851        133.27985      0.88183        -30.33801      
1325      1932      6626      0.7995         130.0598       0.88232        -30.35653      
1326      1978      6626      0.80042        126.81029      0.88282        -30.37666      
1327      2024      6626      0.80117        123.6505       0.88334        -30.39787      
1328      2070      6626      0.80216        120.48162      0.88388        -30.42065      
1329      2116      6626      0.80239        117.33291      0.88444        -30.44578      
1330      2162      6626      0.8031         114.12544      0.88504        -30.47322      
1331      2208      6626      0.80418        110.94861      0.88567        -30.50254      
1332      2254      6626      0.80478        107.77232      0.88633        -30.53516      
1333      2300      6626      0.80528        104.6559       0.88701        -30.57044      
1334      2346      6626      0.8057         101.49007      0.88774        -30.61013      
1335      2392      6626      0.80629        98.35476       0.88851        -30.65359      
1336      2438      6626      0.80657        95.21992       0.88932        -30.70246      
1337      2484      6626      0.80684        92.12532       0.89017        -30.75653      
1338      2530      6626      0.80613        88.99184       0.89107        -30.81962      
1339      2576      6626      0.80726        85.85729       0.89206        -30.88859      
1340      2622      6626      0.80802        82.72325       0.89311        -30.96801      
1341      2668      6626      0.80868        79.6295        0.89421        -31.05837      
1342      2714      6626      0.80916        76.56562       0.89535        -31.16223      
1343      2760      6626      0.80916        73.45191       0.89655        -31.28625      
1344      2806      6626      0.80933        70.35851       0.89779        -31.43089      
1345      2852      6626      0.8096         67.29442       0.89902        -31.60041      
1346      2898      6626      0.80999        64.24006       0.90023        -31.80165      
1347      2944      6626      0.81041        61.15589       0.90133        -32.04576      
1348      2990      6626      0.8104         58.07143       0.90212        -32.34105      
1349      3036      6626      0.81063        55.0264        0.90241        -32.69205      
1350      3082      6626      0.81056        52.01138       0.90178        -33.10635      
1351      3128      6626      0.81005        48.99657       0.89961        -33.58636      
1352      3174      6626      0.80972        45.94103       0.89519        -34.12437      
1353      3220      6626      0.80918        42.91551       0.8877         -34.65429      
1354      3266      6626      0.80891        39.90891       0.87683        -35.08578      
1355      3312      6626      0.80783        36.92288       0.86319        -35.2676       
1356      3358      6626      0.80802        33.8751        0.84851        -35.13778      
1357      3404      6626      0.80803        30.83626       0.83586        -34.65776      
1358      3450      6626      0.80786        27.82714       0.82735        -33.96061      
1359      3496      6626      0.80712        24.8681        0.82327        -33.21961      
1360      3542      6626      0.80643        21.85908       0.82239        -32.53346      
1361      3588      6626      0.80561        18.86891       0.82363        -31.96629      
1362      3634      6626      0.80535        15.88729       0.82589        -31.51571      
1363      3680      6626      0.80499        12.91477       0.82866        -31.1671       
1364      3726      6626      0.80429        9.93269        0.8316         -30.89979      
1365      3772      6626      0.80359        6.95934        0.83445        -30.69544      
1366      3818      6626      0.80315        3.9647         0.83714        -30.53603      
1367      3864      6626      0.80233        1.01001        0.8396         -30.41567      
1368      3910      6626      0.80118        -1.93449       0.84186        -30.32325      
1369      3956      6626      0.80011        -4.91015       0.84393        -30.24968      
1370      4002      6626      0.79937        -7.88734       0.84581        -30.1907       
1371      4048      6626      0.79849        -10.86524      0.84753        -30.14429      
1372      4094      6626      0.79715        -13.77337      0.84906        -30.10929      
1373      4140      6626      0.7961         -16.74213      0.85049        -30.08003      
1374      4186      6626      0.79537        -19.73343      0.85181        -30.05578      
1375      4232      6626      0.79487        -22.71511      0.85302        -30.03606      
1376      4278      6626      0.79407        -25.65729      0.85412        -30.02099      
1377      4324      6626      0.79285        -28.60935      0.85514        -30.00962      
1378      4370      6626      0.7918         -31.59295      0.85611        -30.00033      
1379      4416      6626      0.79112        -34.57821      0.857          -29.99259      
1380      4462      6626      0.79068        -37.54431      0.85783        -29.98636      
1381      4508      6626      0.78976        -40.52029      0.85861        -29.98221      
1382      4554      6626      0.78891        -43.49692      0.85935        -29.97919      
1383      4600      6626      0.78824        -46.51525      0.86005        -29.97695      
1384      4646      6626      0.78761        -49.48395      0.8607         -29.97561      
1385      4692      6626      0.78612        -52.43212      0.86132        -29.97587      
1386      4738      6626      0.78497        -55.43134      0.86191        -29.97636      
1387      4784      6626      0.78422        -58.45224      0.86248        -29.97701      
1388      4830      6626      0.78321        -61.47379      0.86302        -29.97837      
1389      4876      6626      0.78247        -64.45564      0.86353        -29.97991      
1390      4922      6626      0.78171        -67.488        0.86402        -29.98185      
1391      4968      6626      0.78117        -70.50134      0.86449        -29.98393      
1392      5014      6626      0.78098        -73.55555      0.86496        -29.98609      
1393      5060      6626      0.78042        -76.55949      0.86539        -29.98875      
1394      5106      6626      0.77914        -79.58357      0.86581        -29.99214      
1395      5152      6626      0.77833        -82.59856      0.86622        -29.99541      
1396      5198      6626      0.77799        -85.69441      0.86663        -29.99863      
1397      5244      6626      0.77795        -88.79047      0.86702        -30.00186      
1398      5290      6626      0.77736        -91.83636      0.8674         -30.00556      
1399      5336      6626      0.77655        -94.91271      0.86776        -30.00957      
1400      5382      6626      0.77657        -97.99921      0.86813        -30.01326      
1401      5428      6626      0.77656        -101.06574     0.86848        -30.01709      
1402      5474      6626      0.77602        -104.16266     0.86882        -30.0214       
1403      5520      6626      0.7749         -107.23976     0.86916        -30.02611      
1404      5566      6626      0.7747         -110.34697     0.86949        -30.0305       
1405      5612      6626      0.77482        -113.46336     0.86982        -30.03487      
1406      5658      6626      0.77499        -116.58965     0.87014        -30.03937      
1407      5704      6626      0.77482        -119.73644     0.87046        -30.0442       
1408      5750      6626      0.77463        -122.85301     0.87077        -30.04913      
1409      5796      6626      0.77493        -126.01893     0.87108        -30.05403      
1410      5842      6626      0.77543        -129.15427     0.87139        -30.05893      
1411      5888      6626      0.77507        -132.31018     0.8717         -30.06441      
1412      0         6682      0.82309        -99.3349       0.86835        -29.98968      
1413      43        6682      0.82192        -102.28493     0.86868        -29.99459      
1414      86        6682      0.8213         -105.16512     0.869          -29.99917      
1415      129       6682      0.82086        -108.10537     0.86932        -30.00383      
1416      172       6682      0.8207         -111.05593     0.86964        -30.00843      
1417      215       6682      0.82043        -113.99642     0.86995        -30.01316      
1418      258       6682      0.81968        -116.92678     0.87025        -30.01817      
1419      301       6682      0.81976        -119.81712     0.87054        -30.0228       
1420      344       6682      0.81929        -122.76762     0.87084        -30.02787      
1421      387       6682      0.82012        -125.73774     0.87114        -30.03246      
1422      430       6682      0.81931        -128.69844     0.87143        -30.03788      
1423      473       6682      0.81931        -131.59847     0.87171        -30.04292      
1424      516       6682      0.81918        -134.51849     0.872          -30.04815      
1425      559       6682      0.8192         -137.54835     0.87229        -30.0536       
1426      602       6682      0.81966        -140.49783     0.87257        -30.05884      
1427      645       6682      0.81958        -143.44768     0.87285        -30.06442      
1428      688       6682      0.81964        -146.36661     0.87313        -30.07001      
1429      731       6682      0.82022        -149.32537     0.87341        -30.07557      
1430      774       6682      0.82076        -152.38322     0.8737         -30.08149      
1431      817       6682      0.82098        -155.35123     0.87399        -30.08752      
1432      860       6682      0.82132        -158.31922     0.87427        -30.09364      
1433      903       6682      0.82158        -161.25657     0.87455        -30.09989      
1434      946       6682      0.82181        -164.27365     0.87484        -30.10651      
1435      989       6682      0.82275        -167.29974     0.87514        -30.11303      
1436      1032      6682      0.82328        -170.28589     0.87543        -30.11983      
1437      1075      6682      0.82384        -173.24143     0.87572        -30.12676      
1438      1118      6682      0.82456        -176.2065      0.87602        -30.13386      
1439      1161      6682      0.82536        -179.2306      0.87632        -30.14132      
1440      1204      6682      0.82576        177.77541      0.87663        -30.14914      
1441      1247      6682      0.82663        174.78156      0.87694        -30.15703      
1442      1290      6682      0.82717        171.84835      0.87725        -30.16519      
1443      1333      6682      0.82755        168.85579      0.87757        -30.17392      
1444      1376      6682      0.82842        165.82393      0.8779         -30.18289      
