The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92934        -34.79         0.04826        66.16          0.44751        121.83         0.87011        -30.7          

Pt        X         Y         gamma_l        angle          gamma_out      angle          
995       7236      7851      0.68481        -166.29365     0.93365        -34.27884      
996       7344      7851      0.68655        -173.37811     0.93435        -34.29519      
997       7452      7851      0.68806        179.57951      0.93504        -34.31332      
998       7560      7851      0.68923        172.51839      0.93575        -34.33367      
999       7668      7851      0.69018        165.47562      0.93647        -34.35639      
1000      7776      7851      0.6911         158.421        0.93722        -34.38186      
1001      7884      7851      0.69201        151.37317      0.93799        -34.4105       
1002      7992      7851      0.69245        144.34123      0.93878        -34.44315      
1003      8100      7851      0.69303        137.29402      0.93962        -34.4804       
1004      8208      7851      0.69297        130.25273      0.94049        -34.52367      
1005      8316      7851      0.69314        123.15562      0.94142        -34.57424      
1006      8424      7851      0.69262        116.07444      0.94239        -34.63409      
1007      8532      7851      0.6922         108.94698      0.94342        -34.7057       
1008      8640      7851      0.69177        101.81478      0.94449        -34.79213      
1009      8748      7851      0.69092        94.64793       0.94559        -34.89867      
1010      8856      7851      0.68987        87.47724       0.94667        -35.03087      
1011      8964      7851      0.68849        80.27297       0.94765        -35.1976       
1012      9072      7851      0.68715        73.02562       0.94837        -35.40944      
1013      9180      7851      0.68579        65.73656       0.9485         -35.67821      
1014      9288      7851      0.68417        58.45676       0.94744        -36.00842      
1015      9396      7851      0.68262        51.13726       0.9443         -36.3886       
1016      9504      7851      0.68095        43.73849       0.93795        -36.75568      
1017      9612      7851      0.67915        36.33361       0.92824        -36.96422      
1018      9720      7851      0.67747        28.89298       0.91724        -36.86639      
1019      9828      7851      0.67576        21.39845       0.90858        -36.46196      
1020      9936      7851      0.67463        13.86133       0.90426        -35.92877      
1021      10044     7851      0.67295        6.32686        0.90371        -35.43923      
1022      10152     7851      0.67168        -1.24693       0.90519        -35.05975      
1023      10260     7851      0.67044        -8.81472       0.90752        -34.78878      
1024      10368     7851      0.66962        -16.40501      0.91001        -34.59942      
1025      10476     7851      0.66897        -23.97576      0.9124         -34.46875      
1026      10584     7851      0.66844        -31.57547      0.91459        -34.37782      
1027      10692     7851      0.66804        -39.14973      0.91656        -34.31475      
1028      10800     7851      0.66803        -46.68861      0.9183         -34.27065      
1029      10908     7851      0.66839        -54.24038      0.91986        -34.2397       
1030      11016     7851      0.66877        -61.75341      0.92127        -34.21871      
1031      11124     7851      0.66938        -69.25737      0.92254        -34.20475      
1032      11232     7851      0.66995        -76.70334      0.9237         -34.1963       
1033      11340     7851      0.671          -84.14747      0.92477        -34.19161      
1034      11448     7851      0.67231        -91.53207      0.92575        -34.19002      
1035      11556     7851      0.67366        -98.89903      0.92667        -34.19103      
1036      11664     7851      0.6751         -106.19889     0.92753        -34.1941       
1037      11772     7851      0.67672        -113.49269     0.92836        -34.19889      
1038      0         7909      0.69616        -41.42662      0.91688        -34.26399      
1039      101       7909      0.6962         -48.34313      0.9185         -34.23079      
1040      202       7909      0.69616        -55.29851      0.91996        -34.20768      
1041      303       7909      0.69634        -62.2286       0.92128        -34.19188      
1042      404       7909      0.6966         -69.19462      0.92249        -34.18158      
1043      505       7909      0.69716        -76.11486      0.92359        -34.17536      
1044      606       7909      0.69783        -83.01954      0.9246         -34.17241      
1045      707       7909      0.6988         -89.90796      0.92554        -34.1719       
1046      808       7909      0.69986        -96.77157      0.92643        -34.17348      
1047      909       7909      0.70115        -103.61161     0.92726        -34.1767       
1048      1010      7909      0.70258        -110.41805     0.92804        -34.18135      
1049      1111      7909      0.70392        -117.19323     0.9288         -34.18736      
1050      1212      7909      0.70548        -123.94824     0.92952        -34.19443      
1051      1313      7909      0.70684        -130.6762      0.93022        -34.20269      
1052      1414      7909      0.70846        -137.38698     0.9309         -34.21186      
1053      1515      7909      0.71009        -144.07368     0.93157        -34.22204      
1054      1616      7909      0.71174        -150.71839     0.93222        -34.23321      
1055      1717      7909      0.7136         -157.36246     0.93287        -34.24537      
1056      1818      7909      0.71497        -163.98806     0.93352        -34.25891      
1057      1919      7909      0.71659        -170.61657     0.93418        -34.2736       
1058      2020      7909      0.71791        -177.22035     0.93483        -34.28978      
1059      2121      7909      0.7193         176.16973      0.9355         -34.30752      
1060      2222      7909      0.72038        169.59332      0.93618        -34.32709      
1061      2323      7909      0.72148        163.01785      0.93687        -34.3487       
1062      2424      7909      0.72251        156.42357      0.9376         -34.3728       
1063      2525      7909      0.72345        149.8394       0.93834        -34.39972      
1064      2626      7909      0.72406        143.23557      0.93912        -34.43027      
1065      2727      7909      0.72485        136.65024      0.93994        -34.46467      
1066      2828      7909      0.72526        130.05403      0.9408         -34.50427      
1067      2929      7909      0.72578        123.43644      0.94171        -34.55001      
1068      3030      7909      0.72582        116.80871      0.94268        -34.60374      
1069      3131      7909      0.72564        110.1596       0.9437         -34.66745      
1070      3232      7909      0.72523        103.53013      0.94479        -34.74343      
1071      3333      7909      0.72491        96.80986       0.94595        -34.83655      
1072      3434      7909      0.7242         90.0986        0.94714        -34.95114      
1073      3535      7909      0.72335        83.33846       0.94834        -35.09512      
1074      3636      7909      0.72271        76.58691       0.94946        -35.27656      
1075      3737      7909      0.72182        69.8071        0.95031        -35.50915      
1076      3838      7909      0.72076        62.97811       0.95053        -35.80815      
1077      3939      7909      0.71972        56.13205       0.94945        -36.18255      
1078      4040      7909      0.71846        49.26922       0.94593        -36.61881      
1079      4141      7909      0.71718        42.38968       0.9387         -37.04142      
1080      4242      7909      0.71599        35.46497       0.92741        -37.28115      
1081      4343      7909      0.71484        28.52536       0.91469        -37.15081      
1082      4444      7909      0.71331        21.56192       0.90507        -36.66168      
1083      4545      7909      0.71208        14.58662       0.90068        -36.04525      
1084      4646      7909      0.71102        7.61105        0.90042        -35.49844      
1085      4747      7909      0.71003        0.65663        0.9023         -35.08719      
1086      4848      7909      0.70892        -6.32554       0.905          -34.79688      
1087      4949      7909      0.70785        -13.29402      0.90779        -34.59774      
1088      5050      7909      0.70693        -20.26669      0.91041        -34.46078      
1089      5151      7909      0.70632        -27.23274      0.91277        -34.36588      
1090      5252      7909      0.70597        -34.22076      0.91488        -34.29943      
1091      5353      7909      0.70553        -41.17934      0.91675        -34.25342      
1092      5454      7909      0.70517        -48.16757      0.91841        -34.22125      
1093      5555      7909      0.70517        -55.11276      0.91989        -34.19895      
1094      5656      7909      0.70499        -62.09529      0.92124        -34.18411      
1095      5757      7909      0.70541        -69.02308      0.92245        -34.17432      
1096      5858      7909      0.70596        -75.94706      0.92355        -34.16863      
1097      5959      7909      0.70657        -82.83563      0.92457        -34.16615      
1098      6060      7909      0.70738        -89.7194       0.92552        -34.16611      
1099      6161      7909      0.70828        -96.55894      0.9264         -34.16808      
1100      6262      7909      0.70923        -103.38507     0.92724        -34.17173      
1101      6363      7909      0.7103         -110.14928     0.92802        -34.17673      
1102      6464      7909      0.71164        -116.92141     0.92878        -34.18286      
1103      6565      7909      0.71292        -123.67405     0.9295         -34.19019      
1104      6666      7909      0.71424        -130.41918     0.93021        -34.19856      
1105      6767      7909      0.71588        -137.11694     0.93089        -34.20775      
1106      6868      7909      0.71734        -143.82102     0.93156        -34.21807      
1107      6969      7909      0.71892        -150.52171     0.93222        -34.22938      
1108      7070      7909      0.72046        -157.18224     0.93288        -34.24172      
1109      7171      7909      0.7219         -163.81364     0.93353        -34.25521      
1110      7272      7909      0.72339        -170.45782     0.93418        -34.26996      
1111      7373      7909      0.72467        -177.09457     0.93484        -34.28617      
1112      7474      7909      0.72594        176.31181      0.93551        -34.30384      
1113      7575      7909      0.72693        169.70256      0.93619        -34.32345      
1114      7676      7909      0.72816        163.10513      0.9369         -34.34494      
1115      7777      7909      0.72899        156.49974      0.93762        -34.36904      
1116      7878      7909      0.72979        149.90415      0.93837        -34.39592      
1117      7979      7909      0.73038        143.31081      0.93915        -34.42624      
1118      8080      7909      0.73089        136.7158       0.93997        -34.46063      
1119      8181      7909      0.73127        130.08061      0.94084        -34.50024      
1120      8282      7909      0.7311         123.42461      0.94176        -34.54648      
1121      8383      7909      0.73091        116.80846      0.94273        -34.60007      
1122      8484      7909      0.73068        110.14135      0.94377        -34.66377      
1123      8585      7909      0.73018        103.44343      0.94488        -34.7405       
1124      8686      7909      0.72968        96.73463       0.94605        -34.83363      
1125      8787      7909      0.72883        90.03608       0.94727        -34.94826      
1126      8888      7909      0.7282         83.3062        0.9485         -35.0917       
1127      8989      7909      0.72676        76.53802       0.94963        -35.27497      
1128      9090      7909      0.72586        69.71987       0.95053        -35.51058      
1129      9191      7909      0.72443        62.92397       0.95077        -35.81133      
1130      9292      7909      0.72312        56.04          0.94969        -36.19283      
1131      9393      7909      0.72168        49.17894       0.94615        -36.63634      
1132      9494      7909      0.72029        42.28158       0.93878        -37.06799      
1133      9595      7909      0.7188         35.35863       0.92726        -37.30805      
1134      9696      7909      0.71748        28.4016        0.91432        -37.16778      
1135      9797      7909      0.71582        21.40147       0.90464        -36.66102      
1136      9898      7909      0.71458        14.35904       0.90035        -36.02926      
1137      9999      7909      0.71319        7.31611        0.90028        -35.47637      
1138      10100     7909      0.71222        0.24454        0.90231        -35.06289      
1139      10201     7909      0.71108        -6.8148        0.9051         -34.77574      
1140      10302     7909      0.71015        -13.88991      0.90795        -34.57922      
1141      10403     7909      0.70963        -20.99131      0.91061        -34.44422      
1142      10504     7909      0.70889        -28.06267      0.913          -34.35249      
1143      10605     7909      0.70843        -35.12769      0.91511        -34.28888      
1144      10706     7909      0.70815        -42.19207      0.91698        -34.24464      
1145      10807     7909      0.70789        -49.24589      0.91864        -34.21416      
1146      10908     7909      0.70841        -56.30655      0.92012        -34.19266      
1147      11009     7909      0.70848        -63.30623      0.92145        -34.17894      
1148      11110     7909      0.70883        -70.29183      0.92265        -34.17025      
1149      11211     7909      0.70921        -77.24511      0.92375        -34.16555      
1150      11312     7909      0.71031        -84.22218      0.92477        -34.16343      
1151      11413     7909      0.71124        -91.10713      0.92571        -34.16394      
1152      11514     7909      0.71225        -97.97868      0.92658        -34.16637      
1153      11615     7909      0.71328        -104.79846     0.92741        -34.17042      
1154      11716     7909      0.71494        -111.61412     0.92819        -34.17552      
1155      0         7966      0.73603        -43.60101      0.91717        -34.20334      
1156      96        7966      0.73584        -50.20784      0.91874        -34.18011      
1157      192       7966      0.73545        -56.79634      0.92015        -34.16475      
1158      288       7966      0.7357         -63.38344      0.92141        -34.15437      
1159      384       7966      0.73592        -69.97057      0.92257        -34.14827      
1160      480       7966      0.73602        -76.53648      0.92363        -34.14554      
1161      576       7966      0.73647        -83.09195      0.92461        -34.14508      
1162      672       7966      0.73717        -89.62565      0.92552        -34.14648      
1163      768       7966      0.73817        -96.14829      0.92637        -34.14936      
1164      864       7966      0.73924        -102.64067     0.92718        -34.15358      
1165      960       7966      0.74031        -109.11342     0.92794        -34.15899      
1166      1056      7966      0.74141        -115.54666     0.92867        -34.1654       
1167      1152      7966      0.7427         -121.97212     0.92937        -34.17265      
1168      1248      7966      0.74399        -128.3806      0.93005        -34.18077      
1169      1344      7966      0.74528        -134.75387     0.93071        -34.18969      
1170      1440      7966      0.74665        -141.12239     0.93135        -34.19942      
1171      1536      7966      0.74811        -147.47744     0.93199        -34.20993      
1172      1632      7966      0.74962        -153.78173     0.93262        -34.2212       
1173      1728      7966      0.75108        -160.10469     0.93324        -34.23347      
1174      1824      7966      0.75229        -166.39913     0.93387        -34.24679      
1175      1920      7966      0.75384        -172.70469     0.9345         -34.26109      
1176      2016      7966      0.75482        -178.99398     0.93514        -34.27683      
1177      2112      7966      0.7562         174.71303      0.93579        -34.29378      
1178      2208      7966      0.75715        168.45535      0.93645        -34.3124       
1179      2304      7966      0.75838        162.182        0.93713        -34.33273      
1180      2400      7966      0.75911        155.91271      0.93783        -34.35539      
1181      2496      7966      0.76017        149.64575      0.93857        -34.38033      
1182      2592      7966      0.76089        143.36257      0.93933        -34.40844      
1183      2688      7966      0.76164        137.08217      0.94014        -34.44002      
1184      2784      7966      0.7621         130.78394      0.94099        -34.47612      
1185      2880      7966      0.76279        124.47732      0.9419         -34.51734      
1186      2976      7966      0.76279        118.17331      0.94286        -34.56546      
1187      3072      7966      0.76282        111.8518       0.9439         -34.62184      
1188      3168      7966      0.76255        105.50249      0.94501        -34.6891       
1189      3264      7966      0.7621         99.14491       0.9462         -34.77007      
1190      3360      7966      0.76175        92.7592        0.94748        -34.86901      
1191      3456      7966      0.76132        86.34637       0.94884        -34.99206      
1192      3552      7966      0.76068        79.92654       0.95023        -35.14731      
1193      3648      7966      0.76001        73.46953       0.95157        -35.34705      
1194      3744      7966      0.75936        66.99569       0.95267        -35.60662      
1195      3840      7966      0.75857        60.5157        0.9531         -35.94485      
1196      3936      7966      0.75788        53.98024       0.95207        -36.38144      
1197      4032      7966      0.75653        47.44057       0.94807        -36.90113      
1198      4128      7966      0.7555         40.86514       0.93934        -37.41264      
1199      4224      7966      0.7545         34.2653        0.92545        -37.67999      
1200      4320      7966      0.75343        27.67235       0.91031        -37.45932      
1201      4416      7966      0.75251        21.06625       0.89985        -36.81919      
1202      4512      7966      0.75139        14.43891       0.89606        -36.07949      
1203      4608      7966      0.75058        7.84059        0.89677        -35.47215      
1204      4704      7966      0.7497         1.22259        0.89952        -35.03663      
1205      4800      7966      0.74869        -5.4046        0.90283        -34.74165      
1206      4896      7966      0.74787        -12.01975      0.90604        -34.54427      
1207      4992      7966      0.74711        -18.62309      0.90895        -34.41158      
1208      5088      7966      0.74616        -25.25081      0.91153        -34.32145      
1209      5184      7966      0.74528        -31.88492      0.91379        -34.25962      
1210      5280      7966      0.74491        -38.4925       0.91576        -34.21661      
1211      5376      7966      0.74455        -45.1142       0.9175         -34.18702      
1212      5472      7966      0.74433        -51.7275       0.91905        -34.16687      
1213      5568      7966      0.74467        -58.34231      0.92044        -34.1531       
1214      5664      7966      0.74467        -64.90769      0.92168        -34.14488      
1215      5760      7966      0.74472        -71.49424      0.92282        -34.14042      
1216      5856      7966      0.74509        -78.0298       0.92386        -34.13866      
1217      5952      7966      0.74549        -84.57513      0.92482        -34.1392       
1218      6048      7966      0.74606        -91.07009      0.92572        -34.14146      
1219      6144      7966      0.74667        -97.56525      0.92656        -34.14521      
1220      6240      7966      0.7474         -104.03094     0.92735        -34.15014      
1221      6336      7966      0.74828        -110.47704     0.92811        -34.15607      
1222      6432      7966      0.74914        -116.90515     0.92883        -34.16297      
1223      6528      7966      0.75037        -123.31509     0.92953        -34.17056      
1224      6624      7966      0.75148        -129.71934     0.9302         -34.17905      
1225      6720      7966      0.75271        -136.11705     0.93086        -34.1883       
1226      6816      7966      0.75404        -142.491       0.93151        -34.19828      
1227      6912      7966      0.75544        -148.85252     0.93214        -34.20906      
1228      7008      7966      0.75667        -155.2015      0.93277        -34.22078      
1229      7104      7966      0.75801        -161.52038     0.9334         -34.23331      
1230      7200      7966      0.75926        -167.83968     0.93403        -34.2469       
1231      7296      7966      0.76056        -174.13091     0.93466        -34.26152      
1232      7392      7966      0.76174        179.57514      0.9353         -34.27744      
1233      7488      7966      0.76278        173.27754      0.93596        -34.29484      
1234      7584      7966      0.76377        166.98628      0.93663        -34.31386      
1235      7680      7966      0.76464        160.70906      0.93732        -34.33475      
1236      7776      7966      0.76556        154.40641      0.93804        -34.35787      
1237      7872      7966      0.76627        148.12708      0.93878        -34.38357      
1238      7968      7966      0.76747        141.85251      0.93956        -34.41199      
1239      8064      7966      0.76755        135.56964      0.94038        -34.44474      
1240      8160      7966      0.76813        129.23936      0.94126        -34.48191      
1241      8256      7966      0.7677         122.94155      0.94217        -34.52504      
1242      8352      7966      0.76768        116.59719      0.94317        -34.5751       
1243      8448      7966      0.76742        110.25485      0.94423        -34.63399      
1244      8544      7966      0.76733        103.8943       0.94538        -34.70403      
1245      8640      7966      0.76681        97.52659       0.94661        -34.78893      
1246      8736      7966      0.76642        91.14103       0.94792        -34.89294      
1247      8832      7966      0.76592        84.72819       0.94932        -35.02303      
1248      8928      7966      0.76507        78.29863       0.95074        -35.18848      
1249      9024      7966      0.76405        71.84192       0.95207        -35.40232      
1250      9120      7966      0.76306        65.3387        0.9531         -35.6828       
1251      9216      7966      0.76195        58.87028       0.95331        -36.0464       
1252      9312      7966      0.76083        52.32554       0.95173        -36.51346      
1253      9408      7966      0.75962        45.80614       0.94675        -37.0529       
1254      9504      7966      0.7584         39.21182       0.9365         -37.54307      
1255      9600      7966      0.75726        32.61395       0.92148        -37.70927      
1256      9696      7966      0.7561         25.98266       0.9067         -37.3503       
1257      9792      7966      0.75474        19.32917       0.89791        -36.63141      
1258      9888      7966      0.75375        12.64407       0.89562        -35.89726      
1259      9984      7966      0.75247        5.9579         0.89725        -35.32746      
1260      10080     7966      0.7516         -0.75779       0.90037        -34.93053      
1261      10176     7966      0.75054        -7.48247       0.90378        -34.66594      
1262      10272     7966      0.74979        -14.19426      0.90698        -34.49004      
1263      10368     7966      0.74894        -20.93351      0.90985        -34.37206      
1264      10464     7966      0.74838        -27.64772      0.91235        -34.29216      
1265      10560     7966      0.74771        -34.37803      0.91454        -34.23775      
1266      10656     7966      0.74725        -41.08121      0.91645        -34.20052      
1267      10752     7966      0.747          -47.76682      0.91813        -34.17507      
1268      10848     7966      0.74704        -54.45521      0.91963        -34.15785      
1269      10944     7966      0.74711        -61.13526      0.92098        -34.14684      
1270      11040     7966      0.74719        -67.75634      0.92218        -34.14046      
1271      11136     7966      0.74742        -74.37832      0.92329        -34.13739      
1272      11232     7966      0.74809        -80.98081      0.9243         -34.13667      
1273      11328     7966      0.74869        -87.55331      0.92524        -34.1381       
1274      11424     7966      0.74937        -94.09724      0.92612        -34.14118      
1275      11520     7966      0.75029        -100.611       0.92694        -34.14548      
1276      11616     7966      0.75108        -107.07647     0.92772        -34.15101      
1277      11712     7966      0.75234        -113.54257     0.92846        -34.15731      
1278      11808     7966      0.7534         -119.94259     0.92917        -34.16458      
1279      0         8024      0.77481        -46.08924      0.91762        -34.14828      
1280      92        8024      0.77482        -52.37312      0.91911        -34.13353      
1281      184       8024      0.7747         -58.67351      0.92045        -34.12437      
1282      276       8024      0.77486        -64.97622      0.92167        -34.11902      
1283      368       8024      0.77502        -71.27289      0.92277        -34.11678      
1284      460       8024      0.775          -77.54115      0.92379        -34.11705      
1285      552       8024      0.77524        -83.79246      0.92473        -34.11897      
1286      644       8024      0.77572        -90.04565      0.9256         -34.12224      
1287      736       8024      0.77632        -96.28171      0.92643        -34.12666      
1288      828       8024      0.77717        -102.49966     0.9272         -34.13198      
1289      920       8024      0.77814        -108.69048     0.92794        -34.13812      
1290      1012      8024      0.77894        -114.87525     0.92865        -34.14515      
1291      1104      8024      0.78001        -121.03355     0.92933        -34.15274      
1292      1196      8024      0.78112        -127.15633     0.92999        -34.16097      
1293      1288      8024      0.78233        -133.27477     0.93063        -34.16982      
1294      1380      8024      0.78345        -139.36941     0.93125        -34.17934      
1295      1472      8024      0.78481        -145.47066     0.93187        -34.18945      
1296      1564      8024      0.78578        -151.54985     0.93248        -34.20041      
1297      1656      8024      0.78721        -157.59808     0.93309        -34.21185      
1298      1748      8024      0.78844        -163.65555     0.93369        -34.22422      
1299      1840      8024      0.78955        -169.68341     0.9343         -34.23747      
1300      1932      8024      0.79078        -175.7223      0.93492        -34.25167      
1301      2024      8024      0.79202        178.21694      0.93554        -34.26703      
1302      2116      8024      0.79303        172.20341      0.93618        -34.28362      
1303      2208      8024      0.79413        166.18745      0.93683        -34.3016       
1304      2300      8024      0.79484        160.15684      0.93751        -34.32147      
1305      2392      8024      0.79565        154.14264      0.93821        -34.34316      
1306      2484      8024      0.79662        148.12339      0.93894        -34.36703      
1307      2576      8024      0.7974         142.08067      0.93971        -34.39376      
1308      2668      8024      0.79788        136.04174      0.94051        -34.42386      
1309      2760      8024      0.79842        130.01806      0.94137        -34.4577       
1310      2852      8024      0.79901        123.95871      0.94229        -34.49643      
1311      2944      8024      0.7993         117.88453      0.94327        -34.54133      
1312      3036      8024      0.79936        111.81416      0.94433        -34.59371      
1313      3128      8024      0.79935        105.70851      0.94548        -34.65583      
1314      3220      8024      0.79915        99.61798       0.94672        -34.73001      
1315      3312      8024      0.7988         93.47169       0.94808        -34.82094      
1316      3404      8024      0.79868        87.34023       0.94955        -34.93257      
1317      3496      8024      0.79824        81.15321       0.95114        -35.07448      
1318      3588      8024      0.7978         74.97133       0.95279        -35.25618      
1319      3680      8024      0.79716        68.77451       0.9544         -35.49422      
1320      3772      8024      0.79662        62.54283       0.95571        -35.81167      
1321      3864      8024      0.79575        56.29735       0.95608        -36.2361       
1322      3956      8024      0.79522        50.02784       0.95433        -36.79075      
1323      4048      8024      0.7944         43.77515       0.9482         -37.44229      
1324      4140      8024      0.79366        37.45846       0.93519        -38.01614      
1325      4232      8024      0.79274        31.13965       0.91651        -38.1221       
1326      4324      8024      0.79184        24.80787       0.89991        -37.55392      
1327      4416      8024      0.79091        18.49474       0.89189        -36.64703      
1328      4508      8024      0.78992        12.13935       0.89126        -35.82282      
1329      4600      8024      0.78902        5.77326        0.8942         -35.23113      
1330      4692      8024      0.78831        -0.58288       0.89817        -34.84129      
1331      4784      8024      0.7874         -6.9183        0.90209        -34.59028      
1332      4876      8024      0.78653        -13.26282      0.90561        -34.42646      
1333      4968      8024      0.78561        -19.57578      0.90865        -34.31893      
1334      5060      8024      0.78499        -25.92638      0.9113         -34.24606      
1335      5152      8024      0.78448        -32.25382      0.91357        -34.19694      
1336      5244      8024      0.78379        -38.56823      0.91555        -34.16407      
1337      5336      8024      0.78356        -44.88813      0.91729        -34.14154      
1338      5428      8024      0.78304        -51.21429      0.91883        -34.12713      
1339      5520      8024      0.78283        -57.52387      0.92021        -34.11803      
1340      5612      8024      0.78282        -63.83813      0.92145        -34.11289      
1341      5704      8024      0.78281        -70.12549      0.92258        -34.11088      
1342      5796      8024      0.78301        -76.39683      0.92361        -34.11108      
1343      5888      8024      0.78356        -82.6708       0.92457        -34.11292      
1344      5980      8024      0.7838         -88.89851      0.92545        -34.11643      
1345      6072      8024      0.78445        -95.12841      0.92629        -34.12091      
1346      6164      8024      0.78478        -101.32213     0.92707        -34.12656      
1347      6256      8024      0.7855         -107.4986      0.92781        -34.13285      
1348      6348      8024      0.78613        -113.65913     0.92852        -34.13995      
1349      6440      8024      0.78687        -119.80416     0.92921        -34.14768      
1350      6532      8024      0.78774        -125.94315     0.92987        -34.15602      
1351      6624      8024      0.78878        -132.06787     0.93051        -34.1649       
1352      6716      8024      0.78979        -138.17865     0.93114        -34.17443      
1353      6808      8024      0.79084        -144.27583     0.93176        -34.18458      
1354      6900      8024      0.79204        -150.39089     0.93238        -34.19539      
1355      6992      8024      0.79324        -156.46419     0.93299        -34.20686      
1356      7084      8024      0.79433        -162.53678     0.9336         -34.21916      
1357      7176      8024      0.79553        -168.599       0.93421        -34.23225      
1358      7268      8024      0.79657        -174.64216     0.93482        -34.24634      
1359      7360      8024      0.79771        179.32357      0.93545        -34.26143      
1360      7452      8024      0.79871        173.29721      0.93608        -34.27776      
1361      7544      8024      0.79947        167.25792      0.93674        -34.29563      
1362      7636      8024      0.80044        161.23571      0.93741        -34.31495      
1363      7728      8024      0.80123        155.20032      0.93811        -34.33625      
1364      7820      8024      0.80205        149.16079      0.93884        -34.35973      
1365      7912      8024      0.8027         143.13665      0.9396         -34.38582      
1366      8004      8024      0.80308        137.08873      0.9404         -34.41525      
1367      8096      8024      0.80374        131.03512      0.94126        -34.44827      
1368      8188      8024      0.804          124.96712      0.94217        -34.4862       
1369      8280      8024      0.80412        118.92418      0.94314        -34.52966      
1370      8372      8024      0.80415        112.82629      0.9442         -34.58066      
1371      8464      8024      0.80397        106.7226       0.94534        -34.64087      
1372      8556      8024      0.80387        100.61371      0.94658        -34.71263      
1373      8648      8024      0.80372        94.47962       0.94794        -34.7999       
1374      8740      8024      0.80312        88.35077       0.9494         -34.90769      
1375      8832      8024      0.80251        82.19646       0.95099        -35.04329      
1376      8924      8024      0.80212        75.99653       0.95268        -35.21767      
1377      9016      8024      0.80128        69.80294       0.95434        -35.44551      
1378      9108      8024      0.8005         63.55463       0.95579        -35.75055      
1379      9200      8024      0.79935        57.32227       0.95643        -36.158        
1380      9292      8024      0.79835        51.04557       0.95519        -36.69767      
1381      9384      8024      0.79735        44.75539       0.94992        -37.35411      
1382      9476      8024      0.79614        38.45133       0.93794        -37.9716       
1383      9568      8024      0.79532        32.12471       0.91948        -38.18493      
1384      9660      8024      0.79412        25.77593       0.90167        -37.69814      
1385      9752      8024      0.79297        19.40505       0.89218        -36.7866       
1386      9844      8024      0.79193        13.02247       0.8908         -35.9223       
1387      9936      8024      0.79104        6.60886        0.89355        -35.29096      
1388      10028     8024      0.79012        0.19503        0.89757        -34.87536      
1389      10120     8024      0.78921        -6.2383        0.90162        -34.60761      
1390      10212     8024      0.78828        -12.67126      0.90525        -34.43498      
1391      10304     8024      0.78757        -19.10179      0.90841        -34.32166      
1392      10396     8024      0.78703        -25.53079      0.91112        -34.24622      
1393      10488     8024      0.78643        -31.97676      0.91346        -34.19573      
1394      10580     8024      0.78591        -38.40956      0.91549        -34.16192      
1395      10672     8024      0.78538        -44.81735      0.91726        -34.13961      
1396      10764     8024      0.78511        -51.21067      0.91883        -34.12498      
1397      10856     8024      0.78518        -57.60874      0.92022        -34.11574      
1398      10948     8024      0.78512        -63.9818       0.92148        -34.11086      
1399      11040     8024      0.78509        -70.31918      0.92261        -34.10909      
1400      11132     8024      0.78529        -76.65044      0.92365        -34.10951      
1401      11224     8024      0.78557        -82.9352       0.92461        -34.11171      
1402      11316     8024      0.78617        -89.24306      0.9255         -34.1152       
1403      11408     8024      0.78652        -95.48497      0.92633        -34.12001      
1404      11500     8024      0.78729        -101.72027     0.92712        -34.12558      
1405      11592     8024      0.78801        -107.92039     0.92787        -34.13202      
1406      11684     8024      0.78886        -114.10322     0.92858        -34.13913      
1407      11776     8024      0.78983        -120.25123     0.92926        -34.14685      
1408      0         8085      0.81356        -48.98077      0.91824        -34.09863      
1409      87        8085      0.81348        -54.93649      0.91962        -34.09143      
1410      174       8085      0.81305        -60.88866      0.92086        -34.08817      
1411      261       8085      0.8129         -66.82553      0.92199        -34.08733      
1412      348       8085      0.81298        -72.77913      0.92303        -34.08837      
1413      435       8085      0.81321        -78.6882       0.92398        -34.0909       
1414      522       8085      0.81297        -84.60252      0.92487        -34.09501      
1415      609       8085      0.81329        -90.4923       0.9257         -34.09976      
1416      696       8085      0.81357        -96.37701      0.92648        -34.10538      
1417      783       8085      0.81425        -102.23692     0.92722        -34.11149      
1418      870       8085      0.81513        -108.10215     0.92793        -34.11816      
1419      957       8085      0.81588        -113.93305     0.9286         -34.12544      
1420      1044      8085      0.8164         -119.75019     0.92925        -34.13335      
1421      1131      8085      0.81741        -125.55317     0.92988        -34.14153      
1422      1218      8085      0.81812        -131.3529      0.93049        -34.15034      
1423      1305      8085      0.81916        -137.13947     0.9311         -34.15949      
1424      1392      8085      0.82003        -142.89362     0.93168        -34.16919      
1425      1479      8085      0.82135        -148.63569     0.93227        -34.17922      
1426      1566      8085      0.82218        -154.37654     0.93285        -34.19003      
1427      1653      8085      0.8235         -160.13579     0.93343        -34.2013       
1428      1740      8085      0.82443        -165.84497     0.93401        -34.21332      
1429      1827      8085      0.82556        -171.5739      0.93459        -34.22604      
1430      1914      8085      0.82648        -177.28389     0.93518        -34.23966      
1431      2001      8085      0.82751        177.01582      0.93578        -34.25415      
1432      2088      8085      0.82855        171.27476      0.9364         -34.26982      
1433      2175      8085      0.82946        165.59147      0.93703        -34.28661      
1434      2262      8085      0.83025        159.86585      0.93768        -34.30499      
1435      2349      8085      0.83113        154.1879       0.93836        -34.32479      
