The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.9334         -31.97         0.04727        71.77          0.45835        126.66         0.87881        -28.13         

Pt        X         Y         gamma_l        angle          gamma_out      angle          
1495      7569      8085      0.83275        -159.38437     0.9363         -31.35528      
1496      7656      8085      0.83292        -164.53406     0.93683        -31.36308      
1497      7743      8085      0.8331         -169.68014     0.93736        -31.37139      
1498      7830      8085      0.83307        -174.8409      0.9379         -31.38038      
1499      7917      8085      0.83329        179.99943      0.93845        -31.38991      
1500      8004      8085      0.83309        174.83562      0.939          -31.40034      
1501      8091      8085      0.83287        169.66385      0.93957        -31.41158      
1502      8178      8085      0.83249        164.47609      0.94016        -31.42384      
1503      8265      8085      0.83231        159.29147      0.94076        -31.43702      
1504      8352      8085      0.83183        154.09052      0.94139        -31.45157      
1505      8439      8085      0.83138        148.88327      0.94204        -31.46747      
1506      8526      8085      0.83092        143.65971      0.94272        -31.48502      
1507      8613      8085      0.83043        138.41026      0.94343        -31.50452      
1508      8700      8085      0.82996        133.14662      0.94419        -31.52627      
1509      8787      8085      0.82938        127.86824      0.94499        -31.55076      
1510      8874      8085      0.82889        122.56528      0.94585        -31.57847      
1511      8961      8085      0.82827        117.26152      0.94677        -31.61009      
1512      9048      8085      0.82785        111.92559      0.94776        -31.64646      
1513      9135      8085      0.82732        106.56771      0.94884        -31.6889       
1514      9222      8085      0.82643        101.22153      0.95           -31.7389       
1515      9309      8085      0.82628        95.82636       0.9513         -31.79798      
1516      9396      8085      0.82574        90.4446        0.95271        -31.86932      
1517      9483      8085      0.8249         85.00682       0.95427        -31.95773      
1518      9570      8085      0.82433        79.57196       0.95599        -32.06711      
1519      9657      8085      0.8239         74.11414       0.95789        -32.20579      
1520      9744      8085      0.82366        68.64242       0.95996        -32.38485      
1521      9831      8085      0.82307        63.15701       0.96209        -32.62179      
1522      9918      8085      0.82299        57.63033       0.96414        -32.94127      
1523      10005     8085      0.82243        52.12081       0.96553        -33.37426      
1524      10092     8085      0.82234        46.5614        0.96523        -33.96157      
1525      10179     8085      0.82193        41.02941       0.96093        -34.69933      
1526      10266     8085      0.82182        35.46748       0.94949        -35.46888      
1527      10353     8085      0.82174        29.9127        0.92994        -35.88796      
1528      10440     8085      0.82164        24.36773       0.90879        -35.56487      
1529      10527     8085      0.82153        18.8298        0.89537        -34.66182      
1530      10614     8085      0.82121        13.26924       0.89134        -33.68918      
1531      10701     8085      0.82137        7.70754        0.89279        -32.93215      
1532      10788     8085      0.82113        2.15148        0.89642        -32.41143      
1533      10875     8085      0.82143        -3.39692       0.90041        -32.06328      
1534      10962     8085      0.82133        -8.93229       0.90419        -31.83195      
1535      11049     8085      0.82189        -14.46915      0.90753        -31.67307      
1536      11136     8085      0.82191        -19.96519      0.91044        -31.56485      
1537      11223     8085      0.82193        -25.4481       0.91297        -31.48858      
1538      11310     8085      0.82223        -30.95651      0.91518        -31.43318      
1539      11397     8085      0.82247        -36.40364      0.9171         -31.39348      
1540      11484     8085      0.82297        -41.86817      0.9188         -31.36399      
1541      11571     8085      0.82338        -47.28207      0.9203         -31.3426       
1542      11658     8085      0.82389        -52.6952       0.92165        -31.32679      
1543      11745     8085      0.82428        -58.02746      0.92286        -31.31555      
1544      0         8148      0.85074        -62.04932      0.92367        -31.28657      
1545      83        8148      0.8515         -67.16333      0.92468        -31.2821       
1546      166       8148      0.8519         -72.2467       0.92561        -31.27965      
1547      249       8148      0.85253        -77.34078      0.92647        -31.27836      
1548      332       8148      0.85314        -82.40627      0.92728        -31.2782       
1549      415       8148      0.85378        -87.47276      0.92804        -31.27892      
1550      498       8148      0.85449        -92.51097      0.92876        -31.28035      
1551      581       8148      0.85521        -97.53038      0.92944        -31.28241      
1552      664       8148      0.85606        -102.58264     0.93009        -31.28497      
1553      747       8148      0.85698        -107.58657     0.93071        -31.28796      
1554      830       8148      0.85771        -112.59235     0.93131        -31.29148      
1555      913       8148      0.85854        -117.56094     0.93189        -31.29532      
1556      996       8148      0.85929        -122.53104     0.93245        -31.29956      
1557      1079      8148      0.86016        -127.49427     0.933          -31.30408      
1558      1162      8148      0.86107        -132.4499      0.93354        -31.30892      
1559      1245      8148      0.86182        -137.37933     0.93406        -31.31413      
1560      1328      8148      0.86259        -142.3308      0.93458        -31.31968      
1561      1411      8148      0.86345        -147.26527     0.9351         -31.32551      
1562      1494      8148      0.86401        -152.20295     0.93561        -31.33182      
1563      1577      8148      0.86478        -157.11385     0.93612        -31.33836      
1564      1660      8148      0.86547        -162.0388      0.93663        -31.34534      
1565      1743      8148      0.86611        -166.94702     0.93714        -31.35273      
1566      1826      8148      0.86651        -171.86797     0.93765        -31.36069      
1567      1909      8148      0.86695        -176.80334     0.93818        -31.36915      
1568      1992      8148      0.86724        178.27921      0.9387         -31.37818      
1569      2075      8148      0.86758        173.34598      0.93925        -31.38783      
1570      2158      8148      0.86791        168.43016      0.9398         -31.39811      
1571      2241      8148      0.8682         163.46878      0.94037        -31.40928      
1572      2324      8148      0.86851        158.52524      0.94096        -31.42125      
1573      2407      8148      0.86865        153.56733      0.94157        -31.43432      
1574      2490      8148      0.86863        148.59642      0.9422         -31.44865      
1575      2573      8148      0.86853        143.65199      0.94286        -31.46424      
1576      2656      8148      0.86845        138.66326      0.94356        -31.4815       
1577      2739      8148      0.86825        133.66156      0.94429        -31.50065      
1578      2822      8148      0.86806        128.64773      0.94507        -31.52198      
1579      2905      8148      0.86803        123.61075      0.9459         -31.54584      
1580      2988      8148      0.86763        118.59225      0.94679        -31.57289      
1581      3071      8148      0.86726        113.53149      0.94775        -31.60387      
1582      3154      8148      0.86685        108.47976      0.94879        -31.63935      
1583      3237      8148      0.86637        103.39767      0.94992        -31.68076      
1584      3320      8148      0.86611        98.26386       0.95117        -31.72958      
1585      3403      8148      0.8654         93.18306       0.95254        -31.7874       
1586      3486      8148      0.86502        88.02243       0.95407        -31.85765      
1587      3569      8148      0.86456        82.88371       0.95578        -31.94332      
1588      3652      8148      0.86431        77.71805       0.9577         -32.05012      
1589      3735      8148      0.86387        72.51491       0.95986        -32.18712      
1590      3818      8148      0.86328        67.31393       0.96226        -32.36527      
1591      3901      8148      0.86285        62.11767       0.96488        -32.60151      
1592      3984      8148      0.86228        56.91448       0.96759        -32.92384      
1593      4067      8148      0.86188        51.68767       0.97001        -33.37369      
1594      4150      8148      0.86161        46.46411       0.97113        -34.00377      
1595      4233      8148      0.86115        41.22544       0.96851        -34.86106      
1596      4316      8148      0.86057        35.97182       0.9577         -35.86835      
1597      4399      8148      0.85992        30.75165       0.93536        -36.58555      
1598      4482      8148      0.8597         25.49873       0.90773        -36.37012      
1599      4565      8148      0.85935        20.25908       0.88942        -35.26237      
1600      4648      8148      0.85882        15.00452       0.88424        -34.02378      
1601      4731      8148      0.85849        9.7546         0.88645        -33.09131      
1602      4814      8148      0.85789        4.53793        0.89114        -32.48027      
1603      4897      8148      0.85765        -0.72396       0.89612        -32.08382      
1604      4980      8148      0.85746        -5.9431        0.90061        -31.82897      
1605      5063      8148      0.85723        -11.17852      0.90452        -31.65964      
1606      5146      8148      0.85697        -16.40156      0.90786        -31.54514      
1607      5229      8148      0.85676        -21.60207      0.91071        -31.46599      
1608      5312      8148      0.85687        -26.81047      0.91317        -31.4094       
1609      5395      8148      0.85665        -32.0166       0.9153         -31.36946      
1610      5478      8148      0.8568         -37.22079      0.91716        -31.34014      
1611      5561      8148      0.85672        -42.37436      0.9188         -31.31937      
1612      5644      8148      0.85701        -47.54639      0.92027        -31.30386      
1613      5727      8148      0.85721        -52.70777      0.92158        -31.29284      
1614      5810      8148      0.85743        -57.83894      0.92277        -31.28513      
1615      5893      8148      0.85778        -62.96017      0.92385        -31.27981      
1616      5976      8148      0.85824        -68.08103      0.92485        -31.27638      
1617      6059      8148      0.85879        -73.17218      0.92577        -31.27443      
1618      6142      8148      0.85924        -78.264        0.92662        -31.27382      
1619      6225      8148      0.85988        -83.3272       0.92742        -31.27408      
1620      6308      8148      0.86055        -88.38101      0.92818        -31.27516      
1621      6391      8148      0.8612         -93.40551      0.92888        -31.27695      
1622      6474      8148      0.86184        -98.46223      0.92956        -31.27935      
1623      6557      8148      0.86268        -103.44959     0.93021        -31.28211      
1624      6640      8148      0.86321        -108.45844     0.93082        -31.28551      
1625      6723      8148      0.86413        -113.47006     0.93142        -31.28912      
1626      6806      8148      0.86504        -118.47276     0.932          -31.29311      
1627      6889      8148      0.86592        -123.46804     0.93256        -31.29745      
1628      6972      8148      0.86679        -128.43402     0.93311        -31.30211      
1629      7055      8148      0.86748        -133.38272     0.93365        -31.30716      
1630      7138      8148      0.86817        -138.31351     0.93417        -31.31249      
1631      7221      8148      0.86911        -143.2469      0.93469        -31.31804      
1632      7304      8148      0.87006        -148.19399     0.9352         -31.32394      
1633      7387      8148      0.87066        -153.12222     0.93571        -31.3303       
1634      7470      8148      0.87153        -158.05397     0.93622        -31.3369       
1635      7553      8148      0.87212        -162.96663     0.93673        -31.34398      
1636      7636      8148      0.87268        -167.86327     0.93724        -31.35145      
1637      7719      8148      0.87329        -172.79341     0.93776        -31.3594       
1638      7802      8148      0.87383        -177.73635     0.93829        -31.36788      
1639      7885      8148      0.87421        177.35813      0.93882        -31.37692      
1640      7968      8148      0.87439        172.43976      0.93936        -31.38666      
1641      8051      8148      0.87474        167.53727      0.93992        -31.39696      
1642      8134      8148      0.87511        162.6016       0.94049        -31.40809      
1643      8217      8148      0.8751         157.66321      0.94108        -31.42025      
1644      8300      8148      0.87527        152.71062      0.94169        -31.43337      
1645      8383      8148      0.87512        147.7652       0.94233        -31.44776      
1646      8466      8148      0.8752         142.79637      0.943          -31.46341      
1647      8549      8148      0.87495        137.82462      0.9437         -31.4808       
1648      8632      8148      0.87481        132.83951      0.94444        -31.49998      
1649      8715      8148      0.8745         127.83184      0.94523        -31.52149      
1650      8798      8148      0.87418        122.81178      0.94608        -31.54564      
1651      8881      8148      0.87394        117.77965      0.94698        -31.57288      
1652      8964      8148      0.87346        112.72539      0.94795        -31.60419      
1653      9047      8148      0.87295        107.6608       0.94901        -31.64025      
1654      9130      8148      0.8724         102.57468      0.95017        -31.68231      
1655      9213      8148      0.87166        97.4986        0.95144        -31.73177      
1656      9296      8148      0.87114        92.34276       0.95286        -31.79127      
1657      9379      8148      0.87032        87.2173        0.95442        -31.86307      
1658      9462      8148      0.86976        82.05445       0.95618        -31.95139      
1659      9545      8148      0.86918        76.90235       0.95815        -32.06152      
1660      9628      8148      0.86818        71.71267       0.96037        -32.20369      
1661      9711      8148      0.86773        66.48667       0.96287        -32.38946      
1662      9794      8148      0.86674        61.2527        0.96558        -32.63988      
1663      9877      8148      0.86617        56.00326       0.96839        -32.98371      
1664      9960      8148      0.86528        50.73701       0.97078        -33.46831      
1665      10043     8148      0.86463        45.47562       0.97155        -34.14962      
1666      10126     8148      0.86379        40.17836       0.96777        -35.07246      
1667      10209     8148      0.86322        34.89557       0.95458        -36.10227      
1668      10292     8148      0.86263        29.56839       0.92914        -36.69819      
1669      10375     8148      0.8618         24.27354       0.90178        -36.20472      
1670      10458     8148      0.86146        18.9545        0.8865         -34.95411      
1671      10541     8148      0.86083        13.64843       0.88394        -33.74681      
1672      10624     8148      0.86027        8.34713        0.88735        -32.89204      
1673      10707     8148      0.8599         3.01056        0.89243        -32.33793      
1674      10790     8148      0.85934        -2.29364       0.89743        -31.98897      
1675      10873     8148      0.8591         -7.61358       0.90186        -31.76182      
1676      10956     8148      0.85855        -12.90272      0.90565        -31.6131       
1677      11039     8148      0.85843        -18.14755      0.90884        -31.51176      
1678      11122     8148      0.85808        -23.45117      0.91161        -31.44108      
1679      11205     8148      0.85804        -28.7027       0.91396        -31.39116      
1680      11288     8148      0.85802        -33.99198      0.91603        -31.35521      
1681      11371     8148      0.85816        -39.21065      0.91781        -31.32945      
1682      11454     8148      0.85812        -44.42777      0.9194         -31.31106      
1683      11537     8148      0.85841        -49.62445      0.92081        -31.29756      
1684      11620     8148      0.85863        -54.80042      0.92208        -31.28807      
1685      11703     8148      0.85908        -59.99583      0.92324        -31.28129      
1686      11786     8148      0.85947        -65.12128      0.92428        -31.27693      
1687      0         8181      0.86932        -64.77654      0.92421        -31.26916      
1688      80        8181      0.86986        -69.68612      0.92514        -31.267        
1689      160       8181      0.87027        -74.59579      0.92601        -31.26619      
1690      240       8181      0.87094        -79.51571      0.92683        -31.26621      
1691      320       8181      0.87138        -84.3958       0.92759        -31.26722      
1692      400       8181      0.87186        -89.28706      0.92831        -31.26888      
1693      480       8181      0.87183        -94.22818      0.929          -31.27144      
1694      560       8181      0.87271        -99.10125      0.92966        -31.27395      
1695      640       8181      0.8734         -103.98636     0.93028        -31.27702      
1696      720       8181      0.87478        -108.82371     0.93088        -31.28011      
1697      800       8181      0.87615        -113.61154     0.93145        -31.28353      
1698      880       8181      0.87674        -118.45005     0.93201        -31.28769      
1699      960       8181      0.87765        -123.25017     0.93255        -31.29197      
1700      1040      8181      0.87849        -128.03128     0.93308        -31.29655      
1701      1120      8181      0.87933        -132.83386     0.9336         -31.30144      
1702      1200      8181      0.88017        -137.59776     0.93411        -31.30656      
1703      1280      8181      0.8812         -142.33425     0.93461        -31.31185      
1704      1360      8181      0.88237        -147.0825      0.9351         -31.31738      
1705      1440      8181      0.88332        -151.83269     0.9356         -31.3233       
1706      1520      8181      0.88412        -156.58444     0.93609        -31.32959      
1707      1600      8181      0.88496        -161.31826     0.93658        -31.33617      
1708      1680      8181      0.8857         -166.09495     0.93708        -31.34321      
1709      1760      8181      0.88645        -170.83321     0.93758        -31.35057      
1710      1840      8181      0.88731        -175.5735      0.93808        -31.3583       
1711      1920      8181      0.8878         179.67394      0.9386         -31.36666      
1712      2000      8181      0.88837        174.91954      0.93912        -31.3755       
1713      2080      8181      0.88891        170.16196      0.93965        -31.38493      
1714      2160      8181      0.88942        165.41357      0.9402         -31.39499      
1715      2240      8181      0.88988        160.65109      0.94076        -31.4058       
1716      2320      8181      0.89016        155.88716      0.94134        -31.41751      
1717      2400      8181      0.89053        151.13139      0.94194        -31.43008      
1718      2480      8181      0.89083        146.332        0.94257        -31.44385      
1719      2560      8181      0.89111        141.55134      0.94323        -31.4588       
1720      2640      8181      0.89097        136.74827      0.94392        -31.47547      
1721      2720      8181      0.89098        131.94225      0.94465        -31.49373      
1722      2800      8181      0.89103        127.10651      0.94543        -31.51405      
1723      2880      8181      0.89096        122.25765      0.94626        -31.53685      
1724      2960      8181      0.89071        117.40823      0.94715        -31.56258      
1725      3040      8181      0.89027        112.56726      0.9481         -31.5918       
1726      3120      8181      0.88993        107.6945       0.94914        -31.6253       
1727      3200      8181      0.88958        102.80261      0.95028        -31.66409      
1728      3280      8181      0.88946        97.87887       0.95153        -31.7094       
1729      3360      8181      0.8887         92.98654       0.9529         -31.76324      
1730      3440      8181      0.88834        88.04414       0.95444        -31.82781      
1731      3520      8181      0.88773        83.05183       0.95617        -31.90749      
1732      3600      8181      0.88732        78.0617        0.95813        -32.00579      
1733      3680      8181      0.88703        73.07337       0.96034        -32.12962      
1734      3760      8181      0.88637        68.10606       0.96281        -32.28932      
1735      3840      8181      0.88581        63.10087       0.96562        -32.50162      
1736      3920      8181      0.88523        58.07772       0.96869        -32.79106      
1737      4000      8181      0.88479        53.04728       0.97183        -33.19524      
1738      4080      8181      0.88446        47.991         0.97441        -33.77497      
1739      4160      8181      0.88423        42.95584       0.97467        -34.59923      
1740      4240      8181      0.88267        37.92352       0.96822        -35.68753      
1741      4320      8181      0.88187        32.87414       0.9494         -36.79116      
1742      4400      8181      0.881          27.82647       0.91836        -37.11936      
1743      4480      8181      0.88035        22.7538        0.89112        -36.17635      
1744      4560      8181      0.87978        17.70337       0.88014        -34.71323      
1745      4640      8181      0.87906        12.62475       0.8808         -33.50892      
1746      4720      8181      0.87861        7.57007        0.88574        -32.71613      
1747      4800      8181      0.87775        2.52659        0.89146        -32.22129      
1748      4880      8181      0.87727        -2.54402       0.89671        -31.90617      
1749      4960      8181      0.87692        -7.60231       0.90123        -31.7027       
1750      5040      8181      0.87645        -12.64903      0.90506        -31.56825      
1751      5120      8181      0.87608        -17.68344      0.90829        -31.47667      
1752      5200      8181      0.87564        -22.71721      0.91104        -31.4131       
1753      5280      8181      0.87537        -27.73899      0.91341        -31.368        
1754      5360      8181      0.87502        -32.74992      0.91546        -31.33593      
1755      5440      8181      0.87495        -37.76832      0.91727        -31.31247      
1756      5520      8181      0.87488        -42.78682      0.91886        -31.29559      
1757      5600      8181      0.87475        -47.76414      0.92028        -31.28369      
1758      5680      8181      0.87489        -52.76113      0.92157        -31.27505      
1759      5760      8181      0.87506        -57.71847      0.92272        -31.26918      
1760      5840      8181      0.87549        -62.66447      0.92378        -31.26521      
1761      5920      8181      0.8758         -67.61115      0.92475        -31.26299      
1762      6000      8181      0.87602        -72.53756      0.92566        -31.26216      
1763      6080      8181      0.87633        -77.44459      0.92649        -31.26229      
1764      6160      8181      0.87712        -82.36216      0.92728        -31.26299      
1765      6240      8181      0.87753        -87.23955      0.92802        -31.26462      
1766      6320      8181      0.8783         -92.12787      0.92872        -31.26665      
1767      6400      8181      0.87891        -96.99659      0.92938        -31.26927      
1768      6480      8181      0.87958        -101.8664      0.93002        -31.2723       
1769      6560      8181      0.88041        -106.68619     0.93062        -31.2756       
1770      6640      8181      0.88124        -111.49743     0.93121        -31.27926      
1771      6720      8181      0.88206        -116.37008     0.93178        -31.28328      
1772      6800      8181      0.88304        -121.20374     0.93233        -31.28751      
1773      6880      8181      0.88405        -126.02874     0.93287        -31.292        
1774      6960      8181      0.88463        -130.80332     0.93339        -31.2969       
1775      7040      8181      0.88569        -135.55991     0.9339         -31.30185      
1776      7120      8181      0.88663        -140.34804     0.93441        -31.30715      
1777      7200      8181      0.88759        -145.11688     0.93491        -31.31269      
1778      7280      8181      0.88869        -149.89855     0.93541        -31.31848      
1779      7360      8181      0.88954        -154.64018     0.9359         -31.32462      
1780      7440      8181      0.89033        -159.37312     0.93639        -31.33108      
1781      7520      8181      0.89129        -164.13835     0.93689        -31.33786      
1782      7600      8181      0.89202        -168.86417     0.93738        -31.34503      
1783      7680      8181      0.89279        -173.63255     0.93789        -31.35264      
1784      7760      8181      0.89347        -178.37292     0.93839        -31.36068      
1785      7840      8181      0.8942         176.89583      0.93891        -31.36915      
1786      7920      8181      0.89474        172.14239      0.93944        -31.37827      
1787      8000      8181      0.89528        167.41836      0.93998        -31.38792      
1788      8080      8181      0.89571        162.67094      0.94053        -31.39833      
1789      8160      8181      0.89595        157.9028       0.94111        -31.40963      
1790      8240      8181      0.89639        153.15214      0.9417         -31.42164      
1791      8320      8181      0.89661        148.35894      0.94232        -31.43485      
1792      8400      8181      0.89671        143.60485      0.94296        -31.44915      
1793      8480      8181      0.89692        138.8188       0.94364        -31.46477      
1794      8560      8181      0.89687        134.03083      0.94435        -31.48207      
1795      8640      8181      0.897          129.23103      0.94511        -31.50109      
1796      8720      8181      0.8969         124.3892       0.94592        -31.52255      
1797      8800      8181      0.89669        119.55628      0.94678        -31.54659      
1798      8880      8181      0.89646        114.70203      0.94771        -31.57383      
1799      8960      8181      0.89587        109.86727      0.94871        -31.60496      
1800      9040      8181      0.89552        104.9811       0.94981        -31.64086      
1801      9120      8181      0.89506        100.0744       0.95101        -31.68278      
1802      9200      8181      0.8944         95.16728       0.95233        -31.73221      
1803      9280      8181      0.89385        90.21037       0.95382        -31.7915       
1804      9360      8181      0.8931         85.29348       0.95545        -31.86275      
1805      9440      8181      0.89241        80.34706       0.95731        -31.95055      
1806      9520      8181      0.89157        75.36197       0.95941        -32.06143      
1807      9600      8181      0.89056        70.35712       0.96179        -32.20406      
1808      9680      8181      0.89035        65.32545       0.96453        -32.39011      
1809      9760      8181      0.88913        60.2838        0.96755        -32.64369      
1810      9840      8181      0.8881         55.25441       0.97075        -32.9929       
1811      9920      8181      0.88723        50.1775        0.97378        -33.49299      
1812      10000     8181      0.88636        45.09173       0.97541        -34.21463      
1813      10080     8181      0.8854         40.02158       0.97259        -35.21845      
1814      10160     8181      0.88448        34.8813        0.95925        -36.42642      
1815      10240     8181      0.88294        29.82433       0.93143        -37.18171      
1816      10320     8181      0.88192        24.70939       0.89963        -36.69232      
1817      10400     8181      0.88187        19.53527       0.88177        -35.25271      
1818      10480     8181      0.88123        14.38563       0.87935        -33.87436      
1819      10560     8181      0.88045        9.24789        0.88367        -32.93259      
1820      10640     8181      0.8798         4.11283        0.88952        -32.34437      
1821      10720     8181      0.87912        -1.02009       0.89511        -31.97931      
1822      10800     8181      0.8783         -6.13182       0.89994        -31.74876      
1823      10880     8181      0.87782        -11.27067      0.90404        -31.59615      
1824      10960     8181      0.87722        -16.37925      0.90748        -31.49459      
1825      11040     8181      0.87679        -21.4749       0.91039        -31.42453      
1826      11120     8181      0.87651        -26.56998      0.91288        -31.37517      
1827      11200     8181      0.87612        -31.65448      0.91503        -31.34041      
1828      11280     8181      0.87604        -36.74672      0.91691        -31.31512      
1829      11360     8181      0.87592        -41.78967      0.91856        -31.29722      
1830      11440     8181      0.87591        -46.83181      0.92003        -31.28435      
1831      11520     8181      0.87613        -51.86283      0.92134        -31.2751       
1832      11600     8181      0.87616        -56.85412      0.92253        -31.269        
1833      11680     8181      0.87653        -61.86451      0.92361        -31.26479      
1834      11760     8181      0.87663        -66.75534      0.92459        -31.26258      
1835      0         8215      0.88686        -68.14208      0.92485        -31.25447      
1836      77        8215      0.88846        -72.99552      0.92574        -31.25337      
1837      154       8215      0.88878        -77.72918      0.92654        -31.25411      
1838      231       8215      0.88922        -82.45418      0.9273         -31.25548      
1839      308       8215      0.88988        -87.17892      0.92801        -31.25731      
1840      385       8215      0.89055        -91.89341      0.92869        -31.25966      
1841      462       8215      0.89127        -96.6391       0.92934        -31.26243      
1842      539       8215      0.89194        -101.31542     0.92996        -31.26557      
1843      616       8215      0.8927         -106.00197     0.93055        -31.269        
1844      693       8215      0.8933         -110.65983     0.93112        -31.27279      
1845      770       8215      0.89454        -115.33693     0.93167        -31.27656      
1846      847       8215      0.89519        -119.97558     0.9322         -31.28084      
1847      924       8215      0.89603        -124.59488     0.93272        -31.28526      
1848      1001      8215      0.89691        -129.22428     0.93323        -31.2899       
1849      1078      8215      0.89789        -133.83582     0.93373        -31.29472      
1850      1155      8215      0.89907        -138.47712     0.93423        -31.29972      
1851      1232      8215      0.90015        -143.07937     0.93471        -31.30495      
1852      1309      8215      0.90118        -147.67239     0.93519        -31.31045      
1853      1386      8215      0.90218        -152.24604     0.93567        -31.31618      
1854      1463      8215      0.90313        -156.82086     0.93614        -31.3222       
1855      1540      8215      0.90428        -161.41694     0.93662        -31.32845      
1856      1617      8215      0.9051         -165.99385     0.9371         -31.33511      
1857      1694      8215      0.90616        -170.60257     0.93759        -31.34206      
1858      1771      8215      0.90715        -175.15109     0.93807        -31.34929      
1859      1848      8215      0.90809        -179.73095     0.93857        -31.35699      
1860      1925      8215      0.9086         175.68894      0.93907        -31.3653       
1861      2002      8215      0.90941        171.10646      0.93959        -31.37397      
1862      2079      8215      0.90993        166.53203      0.94011        -31.38328      
1863      2156      8215      0.91097        161.92895      0.94066        -31.39303      
1864      2233      8215      0.91099        157.35344      0.94121        -31.40385      
1865      2310      8215      0.91203        152.72698      0.9418         -31.41509      
1866      2387      8215      0.91223        148.17057      0.94239        -31.42741      
1867      2464      8215      0.91257        143.54145      0.94302        -31.44088      
1868      2541      8215      0.91294        138.91157      0.94368        -31.4555       
1869      2618      8215      0.913          134.29155      0.94438        -31.4716       
1870      2695      8215      0.91324        129.61028      0.94512        -31.4894       
1871      2772      8215      0.91356        124.9977       0.94589        -31.50873      
1872      2849      8215      0.91358        120.35485      0.94672        -31.53055      
1873      2926      8215      0.91358        115.66114      0.94762        -31.55527      
1874      3003      8215      0.91352        110.98661      0.94859        -31.5831       
1875      3080      8215      0.91317        106.28152      0.94964        -31.61525      
1876      3157      8215      0.91318        101.57614      0.95079        -31.65187      
1877      3234      8215      0.9124         96.88055       0.95204        -31.69514      
1878      3311      8215      0.91221        92.13515       0.95345        -31.74587      
1879      3388      8215      0.91147        87.38945       0.95501        -31.80705      
1880      3465      8215      0.91117        82.60452       0.95677        -31.88107      
1881      3542      8215      0.91062        77.78024       0.95878        -31.9735       
1882      3619      8215      0.91027        72.95646       0.96108        -32.08935      
1883      3696      8215      0.90954        68.12329       0.96369        -32.23953      
1884      3773      8215      0.90865        63.33068       0.96665        -32.43609      
1885      3850      8215      0.90795        58.4893        0.97003        -32.70462      
1886      3927      8215      0.90701        53.63862       0.97368        -33.08167      
1887      4004      8215      0.90635        48.76986       0.97724        -33.62614      
1888      4081      8215      0.90549        43.87262       0.97933        -34.4308       
1889      4158      8215      0.90463        39.04484       0.9764         -35.56025      
1890      4235      8215      0.90365        34.19845       0.96134        -36.92051      
1891      4312      8215      0.90251        29.30441       0.92861        -37.7598       
1892      4389      8215      0.90156        24.43049       0.89314        -37.06763      
1893      4466      8215      0.90085        19.51966       0.8757         -35.37805      
1894      4543      8215      0.90013        14.63853       0.87477        -33.89175      
1895      4620      8215      0.89908        9.76879        0.88027        -32.9187       
1896      4697      8215      0.89839        4.84105        0.88692        -32.31758      
1897      4774      8215      0.89728        -0.02711       0.89298        -31.9561       
1898      4851      8215      0.8965         -4.87424       0.89811        -31.72755      
1899      4928      8215      0.89586        -9.77926       0.90244        -31.57658      
1900      5005      8215      0.89524        -14.6442       0.90605        -31.47643      
1901      5082      8215      0.89473        -19.55713      0.90912        -31.40693      
1902      5159      8215      0.89422        -24.4011       0.9117         -31.35921      
1903      5236      8215      0.89353        -29.24379      0.91393        -31.32577      
1904      5313      8215      0.89329        -34.09626      0.91588        -31.30125      
1905      5390      8215      0.89308        -38.92766      0.91759        -31.28378      
1906      5467      8215      0.8929         -43.82833      0.91913        -31.27122      
1907      5544      8215      0.78072        -66.08397      0.92456        -31.34118      
1908      5621      8215      0.81373        -55.47945      0.92232        -31.33063      
1909      5698      8215      0.74962        -70.4973       0.92541        -31.36032      
1910      5775      8215      0.77806        -80.07419      0.92694        -31.32921      
1911      5852      8215      0.89302        -67.85198      0.9248         -31.24984      
1912      5929      8215      0.89336        -72.63245      0.92567        -31.24988      
1913      6006      8215      0.89362        -77.39315      0.92649        -31.25082      
1914      6083      8215      0.76964        -99.04126      0.9296         -31.33138      
1915      6160      8215      0.76845        -103.27101     0.93013        -31.333        
1916      6237      8215      0.89492        -91.53569      0.92864        -31.257        
1917      6314      8215      0.89563        -96.27703      0.9293         -31.25986      
1918      6391      8215      0.89648        -100.91856     0.92991        -31.26295      
1919      6468      8215      0.89716        -105.65055     0.93051        -31.26652      
1920      6545      8215      0.89786        -110.31253     0.93108        -31.27031      
1921      6622      8215      0.8987         -114.95498     0.93163        -31.27429      
1922      6699      8215      0.78954        -135.75432     0.9338         -31.34472      
1923      6776      8215      0.78903        -140.11399     0.93426        -31.34965      
1924      6853      8215      0.791          -144.35352     0.93469        -31.35363      
1925      6930      8215      0.75448        -149.575       0.93517        -31.37696      
1926      7007      8215      0.77752        -153.59693     0.93562        -31.37158      
1927      7084      8215      0.90473        -142.94168     0.9347         -31.30291      
1928      7161      8215      0.77043        -163.18838     0.93658        -31.3889       
1929      7238      8215      0.90685        -152.1133      0.93566        -31.31412      
1930      7315      8215      0.90796        -156.73075     0.93614        -31.32013      
1931      7392      8215      0.7883         -175.97327     0.93792        -31.40271      
1932      7469      8215      0.79471        179.0119       0.93846        -31.4095       
1933      7546      8215      0.78274        174.59202      0.93891        -31.42441      
1934      7623      8215      0.7985         170.72361      0.93937        -31.42547      
1935      7700      8215      0.91285        -179.67124     0.93857        -31.35489      
1936      7777      8215      0.79826        161.08739      0.94045        -31.4493       
