Mag(8.95),Angle(8.95),fit_Mag(8.95),fit_Angle(8.95),Mag(10.95),Angle(10.95),fit_Mag(10.95),fit_Angle(10.95),Mag(12.95),Angle(12.95),fit_Mag(12.95),fit_Angle(12.95),Mag(14.95),Angle(14.95),fit_Mag(14.95),fit_Angle(14.95),Mag(16.95),Angle(16.95),fit_Mag(16.95),fit_Angle(16.95),Mag(18.95),Angle(18.95),fit_Mag(18.95),fit_Angle(18.95),Mag(20.95),Angle(20.95),fit_Mag(20.95),fit_Angle(20.95),Mag(22.95),Angle(22.95),fit_Mag(22.95),fit_Angle(22.95),Mag(24.95),Angle(24.95),fit_Mag(24.95),fit_Angle(24.95)
,,0.47824669978253465,3.4188608864280488,3.602048599517871,1.879070832753661,0.09440397615626876,3.1124938094279995,1.1512634196579752,0.7201776633841233,0.0680786950317386,2.9212934719275863,0.8957814589790787,0.04197138413435069,0.05265215321551042,2.7516757463698,0.6875712516507727,-0.45022869863721476,0.039842650266391694,2.613187607719395,0.31272500554172145,0.03568517420270993,0.028855489093207825,2.5082016967021663,0.19455098363277007,0.04290081539923316,0.020058946022603205,2.433094584434392,0.11729956129557706,0.05711657513337833,0.013510108477666054,2.381572405732298,,,0.008897944753750766,2.34723880740327
,,0.4784228755385013,3.414467222523634,0.8149947009992564,1.8364533793671196,0.10794860012355671,3.032838256127383,1.76236358405521,0.1526240521285185,0.08366081208693983,2.809188251944678,0.8962143899878614,0.04174337149972634,0.06692829200062053,2.6149409935374037,0.6492140158342642,-0.4148387161505047,0.051273145537059465,2.4592500463442675,0.44516264624089597,-0.5805842598032167,0.03724955195260046,2.342982008219194,0.19628039004697728,0.181460352909048,0.02588956709765925,2.2607406188746504,0.11680374509833087,0.08187354322933336,0.017419018739856244,2.2047779583571794,,,0.011460380815487257,2.1676905427976667
,,0.4788716541355067,3.410102232749859,3.7404345634447624,2.519004765471132,0.12385607452614945,2.957018463310964,1.7669016176460122,0.02146280527824943,0.10115725622887094,2.704385931730093,0.895925398516421,0.0416389906455177,0.08242966463207639,2.489229799273942,0.6164936096233368,-0.37867100605663073,0.06336957485347644,2.319717397997111,0.40667955065553013,-0.5045634746240839,0.045965783000381635,2.194870986480717,0.2834974052430043,-0.6721670256414091,0.03186349883654514,2.107474430824718,0.11717795703337895,0.18131389250948027,0.02138768709140856,2.048439734375133,,,0.014046313410470282,2.009511825286339
,,0.479589652783673,3.4057823444073674,0.711216012710661,1.9302200790493318,0.14181365832921242,2.8847779233803497,0.9905779135793078,0.8103187374565858,0.12017088578599883,2.606106608768095,0.896315354229739,0.04129546145125186,0.09878710906010739,2.3730905684005856,0.45993494396610424,0.07065194618651134,0.07584739646077708,2.192438805460084,0.39087459465311086,-0.46855487905758497,0.05480764919404865,2.061097013441663,0.2533932648617487,-0.5655346587530903,0.037852641376556424,1.9700339230583552,0.1884841270370646,-0.8094827622365722,0.025334808568137034,1.9089379100164288,,,0.016604646603141742,1.868835319632249
,,0.48057256523086544,3.4015236217799067,4.297167710065316,3.1019099589842742,0.16155831813238047,2.8158733218978993,1.9429742803920662,0.005334281289538677,0.1403905685734389,2.513665904149405,0.8960992049214579,0.041023651333075443,0.11573014167861145,2.265304815932104,0.4622126438303727,0.1084822853359461,0.08851109997675259,2.075662281455316,0.2802773279355662,0.10419210365795901,0.06364786118177528,1.9394491024791252,0.2361972801536994,-0.49899066209314247,0.04377816995861671,1.8458539038961053,,,0.02921239031222338,1.7834533459539281,,,0.019106160264691075,1.7426682665371733
,,0.4818151990869032,3.397341723497867,0.5894153835409699,1.9970951469484428,0.18286929229813983,2.7500755301636395,1.916424034345464,-0.14045879996359045,0.161572465602023,2.4264619604536035,0.8959929128767088,0.04073525355499895,0.1330604819178182,2.164842827391226,0.4665064215661289,0.14589094079836198,0.10122681230034425,1.967946537892326,0.2815825027359478,0.13444796774104437,0.0724049845987907,1.828141857139772,0.16684728092267814,0.1327044607886482,0.049592798867009395,1.732889137407147,,,0.03299323740578874,1.66975744569309,,,0.02153505603578712,1.628658093851994
,,0.4833115137560578,3.3932518635714017,3.993682611401636,4.044050553909757,0.20556180542524327,2.687169960707272,0.922923951815894,0.8932066346928389,0.18352568588954143,2.3439641706017813,0.8955247297226652,0.040659036170296356,0.1506331445052886,2.070828808742064,0.47285537444553394,0.1843716261297957,0.11390378080024212,1.8680950360754989,0.2832299925357899,0.16563401196778083,0.08102828110447072,1.725717561460776,0.16742986935889934,0.15897530043562427,0.05526963539180219,1.6294886386301406,,,0.03666325789318973,1.566064854895459,,,0.023883835645787395,1.5249295432602348
,,0.48505465864880665,3.3892687758655304,,,0.22948176781914015,2.6269564854131113,2.143029923156429,-0.05218549041809693,0.2061012332824545,2.2657034668140645,0.895289834257374,0.04038063570503342,0.1683427958160318,1.9825132980998763,0.7431741511155286,-0.5747880041614302,0.12648168218603897,1.775106026590588,0.2892609705580586,0.22773888639879633,0.08948772351740884,1.6309740336301584,0.16828183055158308,0.18535257993448637,0.060795051838299745,1.53430470666687,,,0.040216644392094346,1.4709281218563413,,,0.02615014007642029,1.4299690875428661
,,0.4870370113900381,3.385406681766615,,,0.25450131337781606,2.56924906218121,2.1034012093781054,-0.21748758218699163,0.22918344712581692,2.191263982875992,0.9089810379168153,-0.021596602872488928,0.18611381605259594,1.899251171081109,0.6973768813352561,-0.5391717187382299,0.13892181743759932,1.6881342550261087,0.4923293663401518,-0.7674543962640605,0.09776732762855878,1.5429106781710635,0.17091782734573868,0.23955909167469713,0.06616406045753336,1.4462259940291278,,,0.043652812227542206,1.3831610067345663,,,0.02833477003711302,1.3425413577895835
,,0.48925021578733185,3.3816792607729895,,,0.2805150482823062,2.51387517597401,0.8410736321273945,0.9574486367275908,0.2526833432841607,2.120275907567783,0.8876520246651719,-0.021262697675213806,0.20389299945634687,1.8204839840739548,0.6566714086443782,-0.5027128204709411,0.15120093749150224,1.6064612885424299,0.46636508000682203,-0.7245590872145837,0.10586064692567859,1.4606876036628342,0.2786157609205107,-0.8207965930924525,0.07137727697956721,1.3643275171940568,,,0.04697443144789244,1.3017817434254353,,,0.030440432654888286,1.261627693179635
,,0.4916852193689587,3.3780996237317544,,,0.3074369008071229,2.4606751704340435,2.3749741250482157,-0.0862253644575418,0.2765334118011405,2.0524093616323387,0.8683043543045136,-0.014785006342318371,0.2216441519743902,1.7457257044357515,0.43915884624195267,0.2286041423940629,0.16330687382575834,1.5294722891464583,0.44214472825728257,-0.6829656537294843,0.11376769951057936,1.3835942607348388,0.2556846120924755,-0.7405885450642437,0.0764389090687027,1.2878328084983666,,,0.05018615170875984,1.2259704485364509,,,0.03247094237478683,1.186380268358147
,,0.49433231034622743,3.3746802884385954,,,0.33519747883744994,2.4095015243946856,2.3247885444838317,-0.278957299632266,0.30068353766126554,1.9873691490794028,0.8358664835677081,0.03235311354481584,0.23934406696179236,1.674551102763676,0.44830749035519146,0.266039131667145,0.17523542242891282,1.456637661234336,0.25884273889930565,0.24581590358900737,0.12149285628442182,1.3110251116470801,0.1522303853578119,0.3590356418204282,0.08135541551459156,1.2160849022578306,,,0.0532937724336849,1.1550367248650002,,,0.0344307101093575,1.1160873763086958
,,0.49718115389835144,3.371433157317408,,,0.36374185607193593,2.360218111573094,0.8026287062413089,1.044235380188244,0.32509779259285027,1.9248902527197707,0.8365550641211994,0.05197882985324706,0.25697951079227876,1.6065862511002407,0.7474508885478444,-0.6653844970937921,0.18698810779221983,1.387498422414732,0.26215865244540554,0.2771185743234245,0.12904338210678445,1.2424605582775226,0.15432779894695903,0.3876287162872792,0.08613460980520987,1.1485238382366154,,,0.05630370265774538,1.0883947200063735,,,0.03632441752590579,1.0501468230778717
,,0.5002208277196681,3.3683694969012015,,,0.3930277203984623,2.3126994700458035,2.6481773800080615,-0.12050197377809146,0.3497519064387687,1.8647339619496472,0.8426618860496256,0.07078236401028312,0.27454495493838116,1.541500697547382,0.6993848266194294,-0.6275257342035387,0.19857057100360134,1.321654445611876,0.2663080137204556,0.3086135373906948,0.1364284252303885,1.1774518477067704,0.2890448378149497,-0.8102166002265677,0.09078506122404446,1.0846690344125363,,,0.05922261123730728,1.025543710526199,,,0.038156811385038514,0.988045303893249
,,0.5034398568085277,3.3654999188446766,,,0.4230238286707435,2.2668300996474766,2.584185968292209,-0.34855076820207087,0.37463127193240137,1.806684537212333,0.8541115356253316,0.08618602759723899,0.29204086430255616,1.479000983364343,0.41706102078306234,0.3113285358487001,0.20999140451985357,1.2587549351056164,0.2711307558832745,0.3400861909073281,0.14365831736014725,1.1156090184586693,0.3958315958060014,-1.2998708902901048,0.09531569690582267,1.0241053402230964,,,0.06205720315737134,0.9660528322298247,,,0.03993257627620756,0.9293422463039146
,,0.5068262475142203,3.362834362211797,,,0.4537087212583123,2.2225037993689507,0.7425993087340337,1.1152191215064218,0.39972937079813303,1.7505463299994095,0.8704098300019114,0.09804330535416114,0.3094724033137956,1.418825241262842,0.42835055078816164,0.34836792891760365,0.2212613093379929,1.1984906550154608,0.46072231634502475,-0.8280073030644804,0.15074409071066464,1.0565911939136223,0.3142607980864998,-1.0735821076276695,0.09973554059873645,0.9664719016191831,,,0.06481407984971518,0.9095489567955151,,,0.041656258775013756,0.8736570286052914
