The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.9334         -31.97         0.04727        71.77          0.45835        126.66         0.87881        -28.13         

Pt        X         Y         gamma_s        angle          gamma_in       angle          
447       4100      6115      0.38709        30.38953       0.87574        -28.96354      
448       4182      6115      0.38274        25.19648       0.87409        -28.90956      
449       4264      6115      0.3789         19.9724        0.87266        -28.84008      
450       4346      6115      0.37467        14.61369       0.8715         -28.756        
451       4428      6115      0.3709         9.24018        0.87061        -28.66608      
452       4510      6115      0.36725        3.85861        0.87001        -28.57429      
453       4592      6115      0.364          -1.66282       0.86963        -28.48247      
454       4674      6115      0.3615         -7.14168       0.86946        -28.39609      
455       4756      6115      0.35915        -12.72583      0.86946        -28.3141       
456       4838      6115      0.3574         -18.3511       0.8696         -28.23851      
457       4920      6115      0.35563        -23.95465      0.86986        -28.17061      
458       5002      6115      0.35471        -29.61864      0.87019        -28.10893      
459       5084      6115      0.35395        -35.26491      0.87059        -28.05435      
460       5166      6115      0.35365        -40.94339      0.87103        -28.00571      
461       5248      6115      0.35422        -46.6153       0.87149        -27.96241      
462       5330      6115      0.35471        -52.30939      0.87197        -27.92452      
463       5412      6115      0.35625        -57.93661      0.87246        -27.89099      
464       5494      6115      0.35795        -63.55204      0.87295        -27.86176      
465       5576      6115      0.35996        -69.10202      0.87344        -27.83644      
466       5658      6115      0.36249        -74.65119      0.87393        -27.81411      
467       5740      6115      0.36499        -80.131        0.87441        -27.79516      
468       5822      6115      0.3687         -85.53037      0.87488        -27.77806      
469       5904      6115      0.37194        -90.90307      0.87535        -27.76394      
470       0         6180      0.42185        -90.22204      0.87509        -27.72095      
471       75        6180      0.42443        -95.03326      0.87555        -27.71125      
472       150       6180      0.42728        -99.87327      0.876          -27.70294      
473       225       6180      0.43072        -104.69524     0.87644        -27.69569      
474       300       6180      0.4339         -109.44129     0.87687        -27.69011      
475       375       6180      0.43735        -114.18461     0.8773         -27.68557      
476       450       6180      0.44123        -118.87552     0.87771        -27.6819       
477       525       6180      0.44483        -123.48097     0.87812        -27.67951      
478       600       6180      0.44851        -128.10596     0.87852        -27.67806      
479       675       6180      0.45209        -132.65732     0.87892        -27.67759      
480       750       6180      0.45559        -137.19508     0.87931        -27.67805      
481       825       6180      0.45891        -141.71077     0.87969        -27.67946      
482       900       6180      0.46224        -146.17748     0.88007        -27.68162      
483       975       6180      0.46525        -150.66809     0.88045        -27.68482      
484       1050      6180      0.46848        -155.12017     0.88083        -27.68861      
485       1125      6180      0.47131        -159.5067      0.88121        -27.69334      
486       1200      6180      0.4746         -163.89146     0.88158        -27.69854      
487       1275      6180      0.47756        -168.23216     0.88195        -27.70466      
488       1350      6180      0.4799         -172.5761      0.88233        -27.71198      
489       1425      6180      0.48242        -176.89545     0.8827         -27.71996      
490       1500      6180      0.4846         178.80851      0.88307        -27.72897      
491       1575      6180      0.48663        174.51429      0.88345        -27.73898      
492       1650      6180      0.48857        170.22224      0.88383        -27.75001      
493       1725      6180      0.49025        165.92576      0.88421        -27.76227      
494       1800      6180      0.49148        161.64669      0.88459        -27.77588      
