The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.93067        -33.36         0.04836        69.17          0.45393        124.11         0.87347        -29.5          

Pt        X         Y         gamma_s        angle          gamma_in       angle          
1499      3741      6682      0.82174        -164.36733     0.87771        -28.88278      
1500      3784      6682      0.82274        -167.14584     0.87799        -28.88785      
1501      3827      6682      0.82396        -169.91435     0.87827        -28.89296      
1502      3870      6682      0.82509        -172.64298     0.87855        -28.89819      
1503      3913      6682      0.82602        -175.38144     0.87883        -28.90371      
1504      3956      6682      0.82668        -178.14993     0.87912        -28.90959      
1505      3999      6682      0.82816        179.0912       0.87941        -28.91528      
1506      4042      6682      0.82913        176.32241      0.8797         -28.92143      
1507      4085      6682      0.82995        173.63334      0.87999        -28.92768      
1508      4128      6682      0.83069        170.87451      0.88029        -28.93437      
1509      4171      6682      0.83179        168.12507      0.8806         -28.94111      
1510      4214      6682      0.83266        165.37582      0.88091        -28.94824      
1511      4257      6682      0.83359        162.65613      0.88122        -28.95553      
1512      4300      6682      0.83453        159.94631      0.88154        -28.96309      
1513      4343      6682      0.8353         157.20643      0.88187        -28.97116      
1514      4386      6682      0.83636        154.43609      0.88221        -28.97952      
1515      4429      6682      0.83721        151.69509      0.88255        -28.98829      
1516      4472      6682      0.83806        148.98395      0.8829         -28.99736      
1517      4515      6682      0.83846        146.25297      0.88326        -29.00721      
1518      4558      6682      0.83929        143.52137      0.88363        -29.0173       
1519      4601      6682      0.84004        140.78929      0.88401        -29.02797      
1520      4644      6682      0.84096        138.0468       0.88441        -29.03914      
1521      4687      6682      0.84112        135.35418      0.88481        -29.05122      
1522      4730      6682      0.84167        132.62141      0.88523        -29.06392      
1523      4773      6682      0.84226        129.90768      0.88566        -29.07725      
1524      4816      6682      0.84316        127.18308      0.88611        -29.09125      
1525      4859      6682      0.84365        124.48826      0.88657        -29.10629      
1526      4902      6682      0.84379        121.77417      0.88705        -29.12272      
1527      4945      6682      0.84413        119.0594       0.88756        -29.14014      
1528      4988      6682      0.84444        116.33334      0.88808        -29.15893      
1529      5031      6682      0.84479        113.60701      0.88864        -29.17911      
1530      5074      6682      0.84479        110.93042      0.8892         -29.2008       
1531      5117      6682      0.84455        108.23396      0.8898         -29.22467      
1532      5160      6682      0.84462        105.49657      0.89044        -29.25065      
1533      5203      6682      0.845          102.75778      0.89112        -29.27865      
1534      5246      6682      0.84544        100.03851      0.89183        -29.30899      
1535      5289      6682      0.84531        97.33961       0.89257        -29.34273      
1536      5332      6682      0.84478        94.6509        0.89335        -29.38028      
1537      5375      6682      0.8447         91.93083       0.89419        -29.42173      
1538      5418      6682      0.84461        89.19981       0.89509        -29.46805      
1539      5461      6682      0.84448        86.49822       0.89604        -29.51938      
1540      5504      6682      0.84411        83.77665       0.89705        -29.57792      
1541      5547      6682      0.84378        81.05446       0.89813        -29.6441       
1542      5590      6682      0.84367        78.33112       0.8993         -29.71905      
1543      5633      6682      0.84356        75.59719       0.90055        -29.80532      
1544      5676      6682      0.8434         72.89302       0.90187        -29.90394      
1545      5719      6682      0.8427         70.20915       0.90324        -30.01887      
1546      5762      6682      0.84186        67.49486       0.90469        -30.15519      
1547      5805      6682      0.8413         64.80983       0.9062         -30.31348      
1548      5848      6682      0.84107        62.06337       0.9078         -30.50529      
1549      5891      6682      0.84046        59.32615       0.90936        -30.73606      
1550      0         6739      0.89198        72.86757       0.90379        -29.79045      
1551      41        6739      0.89166        70.24553       0.90546        -29.89319      
1552      82        6739      0.891          67.65447       0.90725        -30.01355      
1553      123       6739      0.88999        65.09317       0.90915        -30.15565      
1554      164       6739      0.88947        62.45098       0.91131        -30.32959      
1555      205       6739      0.88876        59.81858       0.9136         -30.54119      
1556      246       6739      0.88782        57.23639       0.91594        -30.79701      
1557      287       6739      0.8871         54.67382       0.91832        -31.11049      
1558      328       6739      0.88608        52.07104       0.92057        -31.51046      
1559      369       6739      0.88538        49.45755       0.92243        -32.01689      
1560      410       6739      0.88474        46.84369       0.92323        -32.65819      
1561      451       6739      0.88365        44.24983       0.92171        -33.45024      
1562      492       6739      0.88266        41.66567       0.91625        -34.38535      
1563      533       6739      0.8817         39.06138       0.90448        -35.38629      
1564      574       6739      0.88082        36.44684       0.88478        -36.2123       
1565      615       6739      0.87996        33.84185       0.85915        -36.49096      
1566      656       6739      0.87897        31.23681       0.83406        -35.98442      
1567      697       6739      0.87783        28.6515        0.81644        -34.8722       
1568      738       6739      0.87686        26.06619       0.80783        -33.57573      
1569      779       6739      0.87589        23.43025       0.80619        -32.38416      
1570      820       6739      0.87483        20.80455       0.80863        -31.44726      
1571      861       6739      0.87373        18.22858       0.81277        -30.76216      
1572      902       6739      0.87222        15.67272       0.81743        -30.26681      
1573      943       6739      0.87089        13.06643       0.82206        -29.89651      
1574      984       6739      0.86965        10.44996       0.82637        -29.62309      
1575      1025      6739      0.86817        7.83342        0.83028        -29.42178      
1576      1066      6739      0.86719        5.24667        0.83372        -29.26947      
1577      1107      6739      0.86621        2.62993        0.83683        -29.1521       
1578      1148      6739      0.86504        0.01309        0.8396         -29.06272      
1579      1189      6739      0.86415        -2.62371       0.84209        -28.99176      
1580      1230      6739      0.86318        -5.26062       0.84433        -28.93656      
1581      1271      6739      0.86189        -7.82744       0.84629        -28.89527      
1582      1312      6739      0.86052        -10.42459      0.84809        -28.86227      
1583      1353      6739      0.85945        -13.06169      0.84975        -28.83472      
1584      1394      6739      0.85855        -15.69852      0.85125        -28.81235      
1585      1435      6739      0.85799        -18.34501      0.85263        -28.79363      
1586      1476      6739      0.85687        -20.95165      0.85388        -28.78006      
1587      1517      6739      0.85559        -23.57839      0.85504        -28.76944      
1588      1558      6739      0.85475        -26.23502      0.85613        -28.76019      
1589      1599      6739      0.85368        -28.86169      0.85712        -28.7534       
1590      1640      6739      0.85246        -31.47834      0.85805        -28.74839      
1591      1681      6739      0.85145        -34.0748       0.85891        -28.74437      
1592      1722      6739      0.85035        -36.71135      0.85972        -28.74147      
1593      1763      6739      0.84944        -39.37737      0.8605         -28.73921      
1594      1804      6739      0.84896        -42.04245      0.86122        -28.73723      
1595      1845      6739      0.84814        -44.68798      0.86191        -28.73638      
1596      1886      6739      0.84744        -47.32309      0.86255        -28.73599      
1597      1927      6739      0.84686        -49.99786      0.86317        -28.73596      
1598      1968      6739      0.84622        -52.69229      0.86376        -28.73645      
1599      2009      6739      0.84567        -55.3466       0.86432        -28.73724      
1600      2050      6739      0.84496        -57.9908       0.86485        -28.73849      
1601      2091      6739      0.84451        -60.63445      0.86535        -28.73981      
1602      2132      6739      0.84403        -63.31833      0.86584        -28.74142      
1603      2173      6739      0.84374        -66.01075      0.86632        -28.74312      
1604      2214      6739      0.84346        -68.69328      0.86677        -28.74502      
1605      2255      6739      0.84346        -71.36545      0.8672         -28.7469       
1606      2296      6739      0.84325        -74.01772      0.86762        -28.74909      
1607      2337      6739      0.84256        -76.68014      0.86803        -28.75176      
1608      2378      6739      0.8423         -79.36203      0.86842        -28.75428      
1609      2419      6739      0.84196        -82.01354      0.8688         -28.75695      
1610      2460      6739      0.84171        -84.6744       0.86917        -28.75967      
1611      2501      6739      0.84172        -87.33465      0.86952        -28.76234      
1612      2542      6739      0.84191        -90.02449      0.86988        -28.76504      
1613      2583      6739      0.84201        -92.72389      0.87022        -28.7679       
1614      2624      6739      0.84238        -95.42269      0.87056        -28.7707       
1615      2665      6739      0.84295        -98.10108      0.87088        -28.77346      
1616      2706      6739      0.84307        -100.74977     0.8712         -28.77652      
1617      2747      6739      0.84335        -103.41826     0.87151        -28.77958      
1618      2788      6739      0.84364        -106.09639     0.87182        -28.78274      
1619      2829      6739      0.84391        -108.77386     0.87212        -28.78597      
1620      2870      6739      0.84447        -111.44094     0.87242        -28.78913      
1621      2911      6739      0.84507        -114.09799     0.87271        -28.79232      
1622      2952      6739      0.84571        -116.78433     0.87299        -28.79561      
1623      2993      6739      0.84646        -119.49057     0.87328        -28.79895      
1624      3034      6739      0.8474         -122.17624     0.87356        -28.80224      
1625      3075      6739      0.84775        -124.79236     0.87384        -28.80578      
1626      3116      6739      0.84807        -127.4388      0.87411        -28.80945      
1627      3157      6739      0.84862        -130.11449     0.87438        -28.81313      
1628      3198      6739      0.84917        -132.79967     0.87465        -28.81689      
1629      3239      6739      0.85006        -135.4446      0.87492        -28.82053      
1630      3280      6739      0.85075        -138.07948     0.87518        -28.82431      
1631      3321      6739      0.85142        -140.73426     0.87544        -28.82821      
1632      3362      6739      0.85215        -143.40873     0.87571        -28.8322       
1633      3403      6739      0.85353        -146.12249     0.87598        -28.83606      
1634      3444      6739      0.85433        -148.78649     0.87624        -28.84018      
1635      3485      6739      0.8552         -151.39067     0.8765         -28.84426      
1636      3526      6739      0.85594        -154.0148      0.87676        -28.84852      
1637      3567      6739      0.85679        -156.64881     0.87702        -28.85285      
1638      3608      6739      0.85786        -159.33229     0.87729        -28.85729      
1639      3649      6739      0.85914        -161.97573     0.87755        -28.86166      
1640      3690      6739      0.86053        -164.59934     0.87782        -28.86607      
1641      3731      6739      0.8611         -167.24293     0.87808        -28.87099      
1642      3772      6739      0.86214        -169.89635     0.87835        -28.87585      
1643      3813      6739      0.86316        -172.51984     0.87862        -28.88079      
1644      3854      6739      0.86387        -175.13329     0.87889        -28.88598      
1645      3895      6739      0.8646         -177.72669     0.87916        -28.89127      
1646      3936      6739      0.86561        179.64991      0.87944        -28.89665      
1647      3977      6739      0.8668         176.99663      0.87972        -28.90219      
1648      4018      6739      0.86777        174.333        0.88001        -28.90803      
1649      4059      6739      0.86893        171.71929      0.8803         -28.91384      
1650      4100      6739      0.86982        169.13583      0.88059        -28.91991      
1651      4141      6739      0.87057        166.51223      0.88088        -28.92635      
1652      4182      6739      0.87156        163.84817      0.88119        -28.933        
1653      4223      6739      0.87286        161.20426      0.88151        -28.9397       
1654      4264      6739      0.8736         158.64027      0.88181        -28.94671      
1655      4305      6739      0.87421        156.04662      0.88213        -28.95415      
1656      4346      6739      0.87485        153.44278      0.88246        -28.96189      
1657      4387      6739      0.87581        150.82829      0.88279        -28.96982      
1658      4428      6739      0.87685        148.17323      0.88315        -28.97819      
1659      4469      6739      0.87804        145.55802      0.8835         -28.98671      
1660      4510      6739      0.87862        142.96378      0.88386        -28.99591      
1661      4551      6739      0.87933        140.35887      0.88424        -29.0055       
1662      4592      6739      0.87991        137.75392      0.88462        -29.01566      
1663      4633      6739      0.88085        135.13831      0.88502        -29.02615      
1664      4674      6739      0.88144        132.57259      0.88543        -29.03721      
1665      4715      6739      0.88136        129.99792      0.88584        -29.04938      
1666      4756      6739      0.88157        127.39234      0.88628        -29.06219      
1667      4797      6739      0.88231        124.76583      0.88675        -29.0755       
1668      4838      6739      0.88255        122.18945      0.88722        -29.08974      
1669      4879      6739      0.88334        119.60267      0.88771        -29.10451      
1670      4920      6739      0.88357        117.01649      0.88823        -29.12074      
1671      4961      6739      0.88378        114.41936      0.88877        -29.13819      
1672      5002      6739      0.88446        111.81118      0.88934        -29.15656      
1673      5043      6739      0.8848         109.22351      0.88993        -29.17649      
1674      5084      6739      0.88488        106.64598      0.89055        -29.19817      
1675      5125      6739      0.88463        104.06857      0.8912         -29.22199      
1676      5166      6739      0.88481        101.44976      0.8919         -29.24781      
1677      5207      6739      0.88532        98.8201        0.89265        -29.27571      
1678      5248      6739      0.88557        96.23106       0.89343        -29.30611      
1679      5289      6739      0.88531        93.65238       0.89425        -29.34009      
1680      5330      6739      0.88468        91.10407       0.89511        -29.37768      
1681      5371      6739      0.88448        88.52456       0.89605        -29.4192       
1682      5412      6739      0.8847         85.90393       0.89708        -29.46556      
1683      5453      6739      0.88455        83.30336       0.89817        -29.51784      
1684      5494      6739      0.8841         80.73319       0.89932        -29.57673      
1685      5535      6739      0.88341        78.16326       0.90055        -29.64404      
1686      5576      6739      0.88316        75.5617        0.90192        -29.72095      
1687      5617      6739      0.88346        72.92937       0.90343        -29.8094       
1688      5658      6739      0.88352        70.29653       0.90508        -29.91304      
1689      5699      6739      0.88249        67.76585       0.90674        -30.0329       
1690      5740      6739      0.88153        65.21448       0.90854        -30.17517      
1691      5781      6739      0.88093        62.62193       0.91053        -30.34639      
1692      5822      6739      0.88071        60.00862       0.9127         -30.55369      
1693      5863      6739      0.88021        57.40521       0.91493        -30.80732      
1694      5904      6739      0.87968        54.77159       0.9172         -31.12487      
1695      0         6769      0.91086        70.33287       0.90619        -29.83579      
1696      40        6769      0.91038        67.80266       0.90809        -29.94699      
1697      80        6769      0.90971        65.28208       0.91015        -30.07884      
1698      120       6769      0.90827        62.73122       0.91238        -30.24166      
1699      160       6769      0.90794        60.1402        0.91495        -30.43811      
1700      200       6769      0.90776        57.58907       0.91773        -30.67602      
1701      240       6769      0.90646        55.0479        0.92056        -30.97739      
1702      280       6769      0.90546        52.54654       0.92344        -31.35009      
1703      320       6769      0.90435        50.04502       0.92615        -31.82572      
1704      360       6769      0.90398        47.47299       0.9285         -32.45393      
1705      400       6769      0.90337        44.93083       0.92925        -33.25991      
1706      440       6769      0.90209        42.39886       0.92643        -34.27226      
1707      480       6769      0.90125        39.90673       0.91785        -35.44652      
1708      520       6769      0.90029        37.42444       0.90021        -36.60951      
1709      560       6769      0.89924        34.84161       0.87159        -37.37036      
1710      600       6769      0.89837        32.29864       0.83946        -37.18342      
1711      640       6769      0.89733        29.78588       0.81433        -36.03815      
1712      680       6769      0.8964         27.30266       0.80118        -34.48774      
1713      720       6769      0.89527        24.77933       0.79794        -33.00425      
1714      760       6769      0.8945         22.1957        0.80042        -31.81029      
1715      800       6769      0.89323        19.66209       0.80552        -30.96296      
1716      840       6769      0.89228        17.13839       0.81115        -30.36149      
1717      880       6769      0.89135        14.63455       0.8166         -29.93683      
1718      920       6769      0.89011        12.10065       0.82169        -29.63108      
1719      960       6769      0.88887        9.52649        0.8263         -29.40608      
1720      1000      6769      0.88783        6.96227        0.83033        -29.24047      
1721      1040      6769      0.88656        4.41796        0.83387        -29.11941      
1722      1080      6769      0.88567        1.90373        0.83695        -29.027        
1723      1120      6769      0.88459        -0.62074       0.83969        -28.95671      
1724      1160      6769      0.88346        -3.19523       0.84218        -28.90156      
1725      1200      6769      0.8821         -5.73977       0.84438        -28.86016      
1726      1240      6769      0.88094        -8.29441       0.84637        -28.82701      
1727      1280      6769      0.8796         -10.80894      0.84813        -28.80196      
1728      1320      6769      0.87862        -13.31365      0.84972        -28.78133      
1729      1360      6769      0.87759        -15.89836      0.85122        -28.7646       
1730      1400      6769      0.8767         -18.453        0.85257        -28.75134      
1731      1440      6769      0.87543        -21.01772      0.85382        -28.74169      
1732      1480      6769      0.87432        -23.53239      0.85495        -28.73416      
1733      1520      6769      0.87351        -26.05697      0.856          -28.72782      
1734      1560      6769      0.87274        -28.68144      0.85701        -28.72275      
1735      1600      6769      0.87171        -31.2558       0.85793        -28.71951      
1736      1640      6769      0.87087        -33.80045      0.85879        -28.71709      
1737      1680      6769      0.86982        -36.3447       0.85959        -28.71584      
1738      1720      6769      0.86912        -38.90881      0.86035        -28.71481      
1739      1760      6769      0.86827        -41.52303      0.86107        -28.7146       
1740      1800      6769      0.86755        -44.11681      0.86175        -28.71479      
1741      1840      6769      0.86682        -46.72065      0.8624         -28.71546      
1742      1880      6769      0.86589        -49.28434      0.86301        -28.7167       
1743      1920      6769      0.86542        -51.84795      0.86358        -28.71782      
1744      1960      6769      0.86452        -54.48131      0.86414        -28.71968      
1745      2000      6769      0.86358        -57.08449      0.86467        -28.72179      
1746      2040      6769      0.86328        -59.65749      0.86518        -28.72354      
1747      2080      6769      0.86293        -62.23035      0.86566        -28.72554      
1748      2120      6769      0.86214        -64.81332      0.86612        -28.72806      
1749      2160      6769      0.86179        -67.43555      0.86657        -28.73043      
1750      2200      6769      0.86122        -70.06756      0.86701        -28.7331       
1751      2240      6769      0.86084        -72.66969      0.86743        -28.73573      
1752      2280      6769      0.86035        -75.27121      0.86783        -28.73855      
1753      2320      6769      0.85997        -77.85304      0.86822        -28.74137      
1754      2360      6769      0.85988        -80.46451      0.8686         -28.74412      
1755      2400      6769      0.86004        -83.09531      0.86897        -28.74683      
1756      2440      6769      0.85981        -85.68629      0.86932        -28.74983      
1757      2480      6769      0.85986        -88.27687      0.86967        -28.75272      
1758      2520      6769      0.85988        -90.84755      0.87           -28.75569      
1759      2560      6769      0.86019        -93.51709      0.87034        -28.75868      
1760      2600      6769      0.86053        -96.1468       0.87067        -28.76168      
1761      2640      6769      0.86076        -98.74636      0.87098        -28.76477      
1762      2680      6769      0.8609         -101.3255      0.87129        -28.76794      
1763      2720      6769      0.86105        -103.91494     0.87159        -28.77118      
1764      2760      6769      0.8615         -106.55366     0.87189        -28.77438      
1765      2800      6769      0.86185        -109.16231     0.87219        -28.77766      
1766      2840      6769      0.8622         -111.78062     0.87248        -28.781        
1767      2880      6769      0.86267        -114.36877     0.87276        -28.7843       
1768      2920      6769      0.86322        -116.9371      0.87304        -28.7876       
1769      2960      6769      0.86372        -119.57485     0.87332        -28.79107      
1770      3000      6769      0.86439        -122.20247     0.87359        -28.79452      
1771      3040      6769      0.86493        -124.80993     0.87386        -28.79805      
1772      3080      6769      0.86576        -127.37731     0.87413        -28.80145      
1773      3120      6769      0.86633        -129.96463     0.87439        -28.80505      
1774      3160      6769      0.86678        -132.62155     0.87466        -28.80888      
1775      3200      6769      0.86751        -135.22845     0.87492        -28.81258      
1776      3240      6769      0.8682         -137.82511     0.87518        -28.81634      
1777      3280      6769      0.86925        -140.38179     0.87544        -28.81995      
1778      3320      6769      0.87006        -142.96834     0.8757         -28.82379      
1779      3360      6769      0.87076        -145.5548      0.87595        -28.82774      
1780      3400      6769      0.87161        -148.17087     0.87621        -28.83176      
1781      3440      6769      0.8726         -150.75692     0.87647        -28.83574      
1782      3480      6769      0.87354        -153.30304     0.87672        -28.83977      
1783      3520      6769      0.87424        -155.87898     0.87698        -28.84402      
1784      3560      6769      0.87495        -158.46489     0.87723        -28.84839      
1785      3600      6769      0.87599        -161.08062     0.87749        -28.85276      
1786      3640      6769      0.87699        -163.65628     0.87775        -28.85718      
1787      3680      6769      0.87779        -166.19208     0.87801        -28.86171      
1788      3720      6769      0.87853        -168.77771     0.87827        -28.86647      
1789      3760      6769      0.87931        -171.35333     0.87853        -28.87131      
1790      3800      6769      0.88008        -173.94887     0.8788         -28.87633      
1791      3840      6769      0.88148        -176.49451     0.87907        -28.88108      
1792      3880      6769      0.88233        -179.04011     0.87934        -28.88622      
1793      3920      6769      0.88361        178.37435      0.87961        -28.89139      
1794      3960      6769      0.88456        175.80878      0.87989        -28.89682      
1795      4000      6769      0.8853         173.24321      0.88017        -28.90251      
1796      4040      6769      0.88649        170.67764      0.88046        -28.90816      
1797      4080      6769      0.88707        168.16182      0.88074        -28.91416      
1798      4120      6769      0.8883         165.61627      0.88103        -28.92011      
1799      4160      6769      0.88907        163.03056      0.88134        -28.9266       
1800      4200      6769      0.88954        160.48486      0.88164        -28.93335      
1801      4240      6769      0.89042        157.90907      0.88195        -28.94023      
1802      4280      6769      0.89125        155.37299      0.88227        -28.94727      
1803      4320      6769      0.89172        152.82723      0.88259        -28.95481      
1804      4360      6769      0.8924         150.27118      0.88292        -28.96257      
1805      4400      6769      0.89405        147.69498      0.88327        -28.97018      
1806      4440      6769      0.89462        145.14854      0.88362        -28.97863      
1807      4480      6769      0.89592        142.63204      0.88397        -28.98691      
1808      4520      6769      0.89655        140.09589      0.88434        -28.99605      
1809      4560      6769      0.89714        137.55946      0.88472        -29.00566      
1810      4600      6769      0.89772        135.00263      0.88512        -29.01582      
1811      4640      6769      0.89864        132.45566      0.88552        -29.02624      
1812      4680      6769      0.899          129.92876      0.88594        -29.0375       
1813      4720      6769      0.89915        127.41229      0.88637        -29.04949      
1814      4760      6769      0.89962        124.88515      0.88682        -29.06197      
1815      4800      6769      0.89988        122.32787      0.88729        -29.07553      
1816      4840      6769      0.90051        119.79026      0.88778        -29.08952      
1817      4880      6769      0.90089        117.26264      0.88829        -29.10457      
1818      4920      6769      0.90086        114.74528      0.88881        -29.1209       
1819      4960      6769      0.90147        112.22748      0.88937        -29.13779      
1820      5000      6769      0.90176        109.66897      0.88996        -29.15652      
1821      5040      6769      0.90242        107.1305       0.89058        -29.17615      
1822      5080      6769      0.9026         104.63208      0.89122        -29.19747      
1823      5120      6769      0.90253        102.12409      0.89189        -29.22091      
1824      5160      6769      0.90273        99.58514       0.89262        -29.24638      
1825      5200      6769      0.90277        97.05635       0.89338        -29.27424      
1826      5240      6769      0.90305        94.51676       0.8942         -29.30457      
1827      5280      6769      0.90322        92.00767       0.89506        -29.33766      
1828      5320      6769      0.90281        89.48882       0.89598        -29.37521      
1829      5360      6769      0.90263        86.95969       0.89697        -29.41671      
1830      5400      6769      0.90244        84.40996       0.89805        -29.46344      
1831      5440      6769      0.90238        81.9098        0.89918        -29.51463      
1832      5480      6769      0.90177        79.4102        0.9004         -29.57348      
1833      5520      6769      0.90132        76.89045       0.90173        -29.64054      
1834      5560      6769      0.90118        74.34973       0.9032         -29.71723      
1835      5600      6769      0.9009         71.79865       0.9048         -29.8066       
1836      5640      6769      0.90086        69.24709       0.90656        -29.91012      
1837      5680      6769      0.90035        66.72607       0.90844        -30.03191      
1838      5720      6769      0.89971        64.22522       0.91047        -30.17571      
1839      5760      6769      0.89898        61.69402       0.9127         -30.35064      
1840      5800      6769      0.89853        59.15222       0.91514        -30.56309      
1841      5840      6769      0.89842        56.57935       0.91782        -30.82684      
1842      5880      6769      0.89789        54.00655       0.92056        -31.15916      
1843      0         6800      0.92887        67.28164       0.90937        -29.91104      
1844      38        6800      0.9285         64.85187       0.91158        -30.03522      
1845      76        6800      0.92729        62.42207       0.91397        -30.1872       
1846      114       6800      0.92632        60.0421        0.91657        -30.36618      
1847      152       6800      0.92571        57.62202       0.91952        -30.58717      
1848      190       6800      0.92485        55.2118        0.92271        -30.86245      
1849      228       6800      0.92414        52.81138       0.92616        -31.20777      
1850      266       6800      0.9234         50.41072       0.92974        -31.65095      
1851      304       6800      0.92264        48.0507        0.93311        -32.21693      
1852      342       6800      0.92174        45.67019       0.9357         -32.96574      
1853      380       6800      0.92101        43.21905       0.93627        -33.97942      
1854      418       6800      0.92041        40.82828       0.9322         -35.24623      
1855      456       6800      0.91949        38.46753       0.91934        -36.69729      
1856      494       6800      0.91887        36.10651       0.89402        -38.03901      
1857      532       6800      0.91748        33.75573       0.85754        -38.56374      
1858      570       6800      0.91685        31.33461       0.82037        -37.82779      
1859      608       6800      0.91603        28.89293       0.79636        -36.04593      
1860      646       6800      0.9152         26.4612        0.78796        -34.10877      
1861      684       6800      0.91441        24.07985       0.78924        -32.55894      
1862      722       6800      0.91322        21.71843       0.7948         -31.44623      
1863      760       6800      0.91184        19.32679       0.80166        -30.66502      
1864      798       6800      0.91058        16.87475       0.80852        -30.11305      
1865      836       6800      0.90964        14.47307       0.81461        -29.73444      
1866      874       6800      0.90884        12.09137       0.81996        -29.46646      
1867      912       6800      0.90751        9.75964        0.8246         -29.28056      
1868      950       6800      0.90629        7.34769        0.82878        -29.13804      
1869      988       6800      0.90513        4.90555        0.83248        -29.03056      
1870      1026      6800      0.90425        2.49334        0.83568        -28.94947      
1871      1064      6800      0.90307        0.11123        0.83848        -28.88996      
1872      1102      6800      0.90137        -2.24097       0.84095        -28.84691      
1873      1140      6800      0.90086        -4.66331       0.8432         -28.80795      
1874      1178      6800      0.89971        -7.11566       0.84525        -28.7795       
1875      1216      6800      0.89883        -9.52806       0.84707        -28.75705      
1876      1254      6800      0.89788        -11.89051      0.84869        -28.74008      
1877      1292      6800      0.89665        -14.27294      0.85017        -28.72748      
1878      1330      6800      0.8953         -16.68555      0.85155        -28.71787      
1879      1368      6800      0.89436        -19.17797      0.85286        -28.70942      
1880      1406      6800      0.89372        -21.63032      0.85404        -28.70263      
1881      1444      6800      0.89324        -24.06272      0.85513        -28.69733      
1882      1482      6800      0.89198        -26.47524      0.85613        -28.69485      
1883      1520      6800      0.89156        -28.89773      0.85706        -28.69199      
1884      1558      6800      0.89058        -31.3004       0.85793        -28.69098      
1885      1596      6800      0.89           -33.74284      0.85875        -28.69009      
1886      1634      6800      0.88892        -36.16545      0.85952        -28.69053      
1887      1672      6800      0.88797        -38.5479       0.86024        -28.6913       
1888      1710      6800      0.88718        -40.96065      0.86092        -28.69227      
1889      1748      6800      0.8864         -43.4231       0.86158        -28.69362      
1890      1786      6800      0.88552        -45.88535      0.8622         -28.69539      
1891      1824      6800      0.88506        -48.35753      0.8628         -28.69701      
1892      1862      6800      0.88448        -50.80943      0.86336        -28.69899      
1893      1900      6800      0.88385        -53.2516       0.86389        -28.70121      
1894      1938      6800      0.88311        -55.71387      0.86441        -28.70373      
1895      1976      6800      0.8822         -58.16596      0.8649         -28.70651      
1896      2014      6800      0.88196        -60.59814      0.86537        -28.70884      
1897      2052      6800      0.88136        -63.03016      0.86582        -28.71159      
1898      2090      6800      0.88078        -65.46196      0.86625        -28.71441      
1899      2128      6800      0.88046        -67.93355      0.86667        -28.71717      
1900      2166      6800      0.88013        -70.46467      0.86709        -28.72009      
1901      2204      6800      0.88012        -72.95563      0.86749        -28.72283      
1902      2242      6800      0.88009        -75.45658      0.86788        -28.72567      
1903      2280      6800      0.87984        -77.90741      0.86825        -28.72867      
1904      2318      6800      0.87949        -80.35879      0.8686         -28.73178      
1905      2356      6800      0.87887        -82.83009      0.86895        -28.73513      
1906      2394      6800      0.87909        -85.31075      0.86929        -28.73803      
1907      2432      6800      0.87912        -87.80121      0.86963        -28.7411       
1908      2470      6800      0.87899        -90.27155      0.86995        -28.74429      
1909      2508      6800      0.87879        -92.72223      0.87026        -28.74753      
1910      2546      6800      0.87886        -95.18278      0.87057        -28.75068      
1911      2584      6800      0.87933        -97.6826       0.87088        -28.75371      
1912      2622      6800      0.87951        -100.17228     0.87118        -28.75692      
1913      2660      6800      0.87969        -102.68183     0.87147        -28.76019      
1914      2698      6800      0.87987        -105.11191     0.87175        -28.7634       
1915      2736      6800      0.87988        -107.54218     0.87203        -28.76673      
1916      2774      6800      0.88018        -110.04177     0.87231        -28.77005      
1917      2812      6800      0.88028        -112.52105     0.87258        -28.77347      
1918      2850      6800      0.88107        -115.00976     0.87285        -28.77663      
1919      2888      6800      0.88162        -117.4688      0.87312        -28.7799       
1920      2926      6800      0.88192        -119.95781     0.87338        -28.78337      
1921      2964      6800      0.8828         -122.48626     0.87365        -28.78668      
1922      3002      6800      0.88324        -124.995       0.87391        -28.7902       
1923      3040      6800      0.88407        -127.45355     0.87416        -28.79353      
1924      3078      6800      0.88424        -129.88242     0.87441        -28.79714      
1925      3116      6800      0.88476        -132.33141     0.87466        -28.80068      
1926      3154      6800      0.88517        -134.79995     0.87491        -28.80434      
1927      3192      6800      0.88597        -137.2683      0.87516        -28.80789      
1928      3230      6800      0.88692        -139.77622     0.87541        -28.81149      
1929      3268      6800      0.88761        -142.24433     0.87565        -28.8152       
1930      3306      6800      0.8883         -144.68258     0.8759         -28.81892      
1931      3344      6800      0.8891         -147.17057     0.87614        -28.82273      
1932      3382      6800      0.89002        -149.65851     0.87639        -28.82657      
1933      3420      6800      0.89096        -152.12635     0.87663        -28.83042      
1934      3458      6800      0.89157        -154.56428     0.87688        -28.83443      
1935      3496      6800      0.89242        -156.9425      0.87711        -28.83831      
1936      3534      6800      0.89281        -159.37049     0.87736        -28.84254      
1937      3572      6800      0.89389        -161.84816     0.8776         -28.84665      
1938      3610      6800      0.89498        -164.32571     0.87785        -28.85085      
1939      3648      6800      0.89618        -166.79322     0.8781         -28.85506      
1940      3686      6800      0.89711        -169.21097     0.87835        -28.85939      
1941      3724      6800      0.89802        -171.64863     0.8786         -28.86386      
