The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.93067        -33.36         0.04836        69.17          0.45393        124.11         0.87347        -29.5          

Pt        X         Y         gamma_l        angle          gamma_out      angle          
1492      7308      8085      0.85027        19.39332       0.88385        -35.97334      
1493      7395      8085      0.84811        13.84195       0.88293        -34.85318      
1494      7482      8085      0.84584        8.26839        0.8869         -34.07846      
1495      7569      8085      0.8435         2.70331        0.89202        -33.58639      
1496      7656      8085      0.84104        -2.87347       0.89692        -33.27508      
1497      7743      8085      0.83828        -8.45264       0.90122        -33.0758       
1498      7830      8085      0.83562        -14.04385      0.90489        -32.94417      
1499      7917      8085      0.83298        -19.65772      0.90802        -32.85534      
1500      8004      8085      0.83027        -25.26307      0.91068        -32.79489      
1501      8091      8085      0.82747        -30.88182      0.91298        -32.75311      
1502      8178      8085      0.82468        -36.51263      0.91498        -32.72401      
1503      8265      8085      0.8222         -42.12655      0.91672        -32.70357      
1504      8352      8085      0.81959        -47.77309      0.91828        -32.68964      
1505      8439      8085      0.81711        -53.40237      0.91967        -32.68037      
1506      8526      8085      0.81483        -59.05515      0.92093        -32.67441      
1507      8613      8085      0.81265        -64.70099      0.92207        -32.67112      
1508      8700      8085      0.81088        -70.3704       0.92313        -32.6696       
1509      8787      8085      0.80919        -76.03257      0.9241         -32.66976      
1510      8874      8085      0.80749        -81.7086       0.925          -32.67131      
1511      8961      8085      0.80618        -87.37717      0.92585        -32.67373      
1512      9048      8085      0.80496        -93.04884      0.92665        -32.67707      
1513      9135      8085      0.80426        -98.7445       0.9274         -32.68096      
1514      9222      8085      0.8035         -104.40147     0.92812        -32.6856       
1515      9309      8085      0.80325        -110.10249     0.92881        -32.69067      
1516      9396      8085      0.80303        -115.77472     0.92948        -32.69631      
1517      9483      8085      0.80301        -121.45901     0.93012        -32.70246      
1518      9570      8085      0.80312        -127.16569     0.93075        -32.70912      
1519      9657      8085      0.80398        -132.84376     0.93136        -32.71594      
1520      9744      8085      0.80494        -138.57311     0.93197        -32.72335      
1521      9831      8085      0.80599        -144.25264     0.93257        -32.73122      
1522      9918      8085      0.80727        -149.96244     0.93316        -32.73961      
1523      10005     8085      0.80891        -155.67211     0.93375        -32.74845      
1524      10092     8085      0.81075        -161.39067     0.93434        -32.75787      
1525      10179     8085      0.81288        -167.07744     0.93493        -32.76781      
1526      10266     8085      0.81509        -172.78227     0.93553        -32.7785       
1527      10353     8085      0.81749        -178.45492     0.93614        -32.78985      
1528      10440     8085      0.82015        175.87545      0.93676        -32.80199      
1529      10527     8085      0.82272        170.22905      0.93739        -32.81512      
1530      10614     8085      0.8255         164.56604      0.93804        -32.82932      
1531      10701     8085      0.8282         158.89745      0.93872        -32.84486      
1532      10788     8085      0.83112        153.27249      0.93941        -32.86161      
1533      10875     8085      0.83404        147.64264      0.94014        -32.88005      
1534      10962     8085      0.83674        142.02559      0.94091        -32.90052      
1535      11049     8085      0.83986        136.43414      0.94171        -32.92291      
1536      11136     8085      0.84248        130.83609      0.94257        -32.94833      
1537      11223     8085      0.84486        125.29132      0.94347        -32.97685      
1538      11310     8085      0.84747        119.70171      0.94445        -33.00935      
1539      11397     8085      0.8497         114.16423      0.9455         -33.04656      
1540      11484     8085      0.85203        108.61127      0.94665        -33.08967      
1541      11571     8085      0.85368        103.09065      0.94789        -33.14049      
1542      11658     8085      0.85559        97.56323       0.94927        -33.20056      
1543      11745     8085      0.85695        92.09835       0.95077        -33.27253      
1544      0         8148      0.87497        123.84285      0.94391        -32.96446      
1545      83        8148      0.87732        118.58918      0.94487        -32.99456      
1546      166       8148      0.87939        113.33692      0.94591        -33.02903      
1547      249       8148      0.88127        108.07762      0.94704        -33.06889      
1548      332       8148      0.88302        102.81017      0.94828        -33.11542      
1549      415       8148      0.88458        97.55467       0.94965        -33.17024      
1550      498       8148      0.88592        92.28131       0.95117        -33.23614      
1551      581       8148      0.88682        87.03887       0.95286        -33.31608      
1552      664       8148      0.8879         81.74841       0.95479        -33.41535      
1553      747       8148      0.88862        76.48874       0.95696        -33.54021      
1554      830       8148      0.88894        71.20997       0.95942        -33.70236      
1555      913       8148      0.8891         65.96178       0.96217        -33.91563      
1556      996       8148      0.88913        60.68388       0.9652         -34.20736      
1557      1079      8148      0.88851        55.41631       0.96824        -34.61626      
1558      1162      8148      0.8881         50.13881       0.9707         -35.20208      
1559      1245      8148      0.88724        44.86105       0.97066        -36.04242      
1560      1328      8148      0.88606        39.5629        0.96374        -37.16624      
1561      1411      8148      0.88478        34.26461       0.94337        -38.27745      
1562      1494      8148      0.88327        28.94574       0.91054        -38.4889       
1563      1577      8148      0.88159        23.65615       0.88428        -37.3551       
1564      1660      8148      0.87987        18.3355        0.87565        -35.80643      
1565      1743      8148      0.87776        13.02391       0.87813        -34.63137      
1566      1826      8148      0.87566        7.69176        0.88406        -33.88787      
1567      1909      8148      0.87346        2.35816        0.8902         -33.43686      
1568      1992      8148      0.87082        -2.97592       0.89563        -33.16091      
1569      2075      8148      0.86851        -8.33195       0.90021        -32.98472      
1570      2158      8148      0.866          -13.69865      0.90405        -32.87065      
1571      2241      8148      0.86353        -19.05728      0.90727        -32.79491      
1572      2324      8148      0.86112        -24.42734      0.91           -32.74349      
1573      2407      8148      0.85872        -29.78868      0.91233        -32.70845      
1574      2490      8148      0.85626        -35.16144      0.91436        -32.68453      
1575      2573      8148      0.85362        -40.53545      0.91613        -32.66859      
1576      2656      8148      0.85161        -45.93153      0.91771        -32.65733      
1577      2739      8148      0.84937        -51.32956      0.91912        -32.65048      
1578      2822      8148      0.84743        -56.71874      0.92039        -32.64639      
1579      2905      8148      0.84551        -62.11986      0.92154        -32.6446       
1580      2988      8148      0.84379        -67.5226       0.9226         -32.64444      
1581      3071      8148      0.84221        -72.92718      0.92357        -32.64562      
1582      3154      8148      0.84082        -78.32354      0.92448        -32.64781      
1583      3237      8148      0.83959        -83.72171      0.92532        -32.65082      
1584      3320      8148      0.83882        -89.15215      0.92612        -32.65438      
1585      3403      8148      0.83799        -94.54321      0.92687        -32.65863      
1586      3486      8148      0.83753        -99.98669      0.92759        -32.66332      
1587      3569      8148      0.83738        -105.38192     0.92828        -32.66834      
1588      3652      8148      0.83764        -110.79915     0.92894        -32.67367      
1589      3735      8148      0.83797        -116.22687     0.92957        -32.67946      
1590      3818      8148      0.83842        -121.64612     0.93019        -32.68562      
1591      3901      8148      0.83917        -127.05624     0.93079        -32.69206      
1592      3984      8148      0.83995        -132.43755     0.93138        -32.69888      
1593      4067      8148      0.84126        -137.82946     0.93195        -32.7059       
1594      4150      8148      0.84272        -143.22223     0.93252        -32.7133       
1595      4233      8148      0.8444         -148.60499     0.93309        -32.72104      
1596      4316      8148      0.84618        -153.9779      0.93365        -32.72919      
1597      4399      8148      0.84793        -159.33082     0.93421        -32.73782      
1598      4482      8148      0.85005        -164.69311     0.93477        -32.74684      
1599      4565      8148      0.85222        -170.02499     0.93533        -32.75635      
1600      4648      8148      0.85464        -175.38568     0.93591        -32.76644      
1601      4731      8148      0.85699        179.2848       0.93649        -32.77717      
1602      4814      8148      0.85919        173.98609      0.93707        -32.78865      
1603      4897      8148      0.86185        168.66971      0.93768        -32.8008       
1604      4980      8148      0.86469        163.36472      0.93831        -32.81377      
1605      5063      8148      0.86714        158.06194      0.93895        -32.82798      
1606      5146      8148      0.86988        152.78103      0.93962        -32.84318      
1607      5229      8148      0.87227        147.51188      0.94031        -32.85989      
1608      5312      8148      0.87486        142.21521      0.94105        -32.87818      
1609      5395      8148      0.87723        136.93005      0.94182        -32.89842      
1610      5478      8148      0.87969        131.65838      0.94264        -32.92073      
1611      5561      8148      0.88195        126.4083       0.94351        -32.94564      
1612      5644      8148      0.88418        121.15102      0.94444        -32.9737       
1613      5727      8148      0.88618        115.86544      0.94545        -33.00586      
1614      5810      8148      0.8879         110.62197      0.94654        -33.04258      
1615      5893      8148      0.88969        105.37058      0.94773        -33.08501      
1616      5976      8148      0.89118        100.09106      0.94905        -33.13521      
1617      6059      8148      0.89252        94.85335       0.95051        -33.19438      
1618      6142      8148      0.89345        89.60695       0.95213        -33.2661       
1619      6225      8148      0.89436        84.35138       0.95396        -33.35396      
1620      6308      8148      0.89499        79.07782       0.95603        -33.4643       
1621      6391      8148      0.89551        73.83471       0.95838        -33.60424      
1622      6474      8148      0.89547        68.5623        0.96105        -33.78913      
1623      6557      8148      0.8954         63.31009       0.96404        -34.03642      
1624      6640      8148      0.89476        58.03854       0.96724        -34.38124      
1625      6723      8148      0.89422        52.7475        0.97035        -34.87418      
1626      6806      8148      0.89345        47.43609       0.9722         -35.59442      
1627      6889      8148      0.89241        42.12503       0.96973        -36.61989      
1628      6972      8148      0.89112        36.83342       0.95665        -37.86911      
1629      7055      8148      0.88957        31.54151       0.92751        -38.70613      
1630      7138      8148      0.88759        26.2292        0.89379        -38.14579      
1631      7221      8148      0.88588        20.92636       0.87631        -36.57568      
1632      7304      8148      0.88391        15.57267       0.87503        -35.12347      
1633      7387      8148      0.88182        10.25842       0.88034        -34.17566      
1634      7470      8148      0.8795         4.91365        0.88689        -33.60128      
1635      7553      8148      0.87714        -0.42233       0.89287        -33.25563      
1636      7636      8148      0.87447        -5.74926       0.89794        -33.04285      
1637      7719      8148      0.87197        -11.11728      0.90218        -32.90553      
1638      7802      8148      0.86953        -16.48621      0.90572        -32.81558      
1639      7885      8148      0.86693        -21.85646      0.90869        -32.75586      
1640      7968      8148      0.86435        -27.20746      0.91122        -32.71559      
1641      8051      8148      0.86187        -32.57994      0.91339        -32.68796      
1642      8134      8148      0.85937        -37.9638       0.9153         -32.66926      
1643      8217      8148      0.85695        -43.33878      0.91696        -32.65682      
1644      8300      8148      0.8547         -48.73532      0.91845        -32.64871      
1645      8383      8148      0.85252        -54.12307      0.91979        -32.64395      
1646      8466      8148      0.85075        -59.5225       0.921          -32.64134      
1647      8549      8148      0.84875        -64.91295      0.9221         -32.64093      
1648      8632      8148      0.84698        -70.31546      0.92311        -32.64185      
1649      8715      8148      0.84568        -75.71962      0.92405        -32.64366      
1650      8798      8148      0.84428        -81.12523      0.92492        -32.64656      
1651      8881      8148      0.84321        -86.53284      0.92575        -32.65007      
1652      8964      8148      0.84239        -91.95144      0.92652        -32.65416      
1653      9047      8148      0.8418         -97.35218      0.92725        -32.65872      
1654      9130      8148      0.84141        -102.76408     0.92795        -32.66373      
1655      9213      8148      0.84101        -108.15738     0.92862        -32.66922      
1656      9296      8148      0.84116        -113.60256     0.92927        -32.67495      
1657      9379      8148      0.84131        -119.01845     0.9299         -32.68109      
1658      9462      8148      0.84186        -124.42591     0.93051        -32.68746      
1659      9545      8148      0.84271        -129.83428     0.9311         -32.6941       
1660      9628      8148      0.84339        -135.23343     0.93168        -32.70124      
1661      9711      8148      0.84453        -140.6735      0.93226        -32.70865      
1662      9794      8148      0.84601        -146.0838      0.93283        -32.71631      
1663      9877      8148      0.84752        -151.50446     0.93339        -32.72444      
1664      9960      8148      0.84931        -156.93514     0.93396        -32.73296      
1665      10043     8148      0.85111        -162.33561     0.93452        -32.74195      
1666      10126     8148      0.85331        -167.76573     0.9351         -32.75138      
1667      10209     8148      0.85526        -173.15507     0.93567        -32.76145      
1668      10292     8148      0.85777        -178.57335     0.93626        -32.77201      
1669      10375     8148      0.86003        176.03909      0.93685        -32.78335      
1670      10458     8148      0.86278        170.63305      0.93746        -32.79533      
1671      10541     8148      0.8652         165.27842      0.93808        -32.80826      
1672      10624     8148      0.86782        159.91586      0.93873        -32.82213      
1673      10707     8148      0.87048        154.5153       0.9394         -32.83729      
1674      10790     8148      0.87299        149.15625      0.9401         -32.85374      
1675      10873     8148      0.87568        143.79994      0.94083        -32.87165      
1676      10956     8148      0.87793        138.47468      0.9416         -32.89148      
1677      11039     8148      0.88061        133.18188      0.94241        -32.91303      
1678      11122     8148      0.88275        127.82117      0.94328        -32.93774      
1679      11205     8148      0.885          122.52203      0.9442         -32.96507      
1680      11288     8148      0.88714        117.18562      0.9452         -32.99633      
1681      11371     8148      0.889          111.90022      0.94628        -33.0319       
1682      11454     8148      0.89067        106.59709      0.94746        -33.07327      
1683      11537     8148      0.89221        101.32553      0.94875        -33.12137      
1684      11620     8148      0.89358        96.0555        0.95018        -33.17836      
1685      11703     8148      0.89492        90.75704       0.95178        -33.24712      
1686      11786     8148      0.89591        85.50973       0.95357        -33.33056      
1687      0         8181      0.89671        121.44239      0.94447        -32.96308      
1688      80        8181      0.89894        116.3852       0.94544        -32.99262      
1689      160       8181      0.90064        111.31914      0.94649        -33.02668      
1690      240       8181      0.90234        106.24567      0.94765        -33.06582      
1691      320       8181      0.90368        101.18343      0.94891        -33.11146      
1692      400       8181      0.90472        96.10191       0.9503         -33.1656       
1693      480       8181      0.90504        90.97358       0.95187        -33.23162      
1694      560       8181      0.90611        85.89432       0.95362        -33.30975      
1695      640       8181      0.90655        80.76749       0.95561        -33.40792      
1696      720       8181      0.90756        75.68011       0.95788        -33.52938      
1697      800       8181      0.90851        70.64306       0.96045        -33.68392      
1698      880       8181      0.9082         65.52704       0.96339        -33.89399      
1699      960       8181      0.90785        60.4408        0.96666        -34.17819      
1700      1040      8181      0.90718        55.34518       0.97015        -34.57857      
1701      1120      8181      0.90654        50.23965       0.97334        -35.15826      
1702      1200      8181      0.90544        45.13378       0.97455        -36.00856      
1703      1280      8181      0.90463        40.05714       0.96978        -37.1949       
1704      1360      8181      0.90344        34.96101       0.95105        -38.53043      
1705      1440      8181      0.90183        29.84468       0.91546        -39.07179      
1706      1520      8181      0.90001        24.71822       0.88287        -37.97916      
1707      1600      8181      0.89823        19.59123       0.871          -36.21207      
1708      1680      8181      0.89643        14.43377       0.87322        -34.83202      
1709      1760      8181      0.89411        9.29574        0.8799         -33.98245      
1710      1840      8181      0.89188        4.14715        0.88681        -33.47739      
1711      1920      8181      0.88966        -1.01193       0.89284        -33.17242      
1712      2000      8181      0.88722        -6.18168       0.89789        -32.98346      
1713      2080      8181      0.8849         -11.35267      0.90207        -32.86214      
1714      2160      8181      0.88235        -16.53378      0.90556        -32.78297      
1715      2240      8181      0.87987        -21.70625      0.90848        -32.73         
1716      2320      8181      0.87754        -26.89957      0.91099        -32.69381      
1717      2400      8181      0.87519        -32.07343      0.91314        -32.66942      
1718      2480      8181      0.87291        -37.27871      0.91502        -32.65285      
1719      2560      8181      0.87083        -42.47473      0.91668        -32.64181      
1720      2640      8181      0.86874        -47.67157      0.91815        -32.63496      
1721      2720      8181      0.8667         -52.87025      0.91947        -32.63112      
1722      2800      8181      0.86486        -58.09863      0.92068        -32.62939      
1723      2880      8181      0.86321        -63.32884      0.92178        -32.62929      
1724      2960      8181      0.86171        -68.51978      0.92278        -32.63048      
1725      3040      8181      0.86007        -73.74191      0.92372        -32.63289      
1726      3120      8181      0.85875        -78.93546      0.92458        -32.63594      
1727      3200      8181      0.85803        -84.16956      0.9254         -32.63938      
1728      3280      8181      0.85743        -89.40547      0.92617        -32.64342      
1729      3360      8181      0.85657        -94.58134      0.92689        -32.6481       
1730      3440      8181      0.85639        -99.81916      0.92759        -32.65294      
1731      3520      8181      0.85633        -105.05804     0.92826        -32.65818      
1732      3600      8181      0.85658        -110.30773     0.9289         -32.66368      
1733      3680      8181      0.85699        -115.52827     0.92952        -32.66947      
1734      3760      8181      0.85756        -120.72917     0.93011        -32.67552      
1735      3840      8181      0.85843        -125.93102     0.9307         -32.6818       
1736      3920      8181      0.85964        -131.13366     0.93127        -32.68828      
1737      4000      8181      0.86101        -136.34715     0.93183        -32.69508      
1738      4080      8181      0.86274        -141.55071     0.93238        -32.70207      
1739      4160      8181      0.86492        -146.70496     0.93292        -32.70918      
1740      4240      8181      0.86567        -151.8778      0.93346        -32.71733      
1741      4320      8181      0.86732        -157.0316      0.934          -32.72547      
1742      4400      8181      0.86934        -162.17541     0.93454        -32.73389      
1743      4480      8181      0.87126        -167.34887     0.93509        -32.74288      
1744      4560      8181      0.87363        -172.47236     0.93564        -32.7521       
1745      4640      8181      0.87597        -177.62515     0.9362         -32.76197      
1746      4720      8181      0.87845        177.26265      0.93676        -32.7723       
1747      4800      8181      0.88071        172.17099      0.93733        -32.78336      
1748      4880      8181      0.88324        167.03041      0.93793        -32.79518      
1749      4960      8181      0.88566        161.93081      0.93854        -32.8078       
1750      5040      8181      0.88827        156.84209      0.93917        -32.82126      
1751      5120      8181      0.8907         151.7444       0.93982        -32.83593      
1752      5200      8181      0.8931         146.65752      0.94051        -32.85182      
1753      5280      8181      0.89548        141.58224      0.94122        -32.86913      
1754      5360      8181      0.89767        136.49812      0.94198        -32.88824      
1755      5440      8181      0.89994        131.41602      0.94278        -32.90926      
1756      5520      8181      0.90186        126.33497      0.94363        -32.93282      
1757      5600      8181      0.90377        121.28511      0.94454        -32.95899      
1758      5680      8181      0.90563        116.18673      0.94552        -32.98881      
1759      5760      8181      0.90744        111.1192       0.94659        -33.02254      
1760      5840      8181      0.90909        106.06338      0.94775        -33.06128      
1761      5920      8181      0.91035        100.98864      0.94903        -33.10679      
1762      6000      8181      0.91152        95.93497       0.95044        -33.16009      
1763      6080      8181      0.91239        90.87201       0.95201        -33.22402      
1764      6160      8181      0.9131         85.77919       0.95379        -33.30207      
1765      6240      8181      0.91358        80.71779       0.95579        -33.39796      
1766      6320      8181      0.91399        75.6473        0.95808        -33.51877      
1767      6400      8181      0.91392        70.55728       0.9607         -33.67585      
1768      6480      8181      0.91397        65.458         0.96372        -33.8838       
1769      6560      8181      0.91339        60.38845       0.96708        -34.1673       
1770      6640      8181      0.91291        55.29962       0.97075        -34.56757      
1771      6720      8181      0.912          50.17082       0.97419        -35.15621      
1772      6800      8181      0.91095        45.03198       0.97574        -36.0309       
1773      6880      8181      0.9099         39.89319       0.97099        -37.27816      
1774      6960      8181      0.9082         34.79429       0.9513         -38.6719       
1775      7040      8181      0.90667        29.6853        0.91397        -39.21366      
1776      7120      8181      0.90488        24.53594       0.88046        -38.00876      
1777      7200      8181      0.90286        19.40642       0.86944        -36.16294      
1778      7280      8181      0.90087        14.23639       0.87251        -34.77028      
1779      7360      8181      0.89871        9.08607        0.87962        -33.92977      
1780      7440      8181      0.89625        3.96549        0.8867         -33.44097      
1781      7520      8181      0.89401        -1.21584       0.89285        -33.1439       
1782      7600      8181      0.89152        -6.37728       0.89793        -32.96211      
1783      7680      8181      0.88893        -11.55982      0.90214        -32.84606      
1784      7760      8181      0.88663        -16.7428       0.90563        -32.76952      
1785      7840      8181      0.88396        -21.90633      0.90855        -32.71952      
1786      7920      8181      0.88161        -27.09051      0.91104        -32.6852       
1787      8000      8181      0.87914        -32.26499      0.91319        -32.66234      
1788      8080      8181      0.87678        -37.47056      0.91507        -32.64692      
1789      8160      8181      0.87445        -42.65656      0.91672        -32.63699      
1790      8240      8181      0.87237        -47.86384      0.9182         -32.63071      
1791      8320      8181      0.87039        -53.0819       0.91952        -32.62728      
1792      8400      8181      0.86844        -58.28021      0.92072        -32.62608      
1793      8480      8181      0.86667        -63.48949      0.92181        -32.62641      
1794      8560      8181      0.86504        -68.68961      0.92282        -32.62796      
1795      8640      8181      0.86384        -73.89096      0.92375        -32.63026      
1796      8720      8181      0.86273        -79.12318      0.92462        -32.63339      
1797      8800      8181      0.86173        -84.33641      0.92543        -32.63718      
1798      8880      8181      0.86076        -89.56028      0.9262         -32.64157      
1799      8960      8181      0.86022        -94.74466      0.92692        -32.6462       
1800      9040      8181      0.85997        -99.97058      0.92761        -32.65118      
1801      9120      8181      0.85974        -105.19712     0.92828        -32.65657      
1802      9200      8181      0.85969        -110.4145      0.92892        -32.66226      
1803      9280      8181      0.86004        -115.64296     0.92953        -32.66815      
1804      9360      8181      0.86035        -120.82153     0.93013        -32.67434      
1805      9440      8181      0.86111        -126.02111     0.93071        -32.6807       
1806      9520      8181      0.86189        -131.24136     0.93128        -32.68743      
1807      9600      8181      0.86293        -136.45216     0.93184        -32.69439      
1808      9680      8181      0.86476        -141.70369     0.9324         -32.70144      
1809      9760      8181      0.86571        -146.90508     0.93295        -32.70917      
1810      9840      8181      0.86732        -152.10697     0.93349        -32.71702      
1811      9920      8181      0.86921        -157.32878     0.93404        -32.7252       
1812      10000     8181      0.87119        -162.53089     0.93458        -32.73376      
1813      10080     8181      0.87301        -167.75242     0.93514        -32.74293      
1814      10160     8181      0.87536        -172.97379     0.93569        -32.75239      
1815      10240     8181      0.87704        -178.11502     0.93625        -32.76257      
1816      10320     8181      0.87938        176.69435      0.93683        -32.7732       
1817      10400     8181      0.8822         171.45415      0.93742        -32.78445      
1818      10480     8181      0.88506        166.23501      0.93803        -32.79642      
1819      10560     8181      0.88755        161.07649      0.93865        -32.8093       
1820      10640     8181      0.88998        155.89923      0.93929        -32.82327      
1821      10720     8181      0.89244        150.7229       0.93996        -32.83837      
1822      10800     8181      0.89481        145.57729      0.94066        -32.85473      
1823      10880     8181      0.89717        140.41334      0.9414         -32.8727       
1824      10960     8181      0.89947        135.28983      0.94217        -32.8923       
1825      11040     8181      0.90181        130.13809      0.94299        -32.91408      
1826      11120     8181      0.90376        125.00723      0.94387        -32.93848      
1827      11200     8181      0.90568        119.88717      0.94481        -32.9658       
1828      11280     8181      0.90729        114.75911      0.94582        -32.99697      
1829      11360     8181      0.90894        109.64095      0.94693        -33.03244      
1830      11440     8181      0.91052        104.54404      0.94813        -33.0732       
1831      11520     8181      0.91205        99.43857       0.94946        -33.12083      
1832      11600     8181      0.91301        94.36328       0.95092        -33.17731      
1833      11680     8181      0.91392        89.24965       0.95257        -33.24555      
1834      11760     8181      0.91459        84.24517       0.95439        -33.32703      
1835      0         8215      0.91775        118.42608      0.94516        -32.96573      
1836      77        8215      0.92062        113.45874      0.94619        -32.99526      
1837      154       8215      0.92195        108.58088      0.94727        -33.02948      
1838      231       8215      0.92348        103.70352      0.94846        -33.06852      
1839      308       8215      0.92466        98.79698       0.94977        -33.11444      
1840      385       8215      0.92574        93.91091       0.95122        -33.16823      
1841      462       8215      0.92665        88.97629       0.95286        -33.23316      
1842      539       8215      0.92717        84.0817        0.95469        -33.31166      
1843      616       8215      0.92769        79.18762       0.95677        -33.40826      
1844      693       8215      0.92755        74.28392       0.95915        -33.53117      
1845      770       8215      0.9277         69.36039       0.9619         -33.68947      
1846      847       8215      0.92709        64.4566        0.96504        -33.90006      
1847      924       8215      0.92676        59.55381       0.96865        -34.18639      
1848      1001      8215      0.92593        54.63085       0.9726         -34.59415      
1849      1078      8215      0.92516        49.70873       0.97648        -35.18991      
1850      1155      8215      0.92414        44.77596       0.97874        -36.08378      
1851      1232      8215      0.92297        39.82326       0.97491        -37.39175      
1852      1309      8215      0.92163        34.91067       0.95575        -38.93957      
1853      1386      8215      0.92009        29.968         0.91577        -39.67616      
1854      1463      8215      0.91841        25.02503       0.87808        -38.45937      
1855      1540      8215      0.91684        20.05221       0.86508        -36.42027      
1856      1617      8215      0.91468        15.09874       0.86848        -34.89649      
1857      1694      8215      0.91249        10.10493       0.87634        -33.98082      
1858      1771      8215      0.9104         5.15115        0.88403        -33.45682      
1859      1848      8215      0.90823        0.17696        0.89062        -33.14601      
1860      1925      8215      0.90567        -4.81761       0.89606        -32.9567       
1861      2002      8215      0.90335        -9.81249       0.90052        -32.8364       
1862      2079      8215      0.90089        -14.78792      0.90419        -32.75898      
1863      2156      8215      0.89873        -19.8134       0.90728        -32.70653      
1864      2233      8215      0.89566        -24.78947      0.90989        -32.67364      
1865      2310      8215      0.89401        -29.83608      0.91215        -32.64899      
1866      2387      8215      0.89147        -34.81266      0.9141         -32.63419      
1867      2464      8215      0.88928        -39.85048      0.91582        -32.62417      
1868      2541      8215      0.88733        -44.87817      0.91735        -32.61791      
1869      2618      8215      0.88519        -49.90629      0.91872        -32.61484      
1870      2695      8215      0.88331        -54.97525      0.91996        -32.61368      
1871      2772      8215      0.88194        -59.96455      0.92108        -32.61378      
1872      2849      8215      0.88045        -64.98439      0.92211        -32.6153       
1873      2926      8215      0.87914        -70.0348       0.92307        -32.61774      
1874      3003      8215      0.87795        -75.06548      0.92395        -32.62093      
1875      3080      8215      0.87672        -80.10703      0.92478        -32.62483      
1876      3157      8215      0.87621        -85.13892      0.92556        -32.62885      
1877      3234      8215      0.87535        -90.13074      0.92629        -32.63353      
1878      3311      8215      0.8751         -95.18353      0.92699        -32.63835      
1879      3388      8215      0.87476        -100.21663     0.92766        -32.64359      
1880      3465      8215      0.87495        -105.2706      0.92831        -32.64892      
1881      3542      8215      0.87537        -110.35491     0.92893        -32.65452      
1882      3619      8215      0.87602        -115.38954     0.92953        -32.66027      
1883      3696      8215      0.87657        -120.43439     0.93011        -32.66638      
1884      3773      8215      0.87738        -125.43907     0.93067        -32.67262      
1885      3850      8215      0.87851        -130.46472     0.93122        -32.67905      
1886      3927      8215      0.87973        -135.46032     0.93176        -32.68569      
1887      4004      8215      0.88123        -140.4962      0.9323         -32.69259      
1888      4081      8215      0.88277        -145.52202     0.93283        -32.69977      
1889      4158      8215      0.88446        -150.47813     0.93335        -32.70712      
1890      4235      8215      0.88607        -155.42426     0.93387        -32.71483      
1891      4312      8215      0.88804        -160.41036     0.9344         -32.72285      
1892      4389      8215      0.89006        -165.36633     0.93492        -32.73118      
1893      4466      8215      0.89254        -170.35224     0.93545        -32.73982      
1894      4543      8215      0.89461        -175.30795     0.93599        -32.74905      
1895      4620      8215      0.89692        179.76631      0.93653        -32.75864      
1896      4697      8215      0.89937        174.78116      0.93709        -32.76887      
1897      4774      8215      0.90158        169.87574      0.93765        -32.77965      
1898      4851      8215      0.90399        165.01098      0.93822        -32.79093      
1899      4928      8215      0.90649        160.05674      0.93883        -32.80319      
1900      5005      8215      0.90876        155.16263      0.93944        -32.81628      
1901      5082      8215      0.91112        150.2095       0.94009        -32.83051      
1902      5159      8215      0.91343        145.34628      0.94076        -32.84563      
1903      5236      8215      0.91563        140.44347      0.94147        -32.86226      
1904      5313      8215      0.91786        135.5513       0.94221        -32.88036      
1905      5390      8215      0.91995        130.67965      0.94299        -32.90023      
1906      5467      8215      0.92213        125.69918      0.94385        -32.92267      
1907      5544      8215      0.79663        104.09869      0.94698        -33.18269      
1908      5621      8215      0.85412        114.23959      0.94552        -33.04249      
1909      5698      8215      0.77478        99.81861       0.94757        -33.25276      
1910      5775      8215      0.794          89.94691       0.95019        -33.37835      
1911      5852      8215      0.92961        101.26163      0.94915        -33.08499      
1912      5929      8215      0.9307         96.36374       0.95054        -33.13406      
1913      6006      8215      0.93157        91.45608       0.95209        -33.19245      
1914      6083      8215      0.78023        70.57292       0.95504        -33.8954       
1915      6160      8215      0.77907        66.26279       0.95608        -34.07622      
1916      6237      8215      0.9325         76.81468       0.958          -33.45532      
1917      6314      8215      0.9325         71.87864       0.9606         -33.5932       
1918      6391      8215      0.93243        67.01221       0.96357        -33.77067      
1919      6468      8215      0.93202        62.06659       0.96705        -34.0141       
1920      6545      8215      0.93122        57.1607        0.97095        -34.35146      
1921      6622      8215      0.93028        52.24483       0.97514        -34.83927      
1922      6699      8215      0.78518        31.8268        0.9261         -36.7153       
1923      6776      8215      0.78205        27.22621       0.91273        -36.51919      
1924      6853      8215      0.78228        22.66516       0.90206        -36.05857      
1925      6930      8215      0.73504        17.88401       0.90227        -35.21419      
1926      7007      8215      0.75989        13.01042       0.89648        -34.74975      
1927      7084      8215      0.9216         22.39081       0.86659        -37.40274      
1928      7161      8215      0.74278        2.83079        0.89987        -33.87702      
1929      7238      8215      0.91749        12.46868       0.8718         -34.32599      
1930      7315      8215      0.91538        7.47216        0.88014        -33.64253      
1931      7392      8215      0.75654        -11.44005      0.90571        -33.20386      
1932      7469      8215      0.75875        -17.05367      0.90825        -33.06191      
1933      7546      8215      0.74242        -21.63768      0.91052        -33.01021      
